DCAF5_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
CD59,-0.1378410415,0.233104852362287,0,P13987;E9PNW4;A0A2U3TZL5;H0YET2,P13987;E9PNW4;A0A2U3TZL5;H0YET2,4;4;4;2,4;4;4;2,4;4;4;2,CD59 glycoprotein,CD59,sp|P13987|CD59_HUMAN CD59 glycoprotein OS=Homo sapiens OX=9606 GN=CD59 PE=1 SV=1;tr|E9PNW4|E9PNW4_HUMAN UPAR/Ly6 domain-containing protein OS=Homo sapiens OX=9606 PE=1 SV=1;tr|A0A2U3TZL5|A0A2U3TZL5_HUMAN CD59 glycoprotein (Fragment) OS=Homo sapiens OX=9606,4,4,25.8,128
KIF23,0.1619155982,0.741617737918103,0,Q02241;A0A2U3TZL8;H7BYN4;A0A2R8Y531;H0YME6;H0YMJ4,Q02241;A0A2U3TZL8;H7BYN4,11;11;11;4;4;1,11;11;11;4;4;1,11;11;11;4;4;1,Kinesin-like protein KIF23;Kinesin-like protein,KIF23,sp|Q02241|KIF23_HUMAN Kinesin-like protein KIF23 OS=Homo sapiens OX=9606 GN=KIF23 PE=1 SV=3;tr|A0A2U3TZL8|A0A2U3TZL8_HUMAN Kinesin-like protein OS=Homo sapiens OX=9606 GN=KIF23 PE=1 SV=1;tr|H7BYN4|H7BYN4_HUMAN Kinesin-like protein OS=Homo sapiens OX=9606 G,11,11,15.3,960
MTHFD1,-0.1013875179,0.354396124287742,0,P11586;V9GYY3;A0A384N5Y3;F5H2F4;V9GZ78;A0A494C1T2,P11586;V9GYY3;A0A384N5Y3;F5H2F4;V9GZ78;A0A494C1T2,53;53;53;53;44;31,53;53;53;53;44;31,53;53;53;53;44;31,"C-1-tetrahydrofolate synthase, cytoplasmic;Methylenetetrahydrofolate dehydrogenase;Methenyltetrahydrofolate cyclohydrolase;Formyltetrahydrofolate synthetase;C-1-tetrahydrofolate synthase, cytoplasmic, N-terminally processed",MTHFD1,"sp|P11586|C1TC_HUMAN C-1-tetrahydrofolate synthase, cytoplasmic OS=Homo sapiens OX=9606 GN=MTHFD1 PE=1 SV=3;tr|V9GYY3|V9GYY3_HUMAN C-1-tetrahydrofolate synthase, cytoplasmic OS=Homo sapiens OX=9606 GN=MTHFD1 PE=1 SV=2;tr|A0A384N5Y3|A0A384N5Y3_HUMAN C-1-tet",53,53,64.3,935
CTPS1,0.4352166919,0.0424088994375596,0,P17812;A0A3B3IRI2;B4E1E0;A0A3B3IRQ8;A0A3B3ITF6;A0A3B3ITB8;A0A3B3ISY3;A0A3B3ITH9;Q9NRF8,P17812;A0A3B3IRI2;B4E1E0;A0A3B3IRQ8;A0A3B3ITF6;A0A3B3ITB8,29;29;24;20;20;16;5;4;2,29;29;24;20;20;16;5;4;2,29;29;24;20;20;16;5;4;2,CTP synthase 1;CTP synthase,CTPS1,sp|P17812|PYRG1_HUMAN CTP synthase 1 OS=Homo sapiens OX=9606 GN=CTPS1 PE=1 SV=2;tr|A0A3B3IRI2|A0A3B3IRI2_HUMAN CTP synthase OS=Homo sapiens OX=9606 GN=CTPS1 PE=1 SV=1;tr|B4E1E0|B4E1E0_HUMAN CTP synthase OS=Homo sapiens OX=9606 GN=CTPS1 PE=1 SV=1;tr|A0A3B3I,29,29,60.4,591
SSR1,-0.1749746575,0.139495207746694,0,P43307;A0A3B3IRT8;C9J3L8;C9J5W0;E9PAL7;C9IZQ1;C9JBX5,P43307;A0A3B3IRT8;C9J3L8;C9J5W0;E9PAL7;C9IZQ1,5;5;4;4;4;4;1,5;5;4;4;4;4;1,5;5;4;4;4;4;1,Translocon-associated protein subunit alpha,SSR1,sp|P43307|SSRA_HUMAN Translocon-associated protein subunit alpha OS=Homo sapiens OX=9606 GN=SSR1 PE=1 SV=3;tr|A0A3B3IRT8|A0A3B3IRT8_HUMAN Translocon-associated protein subunit alpha OS=Homo sapiens OX=9606 GN=SSR1 PE=1 SV=1;tr|C9J3L8|C9J3L8_HUMAN Transloco,5,5,21,286
AGK,-0.1487426375,0.315270087513649,0,Q53H12;E9PG39;A0A3B3ISZ0;E9PC15;A0A3B3ITD0;A0A3B3ISY9;A0A0G2JLD0;A0A3B3ITV0;A0A3B3ITX7;A0A0G2JLG5;A0A3B3IUC9;A0A3B3IS09,Q53H12;E9PG39;A0A3B3ISZ0;E9PC15;A0A3B3ITD0;A0A3B3ISY9;A0A0G2JLD0;A0A3B3ITV0;A0A3B3ITX7;A0A0G2JLG5,4;4;4;4;4;3;2;2;2;2;1;1,4;4;4;4;4;3;2;2;2;2;1;1,4;4;4;4;4;3;2;2;2;2;1;1,"Acylglycerol kinase, mitochondrial",AGK,"sp|Q53H12|AGK_HUMAN Acylglycerol kinase, mitochondrial OS=Homo sapiens OX=9606 GN=AGK PE=1 SV=2;tr|E9PG39|E9PG39_HUMAN Acylglycerol kinase, mitochondrial OS=Homo sapiens OX=9606 GN=AGK PE=1 SV=1;tr|A0A3B3ISZ0|A0A3B3ISZ0_HUMAN Acylglycerol kinase, mitochond",4,4,14.5,422
BLM,0.086351366,0.483922465119393,0,P54132;A0A3B3IT82;H0YNU5,P54132;A0A3B3IT82;H0YNU5,3;3;2,3;3;2,3;3;2,Bloom syndrome protein,BLM,sp|P54132|BLM_HUMAN Bloom syndrome protein OS=Homo sapiens OX=9606 GN=BLM PE=1 SV=1;tr|A0A3B3IT82|A0A3B3IT82_HUMAN Bloom syndrome protein OS=Homo sapiens OX=9606 GN=BLM PE=1 SV=1;tr|H0YNU5|H0YNU5_HUMAN Bloom syndrome protein OS=Homo sapiens OX=9606 GN=BLM ,3,3,3,1417
RPL29,-0.1801252272,0.216679438772269,0,P47914;A0A3B3ITT5,P47914;A0A3B3ITT5,4;4,4;4,4;4,60S ribosomal protein L29,RPL29,sp|P47914|RL29_HUMAN 60S ribosomal protein L29 OS=Homo sapiens OX=9606 GN=RPL29 PE=1 SV=2;tr|A0A3B3ITT5|A0A3B3ITT5_HUMAN 60S ribosomal protein L29 OS=Homo sapiens OX=9606 GN=RPL29 PE=1 SV=1,4,4,21.4,159
ABCD3,0.1718581697,0.202079919443585,0,P28288;A0A3B3ITW3,P28288;A0A3B3ITW3,13;13,13;13,13;13,ATP-binding cassette sub-family D member 3,ABCD3,sp|P28288|ABCD3_HUMAN ATP-binding cassette sub-family D member 3 OS=Homo sapiens OX=9606 GN=ABCD3 PE=1 SV=1;tr|A0A3B3ITW3|A0A3B3ITW3_HUMAN ATP-binding cassette sub-family D member 3 OS=Homo sapiens OX=9606 GN=ABCD3 PE=1 SV=2,13,13,29.6,659
THRAP3,-0.0854227522,0.505078176478156,0,Q9Y2W1;A0A3B3ITZ9,Q9Y2W1;A0A3B3ITZ9,16;16,16;16,16;16,Thyroid hormone receptor-associated protein 3,THRAP3,sp|Q9Y2W1|TR150_HUMAN Thyroid hormone receptor-associated protein 3 OS=Homo sapiens OX=9606 GN=THRAP3 PE=1 SV=2;tr|A0A3B3ITZ9|A0A3B3ITZ9_HUMAN Thyroid hormone receptor-associated protein 3 OS=Homo sapiens OX=9606 GN=THRAP3 PE=1 SV=1,16,16,21.6,955
MCM4,-0.3476470051,0.0836552206332421,0,P33991;A0A3B3IU45;A0A3B3IT92;E5RG31;A0A3B3IS57;A0A3B3ITP6;A0A3B3IRR8;Q9UJA3;A0A494C100,P33991;A0A3B3IU45;A0A3B3IT92;E5RG31;A0A3B3IS57;A0A3B3ITP6,33;33;32;27;27;26;7;1;1,33;33;32;27;27;26;7;1;1,33;33;32;27;27;26;7;1;1,DNA replication licensing factor MCM4,MCM4,sp|P33991|MCM4_HUMAN DNA replication licensing factor MCM4 OS=Homo sapiens OX=9606 GN=MCM4 PE=1 SV=5;tr|A0A3B3IU45|A0A3B3IU45_HUMAN DNA helicase OS=Homo sapiens OX=9606 GN=MCM4 PE=1 SV=1;tr|A0A3B3IT92|A0A3B3IT92_HUMAN DNA helicase OS=Homo sapiens OX=9606 G,33,33,50.2,863
NHP2L1,-0.2710591115,0.0424886641467335,0,A0A3B3IUA2;P55769;B1AHD1;A0A3B3IRU2;A0A3B3ISH1;A0A3B3ISK4,A0A3B3IUA2;P55769;B1AHD1,8;7;7;3;1;1,8;7;7;3;1;1,8;7;7;3;1;1,"NHP2-like protein 1;NHP2-like protein 1, N-terminally processed",NHP2L1,tr|A0A3B3IUA2|A0A3B3IUA2_HUMAN Ribonucloprotein OS=Homo sapiens OX=9606 GN=SNU13 PE=1 SV=1;sp|P55769|NH2L1_HUMAN NHP2-like protein 1 OS=Homo sapiens OX=9606 GN=SNU13 PE=1 SV=3;tr|B1AHD1|B1AHD1_HUMAN Ribonucloprotein OS=Homo sapiens OX=9606 GN=SNU13 PE=1 SV,8,8,25.7,272
EIF2B5,0.0270240982,0.887652784480469,0,Q13144;A0A3B3IUB1;A0A3B3ITG6;A0A3B3ISX3;A0A3B3IUF2;A0A3B3ISM8;A0A3B3IRP4;A0A3B3IS56;A0A3B3ISV1;C9JRD9;A0A3B3IT53;A0A3B3ISI2;A0A3B3ISS1;H7C2X0;A0A3B3ITK8,Q13144;A0A3B3IUB1;A0A3B3ITG6;A0A3B3ISX3,11;11;7;6;5;5;4;3;3;2;2;2;2;1;1,11;11;7;6;5;5;4;3;3;2;2;2;2;1;1,7;7;4;2;1;1;1;1;0;1;1;0;0;0;0,Translation initiation factor eIF-2B subunit epsilon,EIF2B5,sp|Q13144|EI2BE_HUMAN Translation initiation factor eIF-2B subunit epsilon OS=Homo sapiens OX=9606 GN=EIF2B5 PE=1 SV=3;tr|A0A3B3IUB1|A0A3B3IUB1_HUMAN Translation initiation factor eIF-2B subunit epsilon OS=Homo sapiens OX=9606 GN=EIF2B5 PE=1 SV=1;tr|A0A3B3,11,7,27.9,721
HM13,-0.0799501972,0.600100442357417,0,Q8TCT9;A0A3B3IUB5;A0A075B6F6;A0A0S2Z6F0;A0A3B3IT72;A0A0C4DGU3,Q8TCT9;A0A3B3IUB5;A0A075B6F6;A0A0S2Z6F0;A0A3B3IT72,7;7;6;6;6;2,7;7;6;6;6;2,7;7;6;6;6;2,Minor histocompatibility antigen H13,HM13,sp|Q8TCT9|HM13_HUMAN Minor histocompatibility antigen H13 OS=Homo sapiens OX=9606 GN=HM13 PE=1 SV=1;tr|A0A3B3IUB5|A0A3B3IUB5_HUMAN Minor histocompatibility antigen H13 OS=Homo sapiens OX=9606 GN=HM13 PE=1 SV=1;tr|A0A075B6F6|A0A075B6F6_HUMAN Minor histocomp,7,7,17,377
GLA,-0.8645586887,0.00274616437476873,0,P06280;A0A3B3IUC4;A0A669KAY7;A0A669KB83;A0A3B3IRU3;V9GYN5,P06280;A0A3B3IUC4,6;6;2;2;2;2,6;6;2;2;2;2,6;6;2;2;2;2,Alpha-galactosidase A,GLA,sp|P06280|AGAL_HUMAN Alpha-galactosidase A OS=Homo sapiens OX=9606 GN=GLA PE=1 SV=1;tr|A0A3B3IUC4|A0A3B3IUC4_HUMAN Alpha-galactosidase OS=Homo sapiens OX=9606 GN=GLA PE=1 SV=1,6,6,20.7,429
PRPF40A,-0.1693568167,0.220071159019042,0,O75400;A0A3F2YNY6;F5H578;H7C2N3;H0YG38,O75400;A0A3F2YNY6,13;13;4;2;2,13;13;4;2;2,13;13;4;2;2,Pre-mRNA-processing factor 40 homolog A,PRPF40A,sp|O75400|PR40A_HUMAN Pre-mRNA-processing factor 40 homolog A OS=Homo sapiens OX=9606 GN=PRPF40A PE=1 SV=2;tr|A0A3F2YNY6|A0A3F2YNY6_HUMAN Pre-mRNA-processing factor 40 homolog A OS=Homo sapiens OX=9606 GN=PRPF40A PE=1 SV=1,13,13,19.4,957
DEK,-0.1128182791,0.419978781396161,0,P35659;H0Y993;A0A494C028;B4DFG0;H0Y8X0;A0A494C198;D6RDA2;D6R9L5,P35659;H0Y993;A0A494C028;B4DFG0;H0Y8X0;A0A494C198,11;11;11;9;7;7;5;3,11;11;11;9;7;7;5;3,11;11;11;9;7;7;5;3,Protein DEK,DEK,"sp|P35659|DEK_HUMAN Protein DEK OS=Homo sapiens OX=9606 GN=DEK PE=1 SV=1;tr|H0Y993|H0Y993_HUMAN DEK oncogene (DNA binding), isoform CRA_b OS=Homo sapiens OX=9606 GN=DEK PE=1 SV=2;tr|A0A494C028|A0A494C028_HUMAN Protein DEK OS=Homo sapiens OX=9606 GN=DEK PE=",11,11,26.9,375
EBP,-0.1373333938,0.446175990051275,0,Q15125;C9J719;C9JJ78;A0A494C0F3,Q15125;C9J719;C9JJ78;A0A494C0F3,2;2;2;2,2;2;2;2,2;2;2;2,"3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase",EBP,"sp|Q15125|EBP_HUMAN 3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase OS=Homo sapiens OX=9606 GN=EBP PE=1 SV=3;tr|C9J719|C9J719_HUMAN 3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase (Fragment) OS=Homo sapiens OX=9606 GN=EBP PE=1 SV=8;tr|C9JJ78|C9JJ78_HUM",2,2,11.3,230
CLUH,-0.0315261874,0.8356603751989,0,O75153;K7EIG1;I3L2B0;A0A494C0R8;I3L4B5;I3L318,O75153;K7EIG1;I3L2B0;A0A494C0R8,13;13;13;13;3;2,13;13;13;13;3;2,13;13;13;13;3;2,Clustered mitochondria protein homolog,CLUH,sp|O75153|CLU_HUMAN Clustered mitochondria protein homolog OS=Homo sapiens OX=9606 GN=CLUH PE=1 SV=2;tr|K7EIG1|K7EIG1_HUMAN Clustered mitochondria protein homolog (Fragment) OS=Homo sapiens OX=9606 GN=CLUH PE=1 SV=2;tr|I3L2B0|I3L2B0_HUMAN Clustered mitocho,13,13,12.9,1309
NUP214,-0.2119115491,0.451381853713691,0,P35658;A0A494C1F2;A0A0A0MSW3;A0A494BZU9;H0Y837;H0YF36;E9PKD2;B7ZAV2;A0A494C104,P35658;A0A494C1F2;A0A0A0MSW3,10;10;8;3;3;2;2;2;1,10;10;8;3;3;2;2;2;1,10;10;8;3;3;2;2;2;1,Nuclear pore complex protein Nup214,NUP214,sp|P35658|NU214_HUMAN Nuclear pore complex protein Nup214 OS=Homo sapiens OX=9606 GN=NUP214 PE=1 SV=2;tr|A0A494C1F2|A0A494C1F2_HUMAN Nuclear pore complex protein Nup214 OS=Homo sapiens OX=9606 GN=NUP214 PE=1 SV=1;tr|A0A0A0MSW3|A0A0A0MSW3_HUMAN Nuclear pore,10,10,8.7,2090
FKBP2,-0.2454686764,0.0969023517579916,0,P26885;A0A494C1N0,P26885;A0A494C1N0,5;5,5;5,5;5,Peptidyl-prolyl cis-trans isomerase FKBP2,FKBP2,sp|P26885|FKBP2_HUMAN Peptidyl-prolyl cis-trans isomerase FKBP2 OS=Homo sapiens OX=9606 GN=FKBP2 PE=1 SV=2;tr|A0A494C1N0|A0A494C1N0_HUMAN Peptidylprolyl isomerase OS=Homo sapiens OX=9606 GN=FKBP2 PE=1 SV=1,5,5,33.8,142
SART3,0.2328713732,0.273033510970091,0,Q15020;A0A499FI31;F8VVK9;H0YHU8;F8VZM2;A0A494C0L2;F8W667,Q15020;A0A499FI31,5;5;1;1;1;1;1,5;5;1;1;1;1;1,5;5;1;1;1;1;1,Squamous cell carcinoma antigen recognized by T-cells 3,SART3,sp|Q15020|SART3_HUMAN Squamous cell carcinoma antigen recognized by T-cells 3 OS=Homo sapiens OX=9606 GN=SART3 PE=1 SV=1;tr|A0A499FI31|A0A499FI31_HUMAN Squamous cell carcinoma antigen recognized by T-cells 3 OS=Homo sapiens OX=9606 GN=SART3 PE=1 SV=1,5,5,8,963
WDR26,0.356357537,0.164657642797201,0,Q9H7D7;H0Y9R3;A0A499FIZ0,Q9H7D7;H0Y9R3;A0A499FIZ0,1;1;1,1;1;1,1;1;1,WD repeat-containing protein 26,WDR26,sp|Q9H7D7|WDR26_HUMAN WD repeat-containing protein 26 OS=Homo sapiens OX=9606 GN=WDR26 PE=1 SV=3;tr|H0Y9R3|H0Y9R3_HUMAN WD repeat-containing protein 26 (Fragment) OS=Homo sapiens OX=9606 GN=WDR26 PE=1 SV=1;tr|A0A499FIZ0|A0A499FIZ0_HUMAN WD repeat-containin,1,1,2.9,661
PREP,-0.0013264281,0.992654299338495,0,P48147;A0A499FJL1,P48147;A0A499FJL1,4;4,4;4,4;4,Prolyl endopeptidase,PREP,sp|P48147|PPCE_HUMAN Prolyl endopeptidase OS=Homo sapiens OX=9606 GN=PREP PE=1 SV=2;tr|A0A499FJL1|A0A499FJL1_HUMAN Prolyl endopeptidase OS=Homo sapiens OX=9606 GN=PREP PE=1 SV=1,4,4,7.7,710
S100A2,-0.3350132937,0.0268531448269993,0,P29034;A0A590UJ49;R4GN49;Q5RHS7,P29034;A0A590UJ49;R4GN49;Q5RHS7,2;2;1;1,2;2;1;1,2;2;1;1,Protein S100-A2,S100A2,sp|P29034|S10A2_HUMAN Protein S100-A2 OS=Homo sapiens OX=9606 GN=S100A2 PE=1 SV=3;tr|A0A590UJ49|A0A590UJ49_HUMAN Protein S100 OS=Homo sapiens OX=9606 GN=S100A2 PE=1 SV=1;tr|R4GN49|R4GN49_HUMAN Protein S100-A2 OS=Homo sapiens OX=9606 GN=S100A2 PE=1 SV=1;tr|,2,2,27.6,98
SRSF6,-0.1232535894,0.26766650715203,0,Q13247;A0A590UJK4;A0A590UK01;A0A590UJP7;A0A590UK80,Q13247;A0A590UJK4;A0A590UK01;A0A590UJP7;A0A590UK80,9;9;9;9;8,9;9;9;9;8,7;7;7;7;6,Serine/arginine-rich splicing factor 6,SRSF6,sp|Q13247|SRSF6_HUMAN Serine/arginine-rich splicing factor 6 OS=Homo sapiens OX=9606 GN=SRSF6 PE=1 SV=2;tr|A0A590UJK4|A0A590UJK4_HUMAN Serine/arginine-rich-splicing factor 6 OS=Homo sapiens OX=9606 GN=SRSF6 PE=1 SV=1;tr|A0A590UK01|A0A590UK01_HUMAN Serine/a,9,7,27.3,344
AMPD2,0.0948288414,0.510689665399893,0,Q01433;A0A5F9UK94;H0Y360;A0A590UK85;A0A590UJY6;E9PJF6;A0A590UJX5;E9PIJ1;H0YF16,Q01433;A0A5F9UK94;H0Y360;A0A590UK85;A0A590UJY6,12;12;11;6;6;3;2;1;1,12;12;11;6;6;3;2;1;1,12;12;11;6;6;3;2;1;1,AMP deaminase 2,AMPD2,sp|Q01433|AMPD2_HUMAN AMP deaminase 2 OS=Homo sapiens OX=9606 GN=AMPD2 PE=1 SV=2;tr|A0A5F9UK94|A0A5F9UK94_HUMAN AMP deaminase OS=Homo sapiens OX=9606 GN=AMPD2 PE=1 SV=1;tr|H0Y360|H0Y360_HUMAN AMP deaminase OS=Homo sapiens OX=9606 GN=AMPD2 PE=1 SV=2;tr|A0A5,12,12,18.7,879
SACM1L,0.1169037063,0.602847114937658,0,Q9NTJ5;A0A5F9ZHN7;E9PGZ4;C9JV50;F8WDN7;F8WCQ2;C9J3E3,Q9NTJ5;A0A5F9ZHN7;E9PGZ4,7;7;6;3;3;1;1,7;7;6;3;3;1;1,7;7;6;3;3;1;1,Phosphatidylinositide phosphatase SAC1,SACM1L,sp|Q9NTJ5|SAC1_HUMAN Phosphatidylinositol-3-phosphatase SAC1 OS=Homo sapiens OX=9606 GN=SACM1L PE=1 SV=2;tr|A0A5F9ZHN7|A0A5F9ZHN7_HUMAN Phosphatidylinositide phosphatase SAC1 OS=Homo sapiens OX=9606 GN=SACM1L PE=1 SV=1;tr|E9PGZ4|E9PGZ4_HUMAN Phosphatidylin,7,7,13.1,587
NELFB,-0.2131454309,0.853105606872877,0,Q8WX92;A0A5H1ZRP4,Q8WX92;A0A5H1ZRP4,6;6,6;6,6;6,Negative elongation factor B,NELFB,sp|Q8WX92|NELFB_HUMAN Negative elongation factor B OS=Homo sapiens OX=9606 GN=NELFB PE=1 SV=1;tr|A0A5H1ZRP4|A0A5H1ZRP4_HUMAN Negative elongation factor B OS=Homo sapiens OX=9606 GN=NELFB PE=1 SV=1,6,6,16.9,580
CUL4B,-0.5527566342,0.0508375557283201,0,Q13620;A0A669KAX4;K4DI93;A6NE76;A0A669KAU9,Q13620;A0A669KAX4;K4DI93,13;13;13;5;1,13;13;13;5;1,7;7;7;3;1,Cullin-4B,CUL4B,"sp|Q13620|CUL4B_HUMAN Cullin-4B OS=Homo sapiens OX=9606 GN=CUL4B PE=1 SV=4;tr|A0A669KAX4|A0A669KAX4_HUMAN Cullin-4B OS=Homo sapiens OX=9606 GN=CUL4B PE=4 SV=1;tr|K4DI93|K4DI93_HUMAN Cullin 4B, isoform CRA_e OS=Homo sapiens OX=9606 GN=CUL4B PE=1 SV=1",13,7,19.3,913
CTNND1,-0.5194746232,0.0563058772974843,0,O60716;A0A669KB05;C9JZR2;A0A669KB62;H0YC95;E9PKY0;E9PKL1,O60716;A0A669KB05;C9JZR2;A0A669KB62,13;13;13;12;1;1;1,13;13;13;12;1;1;1,13;13;13;12;1;1;1,Catenin delta-1,CTNND1,sp|O60716|CTND1_HUMAN Catenin delta-1 OS=Homo sapiens OX=9606 GN=CTNND1 PE=1 SV=1;tr|A0A669KB05|A0A669KB05_HUMAN Catenin delta-1 OS=Homo sapiens OX=9606 GN=CTNND1 PE=4 SV=1;tr|C9JZR2|C9JZR2_HUMAN Catenin delta-1 OS=Homo sapiens OX=9606 GN=CTNND1 PE=1 SV=2;,13,13,21.7,968
GBF1,-0.0432518796,0.794232493206996,0,Q92538;A0A669KBG8;A0A669KB10,Q92538;A0A669KBG8;A0A669KB10,8;8;8,8;8;8,8;8;8,Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1,GBF1,sp|Q92538|GBF1_HUMAN Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1 OS=Homo sapiens OX=9606 GN=GBF1 PE=1 SV=2;tr|A0A669KBG8|A0A669KBG8_HUMAN Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1 OS=Homo sapi,8,8,5.5,1859
STAT1,-0.2352763115,0.175591460760472,0,P42224;A0A669KB68;A0A669KB56;A0A669KBA4;A0A669KB53;A0A669KBI6;J3KPM9;A0A669KB52;A0A669KB75;A0A669KB17;E7EPD2;D2KFR9;E7ENM1;Q67C41;E9PH66;A0A669KBK4,P42224;A0A669KB68;A0A669KB56;A0A669KBA4;A0A669KB53;A0A669KBI6;J3KPM9;A0A669KB52;A0A669KB75,22;22;22;22;22;21;20;17;15;10;10;9;7;3;3;1,22;22;22;22;22;21;20;17;15;10;10;9;7;3;3;1,22;22;22;22;22;21;20;17;15;10;10;9;7;3;3;1,Signal transducer and activator of transcription 1-alpha/beta;Signal transducer and activator of transcription,STAT1,sp|P42224|STAT1_HUMAN Signal transducer and activator of transcription 1-alpha/beta OS=Homo sapiens OX=9606 GN=STAT1 PE=1 SV=2;tr|A0A669KB68|A0A669KB68_HUMAN Signal transducer and activator of transcription 1-alpha/beta OS=Homo sapiens OX=9606 GN=STAT1 PE=,22,22,38.3,750
USP7,-0.2555141123,0.144418675480495,0,Q93009;A0A669KBL1;H3BND8;F5H2X1;I3L2D8,Q93009;A0A669KBL1;H3BND8,19;19;17;9;2,19;19;17;9;2,19;19;17;9;2,Ubiquitin carboxyl-terminal hydrolase 7;Ubiquitin carboxyl-terminal hydrolase,USP7,sp|Q93009|UBP7_HUMAN Ubiquitin carboxyl-terminal hydrolase 7 OS=Homo sapiens OX=9606 GN=USP7 PE=1 SV=2;tr|A0A669KBL1|A0A669KBL1_HUMAN Ubiquitin carboxyl-terminal hydrolase 7 OS=Homo sapiens OX=9606 GN=USP7 PE=4 SV=1;tr|H3BND8|H3BND8_HUMAN Ubiquitin carboxy,19,19,26.8,1102
UBA6,1.7986120073,0.000572060871287823,1,A0AVT1;H0Y8S8,A0AVT1,15;5,15;5,15;5,Ubiquitin-like modifier-activating enzyme 6,UBA6,sp|A0AVT1|UBA6_HUMAN Ubiquitin-like modifier-activating enzyme 6 OS=Homo sapiens OX=9606 GN=UBA6 PE=1 SV=1,15,15,20.8,1052
ILVBL,0.0070367359,0.977786125225334,0,A1L0T0;M0R026;M0R1B5;E9PJS0;E9PL44;M0QZX5,A1L0T0;M0R026;M0R1B5;E9PJS0,8;8;4;4;2;2,8;8;4;4;2;2,8;8;4;4;2;2,Acetolactate synthase-like protein,ILVBL,sp|A1L0T0|HACL2_HUMAN 2-hydroxyacyl-CoA lyase 2 OS=Homo sapiens OX=9606 GN=ILVBL PE=1 SV=2;tr|M0R026|M0R026_HUMAN 2-hydroxyacyl-CoA lyase 2 OS=Homo sapiens OX=9606 GN=ILVBL PE=1 SV=1;tr|M0R1B5|M0R1B5_HUMAN 2-hydroxyacyl-CoA lyase 2 (Fragment) OS=Homo sapie,8,8,27.7,632
STMN1,-0.2117029615,0.344131355644416,0,P16949;A2A2D0,P16949;A2A2D0,7;7,7;7,5;5,Stathmin,STMN1,sp|P16949|STMN1_HUMAN Stathmin OS=Homo sapiens OX=9606 GN=STMN1 PE=1 SV=3;tr|A2A2D0|A2A2D0_HUMAN Stathmin (Fragment) OS=Homo sapiens OX=9606 GN=STMN1 PE=1 SV=8,7,5,30.9,149
HCFC1,-0.531718324,0.00861045032733001,0,P51610;A6NEM2;H7C1C4,P51610;A6NEM2,20;20;4,20;20;4,20;20;4,Host cell factor 1;HCF N-terminal chain 1;HCF N-terminal chain 2;HCF N-terminal chain 3;HCF N-terminal chain 4;HCF N-terminal chain 5;HCF N-terminal chain 6;HCF C-terminal chain 1;HCF C-terminal chain 2;HCF C-terminal chain 3;HCF C-terminal chain 4;HCF C-terminal chain 5;HCF C-terminal chain 6,HCFC1,sp|P51610|HCFC1_HUMAN Host cell factor 1 OS=Homo sapiens OX=9606 GN=HCFC1 PE=1 SV=2;tr|A6NEM2|A6NEM2_HUMAN Host cell factor 1 OS=Homo sapiens OX=9606 GN=HCFC1 PE=1 SV=2,20,20,16.1,2035
FBLL1,0.9081331204,0.0713517996202772,0,A6NHQ2,A6NHQ2,2,1,1,rRNA/tRNA 2-O-methyltransferase fibrillarin-like protein 1,FBLL1,sp|A6NHQ2|FBLL1_HUMAN rRNA/tRNA 2-O-methyltransferase fibrillarin-like protein 1 OS=Homo sapiens OX=9606 GN=FBLL1 PE=3 SV=2,2,1,6.6,334
SMCHD1,0.151529171,0.16931275893263,0,A6NHR9;J3KTL8;A0A2R8YCU7,A6NHR9;J3KTL8,13;9;3,13;9;3,13;9;3,Structural maintenance of chromosomes flexible hinge domain-containing protein 1,SMCHD1,sp|A6NHR9|SMHD1_HUMAN Structural maintenance of chromosomes flexible hinge domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SMCHD1 PE=1 SV=2;tr|J3KTL8|J3KTL8_HUMAN Structural maintenance of chromosomes flexible hinge domain-containing protein 1 (Frag,13,13,8.4,2005
CD81,0.1912198028,0.115937170568681,0,P60033;E9PJK1;E9PRJ8;H0YDL9;H0YDJ9;E9PIF1;A6NMH8;E9PM31;H0YEE2,P60033;E9PJK1;E9PRJ8;H0YDL9;H0YDJ9;E9PIF1;A6NMH8,3;3;3;3;3;3;3;1;1,3;3;3;3;3;3;3;1;1,3;3;3;3;3;3;3;1;1,CD81 antigen;Tetraspanin,CD81,sp|P60033|CD81_HUMAN CD81 antigen OS=Homo sapiens OX=9606 GN=CD81 PE=1 SV=1;tr|E9PJK1|E9PJK1_HUMAN Tetraspanin OS=Homo sapiens OX=9606 GN=CD81 PE=1 SV=1;tr|E9PRJ8|E9PRJ8_HUMAN Tetraspanin (Fragment) OS=Homo sapiens OX=9606 GN=CD81 PE=1 SV=1;tr|H0YDL9|H0YDL,3,3,25,236
