WDR26_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
DDX39A,0.3098365173,0.11706871020358,0,O00148;K7EQN7;K7EPJ3;K7EN69;K7ENP6;A0A0D9SEM9;K7EL56;K7EIL8;F6SXL5,O00148,19;9;8;5;4;4;4;4;4,5;2;1;0;0;2;0;0;0,5;2;1;0;0;2;0;0;0,ATP-dependent RNA helicase DDX39A,DDX39A,sp|O00148|DX39A_HUMAN ATP-dependent RNA helicase DDX39A OS=Homo sapiens OX=9606 GN=DDX39A PE=1 SV=2,19,5,47.8,20.8
ACOT7,0.3754091028,0.0802333539978982,0,O00154;K7EKP8,O00154;K7EKP8,6;5,6;5,6;5,Cytosolic acyl coenzyme A thioester hydrolase,ACOT7,sp|O00154|BACH_HUMAN Cytosolic acyl coenzyme A thioester hydrolase OS=Homo sapiens OX=9606 GN=ACOT7 PE=1 SV=3;tr|K7EKP8|K7EKP8_HUMAN Cytosolic acyl coenzyme A thioester hydrolase (Fragment) OS=Homo sapiens OX=9606 GN=ACOT7 PE=1 SV=8,6,6,21.8,21.8
AIP,-0.0802581014,0.769069396101662,0,O00170;E9PMH2,O00170,3;1,3;1,3;1,AH receptor-interacting protein,AIP,sp|O00170|AIP_HUMAN AH receptor-interacting protein OS=Homo sapiens OX=9606 GN=AIP PE=1 SV=2,3,3,15.2,15.2
PSMD11,-0.2567235966,0.0844323426288368,0,O00231;J3QRY4;J3KSW3,O00231,14;5;1,14;5;1,14;5;1,26S proteasome non-ATPase regulatory subunit 11,PSMD11,sp|O00231|PSD11_HUMAN 26S proteasome non-ATPase regulatory subunit 11 OS=Homo sapiens OX=9606 GN=PSMD11 PE=1 SV=3,14,14,40.3,40.3
PGRMC1,-0.2498593064,0.149658570849291,0,O00264;U3KQM0,O00264,15;1,15;1,14;0,Membrane-associated progesterone receptor component 1,PGRMC1,sp|O00264|PGRC1_HUMAN Membrane-associated progesterone receptor component 1 OS=Homo sapiens OX=9606 GN=PGRMC1 PE=1 SV=3,15,14,48.7,44.1
SUPT5H,0.3808092943,0.0818105774596128,0,O00267,O00267,4,4,4,Transcription elongation factor SPT5,SUPT5H,sp|O00267|SPT5H_HUMAN Transcription elongation factor SPT5 OS=Homo sapiens OX=9606 GN=SUPT5H PE=1 SV=1,4,4,5.7,5.7
CLIC1,0.0398996229,0.780165515657547,0,O00299,O00299,23,23,23,Chloride intracellular channel protein 1,CLIC1,sp|O00299|CLIC1_HUMAN Chloride intracellular channel protein 1 OS=Homo sapiens OX=9606 GN=CLIC1 PE=1 SV=4,23,23,78,78
EIF3F,-0.1999567576,0.147089344786235,0,O00303;H0YDT6;E9PQV8;A0A1W2PP79,O00303,13;3;2;2,13;3;2;2,13;3;2;2,Eukaryotic translation initiation factor 3 subunit F,EIF3F,sp|O00303|EIF3F_HUMAN Eukaryotic translation initiation factor 3 subunit F OS=Homo sapiens OX=9606 GN=EIF3F PE=1 SV=1,13,13,49.9,49.9
IPO5,0.2121691443,0.142112109879762,0,O00410;H0Y8C6;E7ETV3;E7EQT5;E7EV12;E7EWK4;H0Y3V4;E7EX05;E7ESZ1;E7ETV8;C9JZD8;C9JQT6;C9J875;O60518;C9JXE0;F8WF30;C9JZ53;C9J583,O00410;H0Y8C6,13;12;3;3;3;2;2;2;2;2;2;2;2;1;1;1;1;1,13;12;3;3;3;2;2;2;2;2;2;2;2;1;1;1;1;1,13;12;3;3;3;2;2;2;2;2;2;2;2;1;1;1;1;1,Importin-5,IPO5,sp|O00410|IPO5_HUMAN Importin-5 OS=Homo sapiens OX=9606 GN=IPO5 PE=1 SV=4;tr|H0Y8C6|H0Y8C6_HUMAN Importin-5 (Fragment) OS=Homo sapiens OX=9606 GN=IPO5 PE=1 SV=1,13,13,17.5,17.5
SAP18,0.9104048727,0.0131789867134448,0,O00422;U3KQ12;U3KPY7,O00422;U3KQ12;U3KPY7,2;1;1,2;1;1,2;1;1,Histone deacetylase complex subunit SAP18,SAP18,sp|O00422|SAP18_HUMAN Histone deacetylase complex subunit SAP18 OS=Homo sapiens OX=9606 GN=SAP18 PE=1 SV=1;tr|U3KQ12|U3KQ12_HUMAN Histone deacetylase complex subunit SAP18 (Fragment) OS=Homo sapiens OX=9606 GN=SAP18 PE=1 SV=1;tr|U3KPY7|U3KPY7_HUMAN Histone,2,2,19.6,19.6
DNM1L,-0.0611914266,0.695018719680441,0,O00429;F8VZ52;F8VR28;F8VYL3;B4DPZ9;F8W1W3;B4DDQ3;H0YHY4;F8VUJ9;H0YI79,O00429,19;7;4;4;4;4;4;3;3;1,19;7;4;4;4;4;4;3;3;1,19;7;4;4;4;4;4;3;3;1,Dynamin-1-like protein,DNM1L,sp|O00429|DNM1L_HUMAN Dynamin-1-like protein OS=Homo sapiens OX=9606 GN=DNM1L PE=1 SV=2,19,19,27.2,27.2
PSMD14,0.0820036373,0.71102984033149,0,O00487,O00487,4,4,4,26S proteasome non-ATPase regulatory subunit 14,PSMD14,sp|O00487|PSDE_HUMAN 26S proteasome non-ATPase regulatory subunit 14 OS=Homo sapiens OX=9606 GN=PSMD14 PE=1 SV=1,4,4,19.4,19.4
KPNA3,-0.1304711026,0.366231383464263,0,O00505;H0Y4S9,O00505,4;1,4;1,3;1,Importin subunit alpha-4,KPNA3,sp|O00505|IMA4_HUMAN Importin subunit alpha-4 OS=Homo sapiens OX=9606 GN=KPNA3 PE=1 SV=2,4,3,9,6.1
NOP56,-0.0489280965,0.739933224188853,0,O00567;A0A494C128;H0Y653;H0YDU4;Q5JXT2,O00567;A0A494C128,19;18;9;9;8,19;18;9;9;8,19;18;9;9;8,Nucleolar protein 56,NOP56,sp|O00567|NOP56_HUMAN Nucleolar protein 56 OS=Homo sapiens OX=9606 GN=NOP56 PE=1 SV=4;tr|A0A494C128|A0A494C128_HUMAN Nucleolar protein 56 OS=Homo sapiens OX=9606 GN=NOP56 PE=1 SV=1,19,19,42.4,42.4
PODXL,-0.5128477181,0.231004620126985,0,O00592,O00592,6,6,6,Podocalyxin,PODXL,sp|O00592|PODXL_HUMAN Podocalyxin OS=Homo sapiens OX=9606 GN=PODXL PE=1 SV=2,6,6,14.2,14.2
PPP6C,0.1078438641,0.516250265363249,0,O00743,O00743,2,2,2,"Serine/threonine-protein phosphatase 6 catalytic subunit;Serine/threonine-protein phosphatase 6 catalytic subunit, N-terminally processed",PPP6C,sp|O00743|PPP6_HUMAN Serine/threonine-protein phosphatase 6 catalytic subunit OS=Homo sapiens OX=9606 GN=PPP6C PE=1 SV=1,2,2,8.2,8.2
PDXK,0.0449561245,0.847087925016305,0,O00764;F2Z2Y4;A8MV33,O00764;F2Z2Y4,8;6;2,8;6;2,8;6;2,Pyridoxal kinase,PDXK,sp|O00764|PDXK_HUMAN Pyridoxal kinase OS=Homo sapiens OX=9606 GN=PDXK PE=1 SV=1;tr|F2Z2Y4|F2Z2Y4_HUMAN Pyridoxal kinase OS=Homo sapiens OX=9606 GN=PDXK PE=1 SV=1,8,8,47.1,47.1
PDCD5,0.5324462443,0.126842372602055,0,O14737;K7EQA1;K7ESJ4;Q3HM38;X6R2P6,O14737;K7EQA1;K7ESJ4,4;3;2;1;1,4;3;2;1;1,4;3;2;1;1,Programmed cell death protein 5,PDCD5,sp|O14737|PDCD5_HUMAN Programmed cell death protein 5 OS=Homo sapiens OX=9606 GN=PDCD5 PE=1 SV=3;tr|K7EQA1|K7EQA1_HUMAN Programmed cell death protein 5 OS=Homo sapiens OX=9606 GN=PDCD5 PE=1 SV=1;tr|K7ESJ4|K7ESJ4_HUMAN Programmed cell death protein 5 OS=Hom,4,4,36,36
PRMT5,0.8053038912,0.00418581602931796,0,O14744;G3V580;G3V2L6;G3V5L5;C9JSX3;G3V2X6;H0YJX6;G3V507;G3V2F5;H0YJ77;H0YJD3;H7BZ44,O14744;G3V580;G3V2L6,8;5;5;3;3;2;2;1;1;1;1;1,8;5;5;3;3;2;2;1;1;1;1;1,8;5;5;3;3;2;2;1;1;1;1;1,"Protein arginine N-methyltransferase 5;Protein arginine N-methyltransferase 5, N-terminally processed",PRMT5,sp|O14744|ANM5_HUMAN Protein arginine N-methyltransferase 5 OS=Homo sapiens OX=9606 GN=PRMT5 PE=1 SV=4;tr|G3V580|G3V580_HUMAN Protein arginine N-methyltransferase 5 (Fragment) OS=Homo sapiens OX=9606 GN=PRMT5 PE=1 SV=1;tr|G3V2L6|G3V2L6_HUMAN Protein argini,8,8,15.1,15.1
SLC9A3R1,0.0444834702,0.756218802240851,0,O14745;J3QRP6;J3QRA3,O14745;J3QRP6,8;5;1,8;5;1,8;5;1,Na(+)/H(+) exchange regulatory cofactor NHE-RF1,SLC9A3R1,sp|O14745|NHRF1_HUMAN Na(+)/H(+) exchange regulatory cofactor NHE-RF1 OS=Homo sapiens OX=9606 GN=SLC9A3R1 PE=1 SV=4;tr|J3QRP6|J3QRP6_HUMAN Na(+)/H(+) exchange regulatory cofactor NHE-RF1 (Fragment) OS=Homo sapiens OX=9606 GN=SLC9A3R1 PE=1 SV=1,8,8,29.1,29.1
TCERG1,-1.2056088213,0.0252183496275263,1,O14776;G3V220,O14776;G3V220,13;10,13;10,13;10,Transcription elongation regulator 1,TCERG1,sp|O14776|TCRG1_HUMAN Transcription elongation regulator 1 OS=Homo sapiens OX=9606 GN=TCERG1 PE=1 SV=2;tr|G3V220|G3V220_HUMAN Transcription elongation regulator 1 OS=Homo sapiens OX=9606 GN=TCERG1 PE=1 SV=1,13,13,14.5,14.5
PSMA7,-0.3047474037,0.0492821234152199,0,O14818;H0Y586;Q8TAA3;A0A087WYS6;F5GY34,O14818,20;9;6;4;2,20;9;6;4;2,20;9;6;4;2,Proteasome subunit alpha type-7,PSMA7,sp|O14818|PSA7_HUMAN Proteasome subunit alpha type-7 OS=Homo sapiens OX=9606 GN=PSMA7 PE=1 SV=1,20,20,68.5,68.5
SCAMP3,-0.5475430691,0.0276612652787057,0,O14828,O14828,4,4,4,Secretory carrier-associated membrane protein 3,SCAMP3,sp|O14828|SCAM3_HUMAN Secretory carrier-associated membrane protein 3 OS=Homo sapiens OX=9606 GN=SCAMP3 PE=1 SV=3,4,4,13.5,13.5
MGST3,-0.3036018524,0.35892299152762,0,O14880;Q5VV87;Q5VV89,O14880;Q5VV87;Q5VV89,2;2;2,2;2;2,2;2;2,Microsomal glutathione S-transferase 3,MGST3,sp|O14880|MGST3_HUMAN Microsomal glutathione S-transferase 3 OS=Homo sapiens OX=9606 GN=MGST3 PE=1 SV=1;tr|Q5VV87|Q5VV87_HUMAN Microsomal glutathione S-transferase 3 OS=Homo sapiens OX=9606 GN=MGST3 PE=1 SV=1;tr|Q5VV89|Q5VV89_HUMAN Microsomal glutathione S,2,2,24.3,24.3
HAT1,-0.2278996091,0.192591799387513,0,O14929;F8WEW1;F8W9G7,O14929,6;1;1,6;1;1,6;1;1,Histone acetyltransferase type B catalytic subunit,HAT1,sp|O14929|HAT1_HUMAN Histone acetyltransferase type B catalytic subunit OS=Homo sapiens OX=9606 GN=HAT1 PE=1 SV=1,6,6,16.5,16.5
UQCRQ,-0.4657381155,0.112461369247142,0,O14949,O14949,2,2,2,Cytochrome b-c1 complex subunit 8,UQCRQ,sp|O14949|QCR8_HUMAN Cytochrome b-c1 complex subunit 8 OS=Homo sapiens OX=9606 GN=UQCRQ PE=1 SV=4,2,2,24.4,24.4
XPO1,-0.2580170971,0.112706857258551,0,O14980;C9JKM9;C9IZS4;C9JQ02;C9JV99;C9J673;C9JF49;C9IYM2;H7BZC5;F8WF71,O14980,13;4;3;3;3;3;2;2;2;2,13;4;3;3;3;3;2;2;2;2,13;4;3;3;3;3;2;2;2;2,Exportin-1,XPO1,sp|O14980|XPO1_HUMAN Exportin-1 OS=Homo sapiens OX=9606 GN=XPO1 PE=1 SV=1,13,13,15.3,15.3
PLXNB2,-0.3155449917,0.199878383661544,0,O15031;A6QRG9;E2PU09,O15031,3;1;1,3;1;1,3;1;1,Plexin-B2,PLXNB2,sp|O15031|PLXB2_HUMAN Plexin-B2 OS=Homo sapiens OX=9606 GN=PLXNB2 PE=1 SV=3,3,3,1.7,1.7
PFAS,0.3800322028,0.0230068087310565,0,O15067;H0YGH1;J3KTQ5;J3QSG0;J3QSH6,O15067,14;3;1;1;1,14;3;1;1;1,14;3;1;1;1,Phosphoribosylformylglycinamidine synthase,PFAS,sp|O15067|PUR4_HUMAN Phosphoribosylformylglycinamidine synthase OS=Homo sapiens OX=9606 GN=PFAS PE=1 SV=4,14,14,13.9,13.9
NPC1,0.3414862194,0.289443565751296,0,O15118;K7EQ23,O15118,3;1,3;1,3;1,Niemann-Pick C1 protein,NPC1,sp|O15118|NPC1_HUMAN NPC intracellular cholesterol transporter 1 OS=Homo sapiens OX=9606 GN=NPC1 PE=1 SV=2,3,3,3.6,3.6
ARPC1B,-0.0141861564,0.959413173465922,0,O15143;C9JEY1;C9K057;F8VXW2;C9JBJ7;C9JM51;F8WEB3;C9JTT6,O15143;C9JEY1;C9K057,7;5;5;3;2;1;1;1,7;5;5;3;2;1;1;1,3;1;1;1;1;1;1;1,Actin-related protein 2/3 complex subunit 1B,ARPC1B,sp|O15143|ARC1B_HUMAN Actin-related protein 2/3 complex subunit 1B OS=Homo sapiens OX=9606 GN=ARPC1B PE=1 SV=3;tr|C9JEY1|C9JEY1_HUMAN Actin-related protein 2/3 complex subunit 1B (Fragment) OS=Homo sapiens OX=9606 GN=ARPC1B PE=1 SV=2;tr|C9K057|C9K057_HUMAN,7,3,29,11.3
ARPC3,-0.1287874414,0.444988069540488,0,O15145;C9JZD1;F8VR50,O15145,5;2;1,5;2;1,5;2;1,Actin-related protein 2/3 complex subunit 3,ARPC3,sp|O15145|ARPC3_HUMAN Actin-related protein 2/3 complex subunit 3 OS=Homo sapiens OX=9606 GN=ARPC3 PE=1 SV=3,5,5,37.6,37.6
PGRMC2,-0.2133805554,0.212505083920519,0,O15173,O15173,4,3,3,Membrane-associated progesterone receptor component 2,PGRMC2,sp|O15173|PGRC2_HUMAN Membrane-associated progesterone receptor component 2 OS=Homo sapiens OX=9606 GN=PGRMC2 PE=1 SV=1,4,3,17.5,13.5
SURF4,-0.0772051863,0.553815630944593,0,O15260;Q5T8U5;B7Z1G8,O15260;Q5T8U5;B7Z1G8,2;2;1,2;2;1,2;2;1,Surfeit locus protein 4,SURF4,"sp|O15260|SURF4_HUMAN Surfeit locus protein 4 OS=Homo sapiens OX=9606 GN=SURF4 PE=1 SV=3;tr|Q5T8U5|Q5T8U5_HUMAN Surfeit 4 OS=Homo sapiens OX=9606 GN=SURF4 PE=1 SV=1;tr|B7Z1G8|B7Z1G8_HUMAN Surfeit 4, isoform CRA_b OS=Homo sapiens OX=9606 GN=SURF4 PE=1 SV=1",2,2,10.4,10.4
PMM2,0.8859956824,0.00415401749317502,0,O15305;H3BRM0;H3BV55;H3BR08;H3BM92;H3BV34;H3BT06;H3BNY9;H3BPH4,O15305;H3BRM0;H3BV55,3;2;2;1;1;1;1;1;1,3;2;2;1;1;1;1;1;1,3;2;2;1;1;1;1;1;1,Phosphomannomutase 2;Phosphomannomutase,PMM2,sp|O15305|PMM2_HUMAN Phosphomannomutase 2 OS=Homo sapiens OX=9606 GN=PMM2 PE=1 SV=1;tr|H3BRM0|H3BRM0_HUMAN Phosphomannomutase OS=Homo sapiens OX=9606 GN=PMM2 PE=1 SV=1;tr|H3BV55|H3BV55_HUMAN Phosphomannomutase OS=Homo sapiens OX=9606 GN=PMM2 PE=1 SV=1,3,3,18.3,18.3
PPM1G,0.0550953827,0.72842805688018,0,O15355,O15355,10,10,10,Protein phosphatase 1G,PPM1G,sp|O15355|PPM1G_HUMAN Protein phosphatase 1G OS=Homo sapiens OX=9606 GN=PPM1G PE=1 SV=1,10,10,25.8,25.8
EIF3D,-0.0221977733,0.878395847131834,0,O15371;B0QYA5;B0QYA4;B0QYA6;B0QYA8,O15371;B0QYA5,16;8;4;3;2,16;8;4;3;2,16;8;4;3;2,Eukaryotic translation initiation factor 3 subunit D,EIF3D,sp|O15371|EIF3D_HUMAN Eukaryotic translation initiation factor 3 subunit D OS=Homo sapiens OX=9606 GN=EIF3D PE=1 SV=1;tr|B0QYA5|B0QYA5_HUMAN Eukaryotic translation initiation factor 3 subunit D (Fragment) OS=Homo sapiens OX=9606 GN=EIF3D PE=1 SV=1,16,16,43.8,43.8
STX7,0.4896389439,0.0356497648288534,0,O15400,O15400,4,4,4,Syntaxin-7,STX7,sp|O15400|STX7_HUMAN Syntaxin-7 OS=Homo sapiens OX=9606 GN=STX7 PE=1 SV=4,4,4,18,18
P4HA2,1.7329040235,0.333774207358009,0,O15460;C9JN43;C9JIG4;C9JCP0;C9JX45;A8MXE0;E7ERI1;E7ENX0;E7EPI9,O15460,6;1;1;1;1;1;1;1;1,6;1;1;1;1;1;1;1;1,6;1;1;1;1;1;1;1;1,Prolyl 4-hydroxylase subunit alpha-2,P4HA2,sp|O15460|P4HA2_HUMAN Prolyl 4-hydroxylase subunit alpha-2 OS=Homo sapiens OX=9606 GN=P4HA2 PE=1 SV=1,6,6,19.1,19.1
MAGEB2,-0.0581499699,0.643935905656857,0,O15479;O15481;Q96LZ2;P43366;Q9UBF1,O15479,5;1;1;1;1,5;1;1;1;1,5;1;1;1;1,Melanoma-associated antigen B2,MAGEB2,sp|O15479|MAGB2_HUMAN Melanoma-associated antigen B2 OS=Homo sapiens OX=9606 GN=MAGEB2 PE=1 SV=3,5,5,13.5,13.5
ARPC5,-0.4455237087,0.0743561063877643,0,O15511;B1ALC0,O15511;B1ALC0,2;1,2;1,2;1,Actin-related protein 2/3 complex subunit 5,ARPC5,sp|O15511|ARPC5_HUMAN Actin-related protein 2/3 complex subunit 5 OS=Homo sapiens OX=9606 GN=ARPC5 PE=1 SV=3;tr|B1ALC0|B1ALC0_HUMAN Actin-related protein 2/3 complex subunit 5 OS=Homo sapiens OX=9606 GN=ARPC5 PE=1 SV=1,2,2,12.6,12.6
DHX15,-0.2802536791,0.0664973676389324,0,O43143;Q14562;O60231;A0A140T947;F5H658,O43143,22;1;1;1;1,22;1;1;1;1,22;1;1;1;1,Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15,DHX15,sp|O43143|DHX15_HUMAN Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15 OS=Homo sapiens OX=9606 GN=DHX15 PE=1 SV=2,22,22,29.1,29.1
RNMT,-0.0384470213,0.801046467521024,0,O43148;K7EP06;K7ERH6,O43148;K7EP06,10;9;1,10;9;1,10;9;1,mRNA cap guanine-N7 methyltransferase,RNMT,sp|O43148|MCES_HUMAN mRNA cap guanine-N7 methyltransferase OS=Homo sapiens OX=9606 GN=RNMT PE=1 SV=1;tr|K7EP06|K7EP06_HUMAN mRNA cap guanine-N7 methyltransferase OS=Homo sapiens OX=9606 GN=RNMT PE=1 SV=1,10,10,27.5,27.5
PRPF4,-1.9000333162,0.000342400556161619,1,O43172,O43172,6,6,6,U4/U6 small nuclear ribonucleoprotein Prp4,PRPF4,sp|O43172|PRP4_HUMAN U4/U6 small nuclear ribonucleoprotein Prp4 OS=Homo sapiens OX=9606 GN=PRPF4 PE=1 SV=2,6,6,14.4,14.4
PSMD3,-0.1336545852,0.504413582875869,0,O43242;H0YGV8,O43242,14;1,14;1,14;1,26S proteasome non-ATPase regulatory subunit 3,PSMD3,sp|O43242|PSMD3_HUMAN 26S proteasome non-ATPase regulatory subunit 3 OS=Homo sapiens OX=9606 GN=PSMD3 PE=1 SV=2,14,14,32,32
ZW10,-0.4089854176,0.0302701242739989,0,O43264;F5H3C1,O43264,4;1,4;1,4;1,Centromere/kinetochore protein zw10 homolog,ZW10,sp|O43264|ZW10_HUMAN Centromere/kinetochore protein zw10 homolog OS=Homo sapiens OX=9606 GN=ZW10 PE=1 SV=3,4,4,5.8,5.8
SART1,-0.1447328634,0.26951242179874,0,O43290;E9PQI8,O43290,11;2,11;2,11;2,U4/U6.U5 tri-snRNP-associated protein 1,SART1,sp|O43290|SNUT1_HUMAN U4/U6.U5 tri-snRNP-associated protein 1 OS=Homo sapiens OX=9606 GN=SART1 PE=1 SV=1,11,11,17.6,17.6
HNRNPR,-0.1152705636,0.416367098626652,0,O43390;B4DT28;A0A286YEZ8,O43390;B4DT28,26;19;1,26;19;1,18;15;1,Heterogeneous nuclear ribonucleoprotein R,HNRNPR,sp|O43390|HNRPR_HUMAN Heterogeneous nuclear ribonucleoprotein R OS=Homo sapiens OX=9606 GN=HNRNPR PE=1 SV=1;tr|B4DT28|B4DT28_HUMAN Heterogeneous nuclear ribonucleoprotein R OS=Homo sapiens OX=9606 GN=HNRNPR PE=1 SV=1,26,18,42.3,34.8
TPD52L2,0.2624519992,0.406726441725089,0,O43399;A0A087WYR3;A0A087WZ51,O43399;A0A087WYR3;A0A087WZ51,4;3;2,4;3;2,4;3;2,Tumor protein D54,TPD52L2,sp|O43399|TPD54_HUMAN Tumor protein D54 OS=Homo sapiens OX=9606 GN=TPD52L2 PE=1 SV=2;tr|A0A087WYR3|A0A087WYR3_HUMAN Tumor protein D54 OS=Homo sapiens OX=9606 GN=TPD52L2 PE=1 SV=1;tr|A0A087WZ51|A0A087WZ51_HUMAN Tumor protein D54 OS=Homo sapiens OX=9606 GN=T,4,4,25.2,25.2
PPIH,0.1023360086,0.60844429442041,0,O43447;H0YEL5;C9JQD4;A6NM32,O43447;H0YEL5;C9JQD4,5;3;3;1,5;3;3;1,5;3;3;1,Peptidyl-prolyl cis-trans isomerase H;Peptidyl-prolyl cis-trans isomerase,PPIH,sp|O43447|PPIH_HUMAN Peptidyl-prolyl cis-trans isomerase H OS=Homo sapiens OX=9606 GN=PPIH PE=1 SV=1;tr|H0YEL5|H0YEL5_HUMAN Peptidyl-prolyl cis-trans isomerase (Fragment) OS=Homo sapiens OX=9606 GN=PPIH PE=1 SV=1;tr|C9JQD4|C9JQD4_HUMAN Peptidyl-prolyl cis-,5,5,47.5,47.5
EPB41L2,0.6627830808,0.00374435808988772,0,O43491;E9PHY5;E9PK52;E9PII3;A0A2R8Y5B3;Q6R5J7;H0Y5B0;E9PPC9;E9PMV8;E9PJP4;E9PQN0;E9PRG1;E9PIG0;E9PQD2;E9PN54,O43491;E9PHY5;E9PK52;E9PII3,13;11;10;9;6;4;3;3;2;1;1;1;1;1;1,13;11;10;9;6;4;3;3;2;1;1;1;1;1;1,8;7;7;6;5;1;2;0;1;1;1;1;1;1;0,Band 4.1-like protein 2,EPB41L2,sp|O43491|E41L2_HUMAN Band 4.1-like protein 2 OS=Homo sapiens OX=9606 GN=EPB41L2 PE=1 SV=1;tr|E9PHY5|E9PHY5_HUMAN Band 4.1-like protein 2 OS=Homo sapiens OX=9606 GN=EPB41L2 PE=1 SV=1;tr|E9PK52|E9PK52_HUMAN Band 4.1-like protein 2 OS=Homo sapiens OX=9606 GN,13,8,18.5,11.8
LAMTOR5,-1.3026861607,0.000428117810341205,1,O43504;R4GMU8;E9PLX3;A0A0C4DGV4,O43504;R4GMU8;E9PLX3;A0A0C4DGV4,2;1;1;1,2;1;1;1,2;1;1;1,Ragulator complex protein LAMTOR5,LAMTOR5,sp|O43504|LTOR5_HUMAN Ragulator complex protein LAMTOR5 OS=Homo sapiens OX=9606 GN=LAMTOR5 PE=1 SV=1;tr|R4GMU8|R4GMU8_HUMAN Ragulator complex protein LAMTOR5 OS=Homo sapiens OX=9606 GN=LAMTOR5 PE=1 SV=1;tr|E9PLX3|E9PLX3_HUMAN Ragulator complex protein LAMT,2,2,59.3,59.3
TIMM44,0.0091383434,0.962799736437433,0,O43615;M0QXU7;M0QXM9;M0R301;M0R124,O43615;M0QXU7,9;8;2;1;1,9;8;2;1;1,9;8;2;1;1,Mitochondrial import inner membrane translocase subunit TIM44,TIMM44,sp|O43615|TIM44_HUMAN Mitochondrial import inner membrane translocase subunit TIM44 OS=Homo sapiens OX=9606 GN=TIMM44 PE=1 SV=2;tr|M0QXU7|M0QXU7_HUMAN Mitochondrial import inner membrane translocase subunit TIM44 (Fragment) OS=Homo sapiens OX=9606 GN=TIMM4,9,9,24.3,24.3
PLRG1,0.0699372048,0.578513580893516,0,O43660;H0YA24;B7Z982,O43660,8;3;2,8;3;2,6;3;1,Pleiotropic regulator 1,PLRG1,sp|O43660|PLRG1_HUMAN Pleiotropic regulator 1 OS=Homo sapiens OX=9606 GN=PLRG1 PE=1 SV=1,8,6,19.3,17.3
ASNA1,-0.2980804673,0.0630185490765101,0,O43681,O43681,4,4,4,ATPase ASNA1,ASNA1,sp|O43681|GET3_HUMAN ATPase GET3 OS=Homo sapiens OX=9606 GN=GET3 PE=1 SV=2,4,4,19.3,19.3
ACTN4,0.2209210771,0.135102917608254,0,O43707;F5GXS2;H7C144;K7EJH8;K7EP19,O43707,61;30;19;11;6,61;30;19;11;6,36;22;15;6;2,Alpha-actinin-4,ACTN4,sp|O43707|ACTN4_HUMAN Alpha-actinin-4 OS=Homo sapiens OX=9606 GN=ACTN4 PE=1 SV=2,61,36,67.8,47.4
SGTA,0.0870973059,0.674210166164766,0,O43765;K7EMD6;K7ERW5,O43765;K7EMD6,6;4;1,6;4;1,6;4;1,Small glutamine-rich tetratricopeptide repeat-containing protein alpha,SGTA,sp|O43765|SGTA_HUMAN Small glutamine-rich tetratricopeptide repeat-containing protein alpha OS=Homo sapiens OX=9606 GN=SGTA PE=1 SV=1;tr|K7EMD6|K7EMD6_HUMAN Small glutamine-rich tetratricopeptide repeat-containing protein alpha (Fragment) OS=Homo sapiens O,6,6,28.1,28.1
NARS,-0.0249661646,0.933943871713437,0,O43776;K7EMQ6;K7EPK2;K7EJ19;K7EIU7;K7EQ35,O43776,10;2;2;1;1;1,10;2;2;1;1;1,10;2;2;1;1;1,"Asparagine--tRNA ligase, cytoplasmic",NARS,"sp|O43776|SYNC_HUMAN Asparagine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=NARS1 PE=1 SV=1",10,10,19.9,19.9
NUDT21,-0.537133321,0.00786038038363777,0,O43809;H3BND3;H3BV41,O43809;H3BND3,10;7;3,10;7;3,10;7;3,Cleavage and polyadenylation specificity factor subunit 5,NUDT21,sp|O43809|CPSF5_HUMAN Cleavage and polyadenylation specificity factor subunit 5 OS=Homo sapiens OX=9606 GN=NUDT21 PE=1 SV=1;tr|H3BND3|H3BND3_HUMAN Cleavage and polyadenylation-specificity factor subunit 5 (Fragment) OS=Homo sapiens OX=9606 GN=NUDT21 PE=1 S,10,10,48,48
RRP9,-0.1503558599,0.333806664829766,0,O43818,O43818,14,14,14,U3 small nucleolar RNA-interacting protein 2,RRP9,sp|O43818|U3IP2_HUMAN U3 small nucleolar RNA-interacting protein 2 OS=Homo sapiens OX=9606 GN=RRP9 PE=1 SV=1,14,14,33.5,33.5
CALU,-0.25347345,0.144571045537901,0,O43852;H0Y875,O43852,5;2,5;2,5;2,Calumenin,CALU,sp|O43852|CALU_HUMAN Calumenin OS=Homo sapiens OX=9606 GN=CALU PE=1 SV=2,5,5,23.5,23.5
