WDR12_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
AQR,-0.5737543701,0.332848709492983,0,O60306;H0YH15;H0YLN9,O60306;H0YH15,12;8;1,12;8;1,12;8;1,Intron-binding protein aquarius,AQR,"sp|O60306|AQR_HUMAN RNA helicase aquarius OS=Homo sapiens OX=9606 GN=AQR PE=1 SV=4;tr|H0YH15|H0YH15_HUMAN Aquarius homolog (Mouse), isoform CRA_a OS=Homo sapiens OX=9606 GN=AQR PE=1 SV=1",12,12,15.6,1485
SYNCRIP,0.0335609858,0.791516009943269,0,O60506;F6UXX1,O60506,29;11,23;8,6;5,Heterogeneous nuclear ribonucleoprotein Q,SYNCRIP,sp|O60506|HNRPQ_HUMAN Heterogeneous nuclear ribonucleoprotein Q OS=Homo sapiens OX=9606 GN=SYNCRIP PE=1 SV=2,29,6,53.9,623
PLOD3,-0.2235541693,0.101335435855649,0,O60568;H7C2V1;H7C2S8;H7C0B8;C9JIX5,O60568,13;6;3;1;1,13;6;3;1;1,13;6;3;1;1,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3",PLOD3,sp|O60568|PLOD3_HUMAN Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3 OS=Homo sapiens OX=9606 GN=PLOD3 PE=1 SV=1,13,13,26.2,738
PLIN3,-0.0333125807,0.779971692610525,0,O60664;K7ERZ3;K7EL96;K7ER39,O60664;K7ERZ3,18;14;7;5,18;14;7;5,18;14;7;5,Perilipin-3,PLIN3,sp|O60664|PLIN3_HUMAN Perilipin-3 OS=Homo sapiens OX=9606 GN=PLIN3 PE=1 SV=3;tr|K7ERZ3|K7ERZ3_HUMAN Perilipin-3 (Fragment) OS=Homo sapiens OX=9606 GN=PLIN3 PE=1 SV=1,18,18,65.7,434
KPNA6;KPNA5,0.0321745095,0.789685982456813,0,O60684;Q5TFJ7;O15131;C9JYI4,O60684;Q5TFJ7;O15131,9;6;5;2,9;6;5;2,5;3;2;0,Importin subunit alpha-7;Importin subunit alpha-6,KPNA6;KPNA5,sp|O60684|IMA7_HUMAN Importin subunit alpha-7 OS=Homo sapiens OX=9606 GN=KPNA6 PE=1 SV=1;tr|Q5TFJ7|Q5TFJ7_HUMAN Importin subunit alpha-7 (Fragment) OS=Homo sapiens OX=9606 GN=KPNA6 PE=1 SV=1;sp|O15131|IMA6_HUMAN Importin subunit alpha-6 OS=Homo sapiens OX=,9,5,29.9,536
UGDH,0.1385370327,0.207416239149243,0,O60701;E7ER83;E7ETF4;E7EV97;E7ER95;D6RHF4;E9PBD2,O60701,24;6;6;6;5;3;3,24;6;6;6;5;3;3,24;6;6;6;5;3;3,UDP-glucose 6-dehydrogenase,UGDH,sp|O60701|UGDH_HUMAN UDP-glucose 6-dehydrogenase OS=Homo sapiens OX=9606 GN=UGDH PE=1 SV=1,24,24,69.2,494
USO1,-0.2002254473,0.359005407631701,0,O60763,O60763,16,16,16,General vesicular transport factor p115,USO1,sp|O60763|USO1_HUMAN General vesicular transport factor p115 OS=Homo sapiens OX=9606 GN=USO1 PE=1 SV=2,16,16,23.2,962
TOM1,-0.2161697936,0.0929182740560276,0,O60784;B0QY01;V9GYF4;B0QY02;V9GZ68;Q6UW50,O60784;B0QY01;V9GYF4;B0QY02,5;4;3;3;1;1,5;4;3;3;1;1,5;4;3;3;1;1,Target of Myb protein 1,TOM1,sp|O60784|TOM1_HUMAN Target of Myb protein 1 OS=Homo sapiens OX=9606 GN=TOM1 PE=1 SV=2;tr|B0QY01|B0QY01_HUMAN Target of Myb protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=TOM1 PE=1 SV=8;tr|V9GYF4|V9GYF4_HUMAN Target of Myb protein 1 (Fragment) OS=Homo sap,5,5,17.7,492
PQBP1,-0.229743227,0.108640721895159,0,O60828;H7C053;A0A5H1ZRR1,O60828;H7C053,5;3;2,5;3;2,5;3;2,Polyglutamine-binding protein 1,PQBP1,sp|O60828|PQBP1_HUMAN Polyglutamine-binding protein 1 OS=Homo sapiens OX=9606 GN=PQBP1 PE=1 SV=1;tr|H7C053|H7C053_HUMAN Polyglutamine-binding protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=PQBP1 PE=1 SV=1,5,5,32.8,265
PRAF2,-0.426050146,0.0719339751954963,0,O60831;A6NP52;A6NM71,O60831;A6NP52;A6NM71,2;1;1,2;1;1,2;1;1,PRA1 family protein 2,PRAF2,sp|O60831|PRAF2_HUMAN PRA1 family protein 2 OS=Homo sapiens OX=9606 GN=PRAF2 PE=1 SV=1;tr|A6NP52|A6NP52_HUMAN PRA1 family protein OS=Homo sapiens OX=9606 GN=PRAF2 PE=1 SV=1;tr|A6NM71|A6NM71_HUMAN PRA1 family protein OS=Homo sapiens OX=9606 PE=3 SV=3,2,2,16.3,178
DKC1,-0.2455150175,0.134058395321832,0,O60832;H7C2Q2,O60832,15;2,15;2,3;2,H/ACA ribonucleoprotein complex subunit 4,DKC1,sp|O60832|DKC1_HUMAN H/ACA ribonucleoprotein complex subunit DKC1 OS=Homo sapiens OX=9606 GN=DKC1 PE=1 SV=3,15,3,34.6,514
EDF1,-0.0447607134,0.755134688946524,0,O60869,O60869,3,3,3,Endothelial differentiation-related factor 1,EDF1,sp|O60869|EDF1_HUMAN Endothelial differentiation-related factor 1 OS=Homo sapiens OX=9606 GN=EDF1 PE=1 SV=1,3,3,25,148
DNAJA2,-0.1178995736,0.365371922482508,0,O60884;A0A087WT48,O60884,7;2,7;2,7;2,DnaJ homolog subfamily A member 2,DNAJA2,sp|O60884|DNJA2_HUMAN DnaJ homolog subfamily A member 2 OS=Homo sapiens OX=9606 GN=DNAJA2 PE=1 SV=1,7,7,29.9,412
CUTA,0.3176569993,0.103038962445612,0,O60888;C9IZG4;C9IZQ5;H0YDR4,O60888;C9IZG4;C9IZQ5,6;5;3;1,6;5;3;1,6;5;3;1,Protein CutA,CUTA,sp|O60888|CUTA_HUMAN Protein CutA OS=Homo sapiens OX=9606 GN=CUTA PE=1 SV=2;tr|C9IZG4|C9IZG4_HUMAN Protein CutA OS=Homo sapiens OX=9606 GN=CUTA PE=1 SV=1;tr|C9IZQ5|C9IZQ5_HUMAN Protein CutA OS=Homo sapiens OX=9606 GN=CUTA PE=1 SV=1,6,6,48,179
WDR1,-0.0730467839,0.476533350925587,0,O75083;D6RD66,O75083,25;10,25;10,25;10,WD repeat-containing protein 1,WDR1,sp|O75083|WDR1_HUMAN WD repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=WDR1 PE=1 SV=4,25,25,67.2,606
CPNE3,-0.0152151691,0.876188137215247,0,O75131;A0A087WYQ3;E5RHZ0;H0YB26;A0A087WXR6;A0A087WUS8;E5RFT7;Q96A23;Q9UBL6;Q96FN4,O75131;A0A087WYQ3,22;13;9;9;8;7;4;1;1;1,22;13;9;9;8;7;4;1;1;1,21;13;9;9;8;7;4;0;0;0,Copine-3,CPNE3,sp|O75131|CPNE3_HUMAN Copine-3 OS=Homo sapiens OX=9606 GN=CPNE3 PE=1 SV=1;tr|A0A087WYQ3|A0A087WYQ3_HUMAN Copine-3 (Fragment) OS=Homo sapiens OX=9606 GN=CPNE3 PE=1 SV=1,22,21,49,537
DNAJC13,0.6675767999,0.295844751980674,0,O75165;A0A3B3IRM0,O75165;A0A3B3IRM0,9;6,9;6,9;6,DnaJ homolog subfamily C member 13,DNAJC13,sp|O75165|DJC13_HUMAN DnaJ homolog subfamily C member 13 OS=Homo sapiens OX=9606 GN=DNAJC13 PE=1 SV=5;tr|A0A3B3IRM0|A0A3B3IRM0_HUMAN DnaJ homolog subfamily C member 13 OS=Homo sapiens OX=9606 GN=DNAJC13 PE=1 SV=1,9,9,6.9,2243
GGCT,-0.591282111,0.0727418304592401,0,O75223;M0QZK8;B8ZZK2;H7BZK5;A0A0B4J1Y4,O75223;M0QZK8;B8ZZK2,6;4;3;2;1,6;4;3;2;1,6;4;3;2;1,Gamma-glutamylcyclotransferase,GGCT,sp|O75223|GGCT_HUMAN Gamma-glutamylcyclotransferase OS=Homo sapiens OX=9606 GN=GGCT PE=1 SV=1;tr|M0QZK8|M0QZK8_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1;tr|B8ZZK2|B8ZZK2_HUMAN Gamma-glutamylcyclotransferase OS=Homo sapiens OX=9606 GN=,6,6,43.1,188
NDUFS2,-0.0063721677,0.97902090723377,0,O75306,O75306,6,6,6,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial",NDUFS2,"sp|O75306|NDUS2_HUMAN NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS2 PE=1 SV=2",6,6,15.3,463
GBAS,-0.6695861195,0.0156438334897167,0,O75323;C9K068;H7C333;C9J7B1;F8WBI5,O75323,6;2;2;1;1,6;2;2;1;1,6;2;2;1;1,Protein NipSnap homolog 2,GBAS,sp|O75323|NIPS2_HUMAN Protein NipSnap homolog 2 OS=Homo sapiens OX=9606 GN=NIPSNAP2 PE=1 SV=1,6,6,42.7,286
PDCD6,-0.0912173239,0.510240327339734,0,O75340;A0A024QZ42;E7EPW6;H0Y9X3;A0A087WZ38;D6RA21;Q86W51,O75340;A0A024QZ42,8;5;2;2;2;1;1,8;5;2;2;2;1;1,8;5;2;2;2;1;1,Programmed cell death protein 6,PDCD6,"sp|O75340|PDCD6_HUMAN Programmed cell death protein 6 OS=Homo sapiens OX=9606 GN=PDCD6 PE=1 SV=1;tr|A0A024QZ42|A0A024QZ42_HUMAN HCG1985580, isoform CRA_c OS=Homo sapiens OX=9606 GN=PDCD6 PE=1 SV=1",8,8,68.1,191
ATP6V1G1,-0.2496578509,0.0803554051287123,0,O75348;O95670;F2Z307,O75348,6;2;2,6;2;2,6;2;2,V-type proton ATPase subunit G 1,ATP6V1G1,sp|O75348|VATG1_HUMAN V-type proton ATPase subunit G 1 OS=Homo sapiens OX=9606 GN=ATP6V1G1 PE=1 SV=3,6,6,52.5,118
H2AFY,-0.0381674389,0.715792298466504,0,O75367;B4DJC3;D6RCF2,O75367;B4DJC3,17;12;4,17;12;4,15;11;2,Core histone macro-H2A.1;Histone H2A,H2AFY,sp|O75367|H2AY_HUMAN Core histone macro-H2A.1 OS=Homo sapiens OX=9606 GN=MACROH2A1 PE=1 SV=4;tr|B4DJC3|B4DJC3_HUMAN Histone H2A OS=Homo sapiens OX=9606 GN=MACROH2A1 PE=1 SV=1,17,15,57.3,372
FLNB,0.6497995431,0.00669516430429219,0,O75369;E7EN95;A0A0A0MT44;A0A0C4DGA1;H7C5L4,O75369;E7EN95,101;90;7;1;1,93;88;7;1;1,92;88;7;1;1,Filamin-B,FLNB,sp|O75369|FLNB_HUMAN Filamin-B OS=Homo sapiens OX=9606 GN=FLNB PE=1 SV=2;tr|E7EN95|E7EN95_HUMAN Filamin-B OS=Homo sapiens OX=9606 GN=FLNB PE=1 SV=1,101,92,57,2602
NDUFS6,0.5595937979,0.00706737322443732,0,O75380;D6RBT3,O75380,3;1,3;1,3;1,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial",NDUFS6,"sp|O75380|NDUS6_HUMAN NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS6 PE=1 SV=1",3,3,29.8,124
SEC22B,-0.0002795579,0.997810082327835,0,O75396;A0A087X1A9,O75396,10;3,10;3,10;3,Vesicle-trafficking protein SEC22b,SEC22B,sp|O75396|SC22B_HUMAN Vesicle-trafficking protein SEC22b OS=Homo sapiens OX=9606 GN=SEC22B PE=1 SV=4,10,10,43.7,215
VPS26A,-2.0860974267,0.157142969517168,0,O75436;S4R3Q6;S4R2Y3,O75436,7;3;1,7;3;1,7;3;1,Vacuolar protein sorting-associated protein 26A,VPS26A,sp|O75436|VP26A_HUMAN Vacuolar protein sorting-associated protein 26A OS=Homo sapiens OX=9606 GN=VPS26A PE=1 SV=2,7,7,33,327
NDUFB1,0.0023435005,0.981504913190477,0,O75438,O75438,3,3,3,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1,NDUFB1,sp|O75438|NDUB1_HUMAN NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1 OS=Homo sapiens OX=9606 GN=NDUFB1 PE=1 SV=1,3,3,67.2,58
PMPCB,0.3033507754,0.100758161330028,0,O75439;G3V0E4,O75439;G3V0E4,15;14,14;13,10;9,Mitochondrial-processing peptidase subunit beta,PMPCB,sp|O75439|MPPB_HUMAN Mitochondrial-processing peptidase subunit beta OS=Homo sapiens OX=9606 GN=PMPCB PE=1 SV=2;tr|G3V0E4|G3V0E4_HUMAN Mitochondrial-processing peptidase subunit beta OS=Homo sapiens OX=9606 GN=PMPCB PE=1 SV=1,15,10,41.3,489
USH2A,2.6771400137,0.201905721883217,0,O75445,O75445,5,5,5,Usherin,USH2A,sp|O75445|USH2A_HUMAN Usherin OS=Homo sapiens OX=9606 GN=USH2A PE=1 SV=3,5,5,1.7,5202
PSIP1,-0.3971809358,0.0265860634076997,0,O75475,O75475,6,5,5,PC4 and SFRS1-interacting protein,PSIP1,sp|O75475|PSIP1_HUMAN PC4 and SFRS1-interacting protein OS=Homo sapiens OX=9606 GN=PSIP1 PE=1 SV=1,6,5,14.9,530
ERLIN1,0.0454925846,0.65697168600239,0,O75477;B0QZ43,O75477;B0QZ43,10;6,10;6,7;3,Erlin-1,ERLIN1,sp|O75477|ERLN1_HUMAN Erlin-1 OS=Homo sapiens OX=9606 GN=ERLIN1 PE=1 SV=2;tr|B0QZ43|B0QZ43_HUMAN Erlin-1 (Fragment) OS=Homo sapiens OX=9606 GN=ERLIN1 PE=1 SV=1,10,7,39.4,348
NDUFS3,0.2574620106,0.0766533012243307,0,O75489;E9PS48;E9PKL8;G3V194,O75489,12;2;1;1,12;2;1;1,12;2;1;1,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial",NDUFS3,"sp|O75489|NDUS3_HUMAN NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS3 PE=1 SV=1",12,12,43.9,264
SRSF10,0.3446808905,0.11897157174856,0,O75494;Q5JRI1;Q8WXF0;Q6IQ42;R4GMP8,O75494;Q5JRI1,8;8;3;3;1,8;8;3;3;1,8;8;3;3;1,Serine/arginine-rich splicing factor 10,SRSF10,sp|O75494|SRS10_HUMAN Serine/arginine-rich splicing factor 10 OS=Homo sapiens OX=9606 GN=SRSF10 PE=1 SV=1;tr|Q5JRI1|Q5JRI1_HUMAN Serine/arginine-rich-splicing factor 10 OS=Homo sapiens OX=9606 GN=SRSF10 PE=1 SV=1,8,8,29,262
HSBP1,-0.4280021261,0.01379319403707,0,O75506,O75506,3,3,3,Heat shock factor-binding protein 1,HSBP1,sp|O75506|HSBP1_HUMAN Heat shock factor-binding protein 1 OS=Homo sapiens OX=9606 GN=HSBP1 PE=1 SV=1,3,3,72.4,76
KHDRBS3,-0.0613849893,0.716802622775715,0,O75525;E5RG12;H0YAQ1;H0YAQ3;E5RJZ9,O75525;E5RG12;H0YAQ1;H0YAQ3;E5RJZ9,4;2;2;2;2,3;2;2;2;2,3;2;2;2;2,"KH domain-containing, RNA-binding, signal transduction-associated protein 3",KHDRBS3,"sp|O75525|KHDR3_HUMAN KH domain-containing, RNA-binding, signal transduction-associated protein 3 OS=Homo sapiens OX=9606 GN=KHDRBS3 PE=1 SV=1;tr|E5RG12|E5RG12_HUMAN KH domain-containing, RNA-binding, signal transduction-associated protein 3 (Fragment) OS=",4,3,16.2,346
BANF1,-0.1869010178,0.193434030204838,0,O75531,O75531,10,10,10,"Barrier-to-autointegration factor;Barrier-to-autointegration factor, N-terminally processed",BANF1,sp|O75531|BAF_HUMAN Barrier-to-autointegration factor OS=Homo sapiens OX=9606 GN=BANF1 PE=1 SV=1,10,10,85.4,89
SF3B1,-0.3138435689,0.040484960020714,0,O75533;H7C341;B4DGZ4;A0A494C1M2;F8WC19,O75533,46;6;4;4;1,46;6;4;4;1,46;6;4;4;1,Splicing factor 3B subunit 1,SF3B1,sp|O75533|SF3B1_HUMAN Splicing factor 3B subunit 1 OS=Homo sapiens OX=9606 GN=SF3B1 PE=1 SV=3,46,46,53.3,1304
CSDE1,-0.2904464352,0.13911881000628,0,O75534;E9PLT0;E9PLD4;E9PKN4;E9PNG3,O75534;E9PLT0,18;14;4;1;1,18;14;4;1;1,18;14;4;1;1,Cold shock domain-containing protein E1,CSDE1,sp|O75534|CSDE1_HUMAN Cold shock domain-containing protein E1 OS=Homo sapiens OX=9606 GN=CSDE1 PE=1 SV=2;tr|E9PLT0|E9PLT0_HUMAN Cold shock domain-containing protein E1 OS=Homo sapiens OX=9606 GN=CSDE1 PE=1 SV=1,18,18,23.3,798
PRKRA,-0.2011927047,0.427249688323518,0,O75569;F8WEG8;G5E9Q4;C9JMM3,O75569,5;2;2;2,5;2;2;2,5;2;2;2,Interferon-inducible double-stranded RNA-dependent protein kinase activator A,PRKRA,sp|O75569|PRKRA_HUMAN Interferon-inducible double-stranded RNA-dependent protein kinase activator A OS=Homo sapiens OX=9606 GN=PRKRA PE=1 SV=1,5,5,28.4,313
NPM3,0.196154366,0.405151258865097,0,O75607,O75607,5,5,5,Nucleoplasmin-3,NPM3,sp|O75607|NPM3_HUMAN Nucleoplasmin-3 OS=Homo sapiens OX=9606 GN=NPM3 PE=1 SV=3,5,5,45.5,178
LYPLA1,0.2616155545,0.0933327174368841,0,O75608;E5RGR0;A0A087X1K9;B4DP64;E5RJ48,O75608;E5RGR0;A0A087X1K9;B4DP64,8;7;6;5;2,8;7;6;5;2,8;7;6;5;2,Acyl-protein thioesterase 1,LYPLA1,sp|O75608|LYPA1_HUMAN Acyl-protein thioesterase 1 OS=Homo sapiens OX=9606 GN=LYPLA1 PE=1 SV=1;tr|E5RGR0|E5RGR0_HUMAN Acyl-protein thioesterase 1 (Fragment) OS=Homo sapiens OX=9606 GN=LYPLA1 PE=1 SV=1;tr|A0A087X1K9|A0A087X1K9_HUMAN Acyl-protein thioesterase,8,8,57.4,230
SNRNP200,-0.2110858204,0.079073158094875,0,O75643;A0A494C1A5,O75643;A0A494C1A5,73;51,73;51,73;51,U5 small nuclear ribonucleoprotein 200 kDa helicase,SNRNP200,sp|O75643|U520_HUMAN U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Homo sapiens OX=9606 GN=SNRNP200 PE=1 SV=2;tr|A0A494C1A5|A0A494C1A5_HUMAN U5 small nuclear ribonucleoprotein 200 kDa helicase (Fragment) OS=Homo sapiens OX=9606 GN=SNRNP200 PE=1 SV,73,73,50,2136
EIF3G,0.0379981054,0.80246759211055,0,O75821;K7ER90;K7EL20;K7ENA8,O75821;K7ER90;K7EL20;K7ENA8,10;7;7;6,10;7;7;6,3;2;2;1,Eukaryotic translation initiation factor 3 subunit G,EIF3G,sp|O75821|EIF3G_HUMAN Eukaryotic translation initiation factor 3 subunit G OS=Homo sapiens OX=9606 GN=EIF3G PE=1 SV=2;tr|K7ER90|K7ER90_HUMAN Eukaryotic translation initiation factor 3 subunit G (Fragment) OS=Homo sapiens OX=9606 GN=EIF3G PE=1 SV=1;tr|K7EL2,10,3,35.6,320
EIF3J,-0.1557556987,0.46910086598629,0,O75822;H0YGJ7;H0YLP3,O75822,9;4;3,9;4;3,9;4;3,Eukaryotic translation initiation factor 3 subunit J,EIF3J,sp|O75822|EIF3J_HUMAN Eukaryotic translation initiation factor 3 subunit J OS=Homo sapiens OX=9606 GN=EIF3J PE=1 SV=2,9,9,43,258
ZMPSTE24,0.9818064392,0.173663459615665,0,O75844,O75844,9,9,9,CAAX prenyl protease 1 homolog,ZMPSTE24,sp|O75844|FACE1_HUMAN CAAX prenyl protease 1 homolog OS=Homo sapiens OX=9606 GN=ZMPSTE24 PE=1 SV=2,9,9,23.6,475
IDH1,-0.2900950741,0.193561046830312,0,O75874;C9J4N6;C9JJE5;C9JLU6,O75874,21;6;3;3,21;6;3;3,20;5;3;3,Isocitrate dehydrogenase [NADP] cytoplasmic,IDH1,sp|O75874|IDHC_HUMAN Isocitrate dehydrogenase [NADP] cytoplasmic OS=Homo sapiens OX=9606 GN=IDH1 PE=1 SV=2,21,20,54.8,414
ARL6IP5,-0.2092651087,0.582207000243307,0,O75915;F8WF90;C9JQU6;F8WF33,O75915,5;2;2;2,5;2;2;2,5;2;2;2,PRA1 family protein 3,ARL6IP5,sp|O75915|PRAF3_HUMAN PRA1 family protein 3 OS=Homo sapiens OX=9606 GN=ARL6IP5 PE=1 SV=1,5,5,25,188
BCAS2,-0.3706245998,0.018795487862745,0,O75934,O75934,7,7,7,Pre-mRNA-splicing factor SPF27,BCAS2,sp|O75934|SPF27_HUMAN Pre-mRNA-splicing factor SPF27 OS=Homo sapiens OX=9606 GN=BCAS2 PE=1 SV=1,7,7,49.8,225
DNAJC8,0.0114492734,0.916771095276915,0,O75937;S4R3J5,O75937,8;1,8;1,8;1,DnaJ homolog subfamily C member 8,DNAJC8,sp|O75937|DNJC8_HUMAN DnaJ homolog subfamily C member 8 OS=Homo sapiens OX=9606 GN=DNAJC8 PE=1 SV=2,8,8,38.7,253
ATP5H,-0.1277172862,0.259820690397014,0,O75947;F5H608,O75947,11;5,11;5,11;5,"ATP synthase subunit d, mitochondrial",ATP5H,"sp|O75947|ATP5H_HUMAN ATP synthase subunit d, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PD PE=1 SV=3",11,11,78.9,161
ATP5L,0.0385719604,0.744546085736785,0,O75964;E9PN17;A0A3B3ITX4;A0A3B3IRW3,O75964;E9PN17;A0A3B3ITX4,6;4;4;1,6;4;4;1,6;4;4;1,"ATP synthase subunit g, mitochondrial",ATP5L,"sp|O75964|ATP5L_HUMAN ATP synthase subunit g, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5MG PE=1 SV=3;tr|E9PN17|E9PN17_HUMAN ATP synthase subunit g, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5MG PE=1 SV=1;tr|A0A3B3ITX4|A0A3B3ITX4_HUMAN Uncharacterized ",6,6,77.7,103
GLRX3,-0.1080967879,0.499902080820317,0,O76003,O76003,17,17,17,Glutaredoxin-3,GLRX3,sp|O76003|GLRX3_HUMAN Glutaredoxin-3 OS=Homo sapiens OX=9606 GN=GLRX3 PE=1 SV=2,17,17,59.7,335
RSL1D1,-0.0769826844,0.620441784140298,0,O76021;J3QSV6;I3L3U9;I3L3C4;I3L234;I3L1A3,O76021;J3QSV6;I3L3U9;I3L3C4,18;16;12;11;6;2,18;16;12;11;6;2,18;16;12;11;6;2,Ribosomal L1 domain-containing protein 1,RSL1D1,sp|O76021|RL1D1_HUMAN Ribosomal L1 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=RSL1D1 PE=1 SV=3;tr|J3QSV6|J3QSV6_HUMAN Ribosomal L1 domain-containing protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=RSL1D1 PE=1 SV=1;tr|I3L3U9|I3L3U9_HUMAN Ribosom,18,18,40.2,490
CLPX,0.3009829396,0.142973882441877,0,O76031;H0YM48;H0YK07,O76031,16;4;2,16;4;2,16;4;2,"ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial",CLPX,"sp|O76031|CLPX_HUMAN ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial OS=Homo sapiens OX=9606 GN=CLPX PE=1 SV=2",16,16,36.3,633
CIAO1,0.0808574167,0.557230821933621,0,O76071,O76071,3,3,3,Probable cytosolic iron-sulfur protein assembly protein CIAO1,CIAO1,sp|O76071|CIAO1_HUMAN Probable cytosolic iron-sulfur protein assembly protein CIAO1 OS=Homo sapiens OX=9606 GN=CIAO1 PE=1 SV=1,3,3,15.3,339
SRP72,-0.1169521811,0.326542491398127,0,O76094;D6RDY6;R4GNC1,O76094;D6RDY6,27;15;10,27;15;10,27;15;10,Signal recognition particle subunit SRP72,SRP72,sp|O76094|SRP72_HUMAN Signal recognition particle subunit SRP72 OS=Homo sapiens OX=9606 GN=SRP72 PE=1 SV=3;tr|D6RDY6|D6RDY6_HUMAN Signal recognition particle subunit SRP72 (Fragment) OS=Homo sapiens OX=9606 GN=SRP72 PE=1 SV=3,27,27,53.2,671
MTA2,-0.0269218456,0.828361311514014,0,O94776,O94776,18,18,15,Metastasis-associated protein MTA2,MTA2,sp|O94776|MTA2_HUMAN Metastasis-associated protein MTA2 OS=Homo sapiens OX=9606 GN=MTA2 PE=1 SV=1,18,15,35.2,668
TOMM70A,-0.0054494984,0.960297304252152,0,O94826,O94826,24,24,24,Mitochondrial import receptor subunit TOM70,TOMM70A,sp|O94826|TOM70_HUMAN Mitochondrial import receptor subunit TOM70 OS=Homo sapiens OX=9606 GN=TOMM70 PE=1 SV=1,24,24,62.3,608
PROSC,-0.6785649789,0.113034770236352,0,O94903;E5RG77;E5RFX7;H0YBG2;E5RFZ4,O94903;E5RG77;E5RFX7;H0YBG2,8;7;6;5;1,8;7;6;5;1,8;7;6;5;1,Proline synthase co-transcribed bacterial homolog protein,PROSC,sp|O94903|PLPHP_HUMAN Pyridoxal phosphate homeostasis protein OS=Homo sapiens OX=9606 GN=PLPBP PE=1 SV=1;tr|E5RG77|E5RG77_HUMAN Pyridoxal phosphate homeostasis protein (Fragment) OS=Homo sapiens OX=9606 GN=PLPBP PE=1 SV=1;tr|E5RFX7|E5RFX7_HUMAN Pyridoxal p,8,8,27.6,275
PRPF6,0.1596336141,0.668865955543716,0,O94906,O94906,14,14,14,Pre-mRNA-processing factor 6,PRPF6,sp|O94906|PRP6_HUMAN Pre-mRNA-processing factor 6 OS=Homo sapiens OX=9606 GN=PRPF6 PE=1 SV=1,14,14,17.7,941
GLS,-0.2323210519,0.519743850360389,0,O94925;H7BZD1;C9JIJ6;B7Z509;H7C201,O94925,26;7;2;1;1,26;7;2;1;1,24;7;0;0;0,"Glutaminase kidney isoform, mitochondrial",GLS,"sp|O94925|GLSK_HUMAN Glutaminase kidney isoform, mitochondrial OS=Homo sapiens OX=9606 GN=GLS PE=1 SV=1",26,24,47.1,669
HEXIM1,-1.1509712511,0.000397515415932395,1,O94992;Q96MH2,O94992,5;1,5;1,5;1,Protein HEXIM1,HEXIM1,sp|O94992|HEXI1_HUMAN Protein HEXIM1 OS=Homo sapiens OX=9606 GN=HEXIM1 PE=1 SV=1,5,5,20.9,359
NDUFB4,1.144029029,0.00219198570079943,1,O95168;F2Z3P9;C9JXQ9,O95168,3;1;1,3;1;1,3;1;1,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4,NDUFB4,sp|O95168|NDUB4_HUMAN NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4 OS=Homo sapiens OX=9606 GN=NDUFB4 PE=1 SV=3,3,3,27.1,129
RTN3,-0.252655601,0.0536540773196121,0,O95197;B7Z4M1;F5H891;F5GWG7;F5H617,O95197,3;1;1;1;1,3;1;1;1;1,3;1;1;1;1,Reticulon-3,RTN3,sp|O95197|RTN3_HUMAN Reticulon-3 OS=Homo sapiens OX=9606 GN=RTN3 PE=1 SV=2,3,3,5,1032
LETM1,0.147326573,0.256503263373875,0,O95202,O95202,12,12,12,"LETM1 and EF-hand domain-containing protein 1, mitochondrial",LETM1,sp|O95202|LETM1_HUMAN Mitochondrial proton/calcium exchanger protein OS=Homo sapiens OX=9606 GN=LETM1 PE=1 SV=1,12,12,25,739
