WDR59_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
SMAP;C11orf58,-0.0993232993,0.522893224682378,0,O00193;E9PRZ9;E9PM92,O00193;E9PRZ9;E9PM92,2;2;2,2;2;2,2;2;2,Small acidic protein,SMAP;C11orf58,sp|O00193|SMAP_HUMAN Small acidic protein OS=Homo sapiens OX=9606 GN=SMAP PE=1 SV=1;tr|E9PRZ9|E9PRZ9_HUMAN Chromosome 11 open reading frame 58 (Fragment) OS=Homo sapiens OX=9606 GN=C11orf58 PE=1 SV=1;tr|E9PM92|E9PM92_HUMAN Chromosome 11 open reading frame ,2,2,19.7,183
FDFT1,-0.4716985075,0.104931434939223,0,P37268;E9PNM1;E9PQ90;E9PNJ2;E9PSH1;E9PJG4;A0A1W2PQ47,P37268;E9PNM1;E9PQ90;E9PNJ2;E9PSH1;E9PJG4;A0A1W2PQ47,4;4;2;2;2;2;2,4;4;2;2;2;2;2,4;4;2;2;2;2;2,Squalene synthase,FDFT1,sp|P37268|FDFT_HUMAN Squalene synthase OS=Homo sapiens OX=9606 GN=FDFT1 PE=1 SV=1;tr|E9PNM1|E9PNM1_HUMAN Squalene synthase OS=Homo sapiens OX=9606 GN=FDFT1 PE=1 SV=1;tr|E9PQ90|E9PQ90_HUMAN Squalene synthase OS=Homo sapiens OX=9606 GN=FDFT1 PE=1 SV=1;tr|E9P,4,4,13.9,417
FAU,-0.1141803983,0.410235016626287,0,P62861;E9PR30,P62861;E9PR30,3;3,3;3,3;3,40S ribosomal protein S30,FAU,sp|P62861|RS30_HUMAN 40S ribosomal protein S30 OS=Homo sapiens OX=9606 GN=FAU PE=1 SV=1;tr|E9PR30|E9PR30_HUMAN 40S ribosomal protein S30 OS=Homo sapiens OX=9606 GN=FAU PE=1 SV=1,3,3,20.3,59
NSFL1C,1.0018569334,0.116479857559932,0,Q9UNZ2;F2Z2K0,Q9UNZ2;F2Z2K0,4;4,4;4,4;4,NSFL1 cofactor p47,NSFL1C,sp|Q9UNZ2|NSF1C_HUMAN NSFL1 cofactor p47 OS=Homo sapiens OX=9606 GN=NSFL1C PE=1 SV=2;tr|F2Z2K0|F2Z2K0_HUMAN NSFL1 cofactor p47 OS=Homo sapiens OX=9606 GN=NSFL1C PE=1 SV=1,4,4,17.6,370
LSM8,-0.2789164208,0.305932154401125,0,O95777;F2Z2Y6;C9JNV3,O95777;F2Z2Y6;C9JNV3,2;2;1,2;2;1,2;2;1,U6 snRNA-associated Sm-like protein LSm8,LSM8,sp|O95777|LSM8_HUMAN U6 snRNA-associated Sm-like protein LSm8 OS=Homo sapiens OX=9606 GN=LSM8 PE=1 SV=3;tr|F2Z2Y6|F2Z2Y6_HUMAN U6 snRNA-associated Sm-like protein LSm8 OS=Homo sapiens OX=9606 GN=LSM8 PE=1 SV=1;tr|C9JNV3|C9JNV3_HUMAN U6 snRNA-associated Sm-,2,2,20.8,96
TMEM258,-0.2142360336,0.123353364375202,0,P61165;F5GWH5,P61165;F5GWH5,1;1,1;1,1;1,Transmembrane protein 258,TMEM258,sp|P61165|TM258_HUMAN Transmembrane protein 258 OS=Homo sapiens OX=9606 GN=TMEM258 PE=1 SV=1;tr|F5GWH5|F5GWH5_HUMAN Transmembrane protein 258 OS=Homo sapiens OX=9606 GN=TMEM258 PE=1 SV=1,1,1,10.1,79
MLEC,0.0787169532,0.679013582528839,0,Q14165;F5GX14;F5H1S8,Q14165;F5GX14;F5H1S8,2;2;1,2;2;1,2;2;1,Malectin,MLEC,sp|Q14165|MLEC_HUMAN Malectin OS=Homo sapiens OX=9606 GN=MLEC PE=1 SV=1;tr|F5GX14|F5GX14_HUMAN Malectin OS=Homo sapiens OX=9606 GN=MLEC PE=1 SV=1;tr|F5H1S8|F5H1S8_HUMAN Malectin (Fragment) OS=Homo sapiens OX=9606 GN=MLEC PE=1 SV=1,2,2,8.6,292
ALCAM,0.6551374997,0.00351848071410706,0,Q13740;F5GXJ9;H7C543,Q13740;F5GXJ9,7;7;3,7;7;3,7;7;3,CD166 antigen,ALCAM,sp|Q13740|CD166_HUMAN CD166 antigen OS=Homo sapiens OX=9606 GN=ALCAM PE=1 SV=2;tr|F5GXJ9|F5GXJ9_HUMAN CD166 antigen OS=Homo sapiens OX=9606 GN=ALCAM PE=1 SV=1,7,7,14.4,583
PTMS,0.088632358,0.836301289693033,0,P20962;F5H7R9;F5GXR3,P20962;F5H7R9;F5GXR3,3;3;3,3;3;3,3;3;3,Parathymosin,PTMS,sp|P20962|PTMS_HUMAN Parathymosin OS=Homo sapiens OX=9606 GN=PTMS PE=1 SV=2;tr|F5H7R9|F5H7R9_HUMAN Parathymosin (Fragment) OS=Homo sapiens OX=9606 GN=PTMS PE=1 SV=1;tr|F5GXR3|F5GXR3_HUMAN Parathymosin OS=Homo sapiens OX=9606 GN=PTMS PE=1 SV=1,3,3,16.7,102
OTUB1,-0.3139849994,0.043345435261867,0,Q96FW1;F5GYN4;J3KR44;F5H6Q1;F5GYJ8;F5H3F0,Q96FW1;F5GYN4;J3KR44;F5H6Q1;F5GYJ8;F5H3F0,8;8;8;7;7;4,8;8;8;7;7;4,8;8;8;7;7;4,Ubiquitin thioesterase OTUB1,OTUB1,sp|Q96FW1|OTUB1_HUMAN Ubiquitin thioesterase OTUB1 OS=Homo sapiens OX=9606 GN=OTUB1 PE=1 SV=2;tr|F5GYN4|F5GYN4_HUMAN Ubiquitin thioesterase OTUB1 OS=Homo sapiens OX=9606 GN=OTUB1 PE=1 SV=1;tr|J3KR44|J3KR44_HUMAN Ubiquitin thioesterase OS=Homo sapiens OX=96,8,8,30.3,271
SLC3A2,0.0093754022,0.960371927333967,0,P08195;F5GZS6;J3KPF3;H0YFS2;F5GZI0;F5H0E2;F5H867;H0YFX4;F5GZR9,P08195;F5GZS6;J3KPF3,18;18;18;7;5;4;3;2;1,18;18;18;7;5;4;3;2;1,18;18;18;7;5;4;3;2;1,4F2 cell-surface antigen heavy chain,SLC3A2,sp|P08195|4F2_HUMAN 4F2 cell-surface antigen heavy chain OS=Homo sapiens OX=9606 GN=SLC3A2 PE=1 SV=3;tr|F5GZS6|F5GZS6_HUMAN 4F2 cell-surface antigen heavy chain OS=Homo sapiens OX=9606 GN=SLC3A2 PE=1 SV=1;tr|J3KPF3|J3KPF3_HUMAN 4F2 cell-surface antigen hea,18,18,35.6,630
SNRPG;SNRPGP15,-0.7894733619,0.0336651946773927,0,P62308;Q49AN9;F5H013;C9JVQ0;A8MWD9,P62308;Q49AN9;F5H013;C9JVQ0;A8MWD9,4;4;4;3;2,4;4;4;3;2,4;4;4;3;2,Small nuclear ribonucleoprotein G;Putative small nuclear ribonucleoprotein G-like protein 15,SNRPG;SNRPGP15,sp|P62308|RUXG_HUMAN Small nuclear ribonucleoprotein G OS=Homo sapiens OX=9606 GN=SNRPG PE=1 SV=1;tr|Q49AN9|Q49AN9_HUMAN Small nuclear ribonucleoprotein G OS=Homo sapiens OX=9606 GN=SNRPG PE=1 SV=1;tr|F5H013|F5H013_HUMAN Small nuclear ribonucleoprotein G O,4,4,39.5,76
GPHN,-0.2436237307,0.568063642407863,0,Q9NQX3;G3V4R0;G3V355;G3V582;F5H039;G3V4D2,Q9NQX3;G3V4R0;G3V355;G3V582;F5H039;G3V4D2,2;2;2;2;2;1,2;2;2;2;2;1,2;2;2;2;2;1,Gephyrin;Molybdopterin adenylyltransferase;Molybdopterin molybdenumtransferase,GPHN,sp|Q9NQX3|GEPH_HUMAN Gephyrin OS=Homo sapiens OX=9606 GN=GPHN PE=1 SV=1;tr|G3V4R0|G3V4R0_HUMAN Gephyrin OS=Homo sapiens OX=9606 GN=GPHN PE=1 SV=1;tr|G3V355|G3V355_HUMAN Gephyrin OS=Homo sapiens OX=9606 GN=GPHN PE=1 SV=1;tr|G3V582|G3V582_HUMAN Gephyrin OS=H,2,2,3.7,736
CPSF7,-0.6812492356,0.00758701764973933,0,Q8N684;J3QT54;F5H6M0;F5H047;F5H669,Q8N684;J3QT54;F5H6M0;F5H047;F5H669,1;1;1;1;1,1;1;1;1;1,1;1;1;1;1,Cleavage and polyadenylation specificity factor subunit 7,CPSF7,sp|Q8N684|CPSF7_HUMAN Cleavage and polyadenylation specificity factor subunit 7 OS=Homo sapiens OX=9606 GN=CPSF7 PE=1 SV=1;tr|J3QT54|J3QT54_HUMAN Cleavage and polyadenylation-specificity factor subunit 7 (Fragment) OS=Homo sapiens OX=9606 GN=CPSF7 PE=1 SV=,1,1,2.3,471
NAP1L1,0.1349243466,0.258038488038684,0,P55209;F8W0J6;F5H4R6;H0YIV4;F8VY35;F8VV59;B7Z9C2;H0YHC3;F8W020;F8W118;H0YH88;F8VUX1;F8VXI6;F8VRJ2;F8VVB5;B7Z4K9,P55209;F8W0J6;F5H4R6;H0YIV4;F8VY35;F8VV59;B7Z9C2;H0YHC3;F8W020;F8W118;H0YH88;F8VUX1;F8VXI6;F8VRJ2;F8VVB5,15;15;15;15;14;14;14;13;13;13;12;12;11;10;10;2,15;15;15;15;14;14;14;13;13;13;12;12;11;10;10;2,2;2;2;2;2;1;1;1;2;1;0;2;2;1;1;0,Nucleosome assembly protein 1-like 1,NAP1L1,sp|P55209|NP1L1_HUMAN Nucleosome assembly protein 1-like 1 OS=Homo sapiens OX=9606 GN=NAP1L1 PE=1 SV=1;tr|F8W0J6|F8W0J6_HUMAN Nucleosome assembly protein 1-like 1 OS=Homo sapiens OX=9606 GN=NAP1L1 PE=1 SV=1;tr|F5H4R6|F5H4R6_HUMAN Nucleosome assembly protei,15,2,37.1,391
TUBA1C,-0.0476465708,0.743915423814125,0,Q9BQE3;F5H5D3;A0A1W2PQM2;F8VVB9;F8VRZ4;F8VS66;F8VX09;F8VWV9;A6NHL2;C9JEV8;C9JQ00;C9JJQ8;F8VRK0;F8W0F6;C9JDL2;C9K0S6;Q9H853;F8VXZ7,Q9BQE3;F5H5D3;A0A1W2PQM2,44;44;29;17;11;11;7;7;6;5;5;5;4;2;2;2;1;1,2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,Tubulin alpha-1C chain,TUBA1C,sp|Q9BQE3|TBA1C_HUMAN Tubulin alpha-1C chain OS=Homo sapiens OX=9606 GN=TUBA1C PE=1 SV=1;tr|F5H5D3|F5H5D3_HUMAN Tubulin alpha chain OS=Homo sapiens OX=9606 GN=TUBA1C PE=1 SV=1;tr|A0A1W2PQM2|A0A1W2PQM2_HUMAN Tubulin alpha-1C chain OS=Homo sapiens OX=9606 GN,44,2,73.5,449
GRSF1,0.088849477,0.466932406011371,0,Q12849;H0Y8R1;F5H5I6;H0YAK1;H0YAM1,Q12849;H0Y8R1;F5H5I6;H0YAK1,10;10;10;10;2,10;10;10;10;2,10;10;10;10;2,G-rich sequence factor 1,GRSF1,sp|Q12849|GRSF1_HUMAN G-rich sequence factor 1 OS=Homo sapiens OX=9606 GN=GRSF1 PE=1 SV=3;tr|H0Y8R1|H0Y8R1_HUMAN G-rich sequence factor 1 (Fragment) OS=Homo sapiens OX=9606 GN=GRSF1 PE=1 SV=1;tr|F5H5I6|F5H5I6_HUMAN G-rich sequence factor 1 OS=Homo sapiens ,10,10,26.2,480
MYO1C,0.061799398,0.860418908481776,0,O00159;F5H6E2;I3L501;I3L3Y6;I3L3F5,O00159;F5H6E2,25;25;7;6;3,25;25;7;6;3,25;25;7;6;3,Unconventional myosin-Ic,MYO1C,sp|O00159|MYO1C_HUMAN Unconventional myosin-Ic OS=Homo sapiens OX=9606 GN=MYO1C PE=1 SV=4;tr|F5H6E2|F5H6E2_HUMAN Unconventional myosin-Ic OS=Homo sapiens OX=9606 GN=MYO1C PE=1 SV=1,25,25,25.3,1063
MVK,0.4408835596,0.560758250012121,0,Q03426;F5H8H2;A0A1B0GWC2;A0A1B0GWF3;F5GXC0;F5H092,Q03426;F5H8H2;A0A1B0GWC2,3;3;2;1;1;1,3;3;2;1;1;1,3;3;2;1;1;1,Mevalonate kinase,MVK,sp|Q03426|KIME_HUMAN Mevalonate kinase OS=Homo sapiens OX=9606 GN=MVK PE=1 SV=1;tr|F5H8H2|F5H8H2_HUMAN Mevalonate kinase OS=Homo sapiens OX=9606 GN=MVK PE=1 SV=1;tr|A0A1B0GWC2|A0A1B0GWC2_HUMAN Mevalonate kinase (Fragment) OS=Homo sapiens OX=9606 GN=MVK PE=,3,3,13.1,396
GNS,-0.6192331944,0.0136288156597761,0,P15586;H7C3P4;F6S8M0;F5H4C6;H0YFA9,P15586;H7C3P4;F6S8M0;F5H4C6,7;7;7;6;3,7;7;7;6;3,7;7;7;6;3,N-acetylglucosamine-6-sulfatase,GNS,sp|P15586|GNS_HUMAN N-acetylglucosamine-6-sulfatase OS=Homo sapiens OX=9606 GN=GNS PE=1 SV=3;tr|H7C3P4|H7C3P4_HUMAN N-acetylglucosamine-6-sulfatase OS=Homo sapiens OX=9606 GN=GNS PE=1 SV=1;tr|F6S8M0|F6S8M0_HUMAN N-acetylglucosamine-6-sulfatase OS=Homo sapi,7,7,20.7,552
POLDIP3;PDIP46,-0.1518175605,0.669750726214652,0,Q9BY77;Q8WUT1;F8WCX5;F6VRR5;Q6R954;F8WEE2,Q9BY77;Q8WUT1;F8WCX5;F6VRR5;Q6R954;F8WEE2,4;4;4;4;3;3,4;4;4;4;3;3,4;4;4;4;3;3,Polymerase delta-interacting protein 3,POLDIP3;PDIP46,sp|Q9BY77|PDIP3_HUMAN Polymerase delta-interacting protein 3 OS=Homo sapiens OX=9606 GN=POLDIP3 PE=1 SV=2;tr|Q8WUT1|Q8WUT1_HUMAN POLDIP3 protein OS=Homo sapiens OX=9606 GN=POLDIP3 PE=1 SV=1;tr|F8WCX5|F8WCX5_HUMAN Polymerase delta-interacting protein 3 OS=H,4,4,12.4,421
RANBP1,0.3408420004,0.0318993631021724,0,P43487;F6WQW2;C9JXG8;C9JGV6;C9JJ34;C9JDM3;C9JIC6,P43487;F6WQW2;C9JXG8;C9JGV6;C9JJ34;C9JDM3;C9JIC6,10;10;9;9;8;6;5,10;10;9;9;8;6;5,10;10;9;9;8;6;5,Ran-specific GTPase-activating protein,RANBP1,sp|P43487|RANG_HUMAN Ran-specific GTPase-activating protein OS=Homo sapiens OX=9606 GN=RANBP1 PE=1 SV=1;tr|F6WQW2|F6WQW2_HUMAN Ran-specific GTPase-activating protein OS=Homo sapiens OX=9606 GN=RANBP1 PE=1 SV=1;tr|C9JXG8|C9JXG8_HUMAN Ran-specific GTPase-act,10,10,45.8,201
CAD,0.0782456636,0.497894248835535,0,P27708;F8VPD4;H7C2E4;H7BZB3,P27708;F8VPD4,36;36;8;3,36;36;8;3,36;36;8;3,CAD protein;Glutamine-dependent carbamoyl-phosphate synthase;Aspartate carbamoyltransferase;Dihydroorotase,CAD,sp|P27708|PYR1_HUMAN CAD protein OS=Homo sapiens OX=9606 GN=CAD PE=1 SV=3;tr|F8VPD4|F8VPD4_HUMAN CAD protein OS=Homo sapiens OX=9606 GN=CAD PE=1 SV=1,36,36,21.5,2225
LIMA1,0.6810009115,0.123379431088033,0,Q9UHB6;F8VQE1;F8VS07;F8VRN8,Q9UHB6;F8VQE1;F8VS07,9;9;8;1,9;9;8;1,9;9;8;1,LIM domain and actin-binding protein 1,LIMA1,sp|Q9UHB6|LIMA1_HUMAN LIM domain and actin-binding protein 1 OS=Homo sapiens OX=9606 GN=LIMA1 PE=1 SV=1;tr|F8VQE1|F8VQE1_HUMAN LIM domain and actin-binding protein 1 OS=Homo sapiens OX=9606 GN=LIMA1 PE=1 SV=1;tr|F8VS07|F8VS07_HUMAN LIM domain and actin-bin,9,9,15.8,759
SLC25A3,0.0335307942,0.774956113045088,0,F8VVM2;F8VWQ0;F8VZL5;F8VWR4,F8VVM2,11;3;2;2,11;3;2;2,2;1;0;0,,SLC25A3,"tr|F8VVM2|F8VVM2_HUMAN Phosphate carrier protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLC25A3 PE=1 SV=1",11,2,39.5,324
PPP1R12A,-0.2318039946,0.282356284470354,0,O14974;F8VZN8;F8VW28;H0YHL8;H0YIS4;H0YHI8;A0A3B3ISH4,O14974;F8VZN8;F8VW28;H0YHL8;H0YIS4;H0YHI8;A0A3B3ISH4,2;2;1;1;1;1;1,2;2;1;1;1;1;1,2;2;1;1;1;1;1,Protein phosphatase 1 regulatory subunit 12A,PPP1R12A,sp|O14974|MYPT1_HUMAN Protein phosphatase 1 regulatory subunit 12A OS=Homo sapiens OX=9606 GN=PPP1R12A PE=1 SV=1;tr|F8VZN8|F8VZN8_HUMAN Protein phosphatase 1 regulatory subunit 12A (Fragment) OS=Homo sapiens OX=9606 GN=PPP1R12A PE=1 SV=1;tr|F8VW28|F8VW28_H,2,2,2.1,1030
AK2,0.0141458341,0.928249136417109,0,P54819;F8W1A4;G3V213;F8VZG5;A0A5F9ZHP2;F8VY04;A0A5K1VW67;F8VPP1,P54819;F8W1A4;G3V213;F8VZG5;A0A5F9ZHP2;F8VY04;A0A5K1VW67,11;11;8;8;8;8;8;3,11;11;8;8;8;8;8;3,11;11;8;8;8;8;8;3,"Adenylate kinase 2, mitochondrial;Adenylate kinase 2, mitochondrial, N-terminally processed;Adenylate kinase 2, mitochondrial",AK2,"sp|P54819|KAD2_HUMAN Adenylate kinase 2, mitochondrial OS=Homo sapiens OX=9606 GN=AK2 PE=1 SV=2;tr|F8W1A4|F8W1A4_HUMAN Adenylate kinase 2, mitochondrial OS=Homo sapiens OX=9606 GN=AK2 PE=1 SV=1;tr|G3V213|G3V213_HUMAN Adenylate kinase 2, isoform CRA_a OS=Ho",11,11,50.6,239
MYL6,-0.045547446,0.776571010953747,0,P60660;F8W1R7;G3V1V0;J3KND3;G8JLA2;B7Z6Z4;F8VPF3;G3V1Y7;F8VZU9;F8W180;P14649;F8W1I5;H0YI43;F8VXL3,P60660;F8W1R7;G3V1V0;J3KND3;G8JLA2;B7Z6Z4;F8VPF3;G3V1Y7,14;14;14;11;11;11;9;7;4;4;3;3;2;1,14;14;14;11;11;11;9;7;4;4;3;3;2;1,14;14;14;11;11;11;9;7;4;4;3;3;2;1,Myosin light polypeptide 6,MYL6,sp|P60660|MYL6_HUMAN Myosin light polypeptide 6 OS=Homo sapiens OX=9606 GN=MYL6 PE=1 SV=2;tr|F8W1R7|F8W1R7_HUMAN Myosin light polypeptide 6 OS=Homo sapiens OX=9606 GN=MYL6 PE=1 SV=1;tr|G3V1V0|G3V1V0_HUMAN Myosin light polypeptide 6 OS=Homo sapiens OX=9606 ,14,14,67.5,151
NRBP1,0.3880664889,0.0735290016025588,0,Q9UHY1;F8W6G1,Q9UHY1;F8W6G1,1;1,1;1,1;1,Nuclear receptor-binding protein,NRBP1,sp|Q9UHY1|NRBP_HUMAN Nuclear receptor-binding protein OS=Homo sapiens OX=9606 GN=NRBP1 PE=1 SV=1;tr|F8W6G1|F8W6G1_HUMAN Nuclear receptor-binding protein OS=Homo sapiens OX=9606 GN=NRBP1 PE=1 SV=1,1,1,2.8,535
HNRNPA1,0.0008062502,0.995364251960811,0,P09651;F8W6I7;F8VZ49;A0A2R8Y4L2;F8VTQ5;F8W646;H0YH80;Q32P51;F8VYN5,P09651;F8W6I7;F8VZ49;A0A2R8Y4L2;F8VTQ5,23;23;16;14;13;11;11;10;7,23;23;16;14;13;11;11;10;7,23;23;16;14;13;11;11;10;7,"Heterogeneous nuclear ribonucleoprotein A1;Heterogeneous nuclear ribonucleoprotein A1, N-terminally processed",HNRNPA1,sp|P09651|ROA1_HUMAN Heterogeneous nuclear ribonucleoprotein A1 OS=Homo sapiens OX=9606 GN=HNRNPA1 PE=1 SV=5;tr|F8W6I7|F8W6I7_HUMAN Heterogeneous nuclear ribonucleoprotein A1 OS=Homo sapiens OX=9606 GN=HNRNPA1 PE=1 SV=2;tr|F8VZ49|F8VZ49_HUMAN Heterogeneous,23,23,57.5,372
MRE11A,-0.4256532263,0.033406578836888,0,P49959;F8W7U8;F5GXT0,P49959;F8W7U8,3;3;1,3;3;1,3;3;1,Double-strand break repair protein MRE11A,MRE11A,sp|P49959|MRE11_HUMAN Double-strand break repair protein MRE11 OS=Homo sapiens OX=9606 GN=MRE11 PE=1 SV=3;tr|F8W7U8|F8W7U8_HUMAN Double-strand break repair protein OS=Homo sapiens OX=9606 GN=MRE11 PE=1 SV=1,3,3,6.2,708
UBA3,-2.0072985441,0.00333842030974001,1,F8W8D4;Q8TBC4;F8WAT6;F8WF86,F8W8D4;Q8TBC4;F8WAT6;F8WF86,4;3;2;2,4;3;2;2,4;3;2;2,NEDD8-activating enzyme E1 catalytic subunit,UBA3,tr|F8W8D4|F8W8D4_HUMAN NEDD8-activating enzyme E1 catalytic subunit OS=Homo sapiens OX=9606 GN=UBA3 PE=1 SV=1;sp|Q8TBC4|UBA3_HUMAN NEDD8-activating enzyme E1 catalytic subunit OS=Homo sapiens OX=9606 GN=UBA3 PE=1 SV=2;tr|F8WAT6|F8WAT6_HUMAN NEDD8-activatin,4,4,12.1,422
IGF2BP2,-2.2738904987,0.00013534114633434,1,Q9Y6M1;F8W930,Q9Y6M1;F8W930,4;4,4;4,4;4,Insulin-like growth factor 2 mRNA-binding protein 2,IGF2BP2,sp|Q9Y6M1|IF2B2_HUMAN Insulin-like growth factor 2 mRNA-binding protein 2 OS=Homo sapiens OX=9606 GN=IGF2BP2 PE=1 SV=2;tr|F8W930|F8W930_HUMAN Insulin-like growth factor 2 mRNA-binding protein 2 OS=Homo sapiens OX=9606 GN=IGF2BP2 PE=1 SV=1,4,4,8,599
EIF2A,-0.2272364256,0.444555070392994,0,Q9BY44;F8WAE5;C9IZE1;F8WF18;F8WAT3;H7C5Q3;H7C5R5,Q9BY44;F8WAE5;C9IZE1,7;7;4;2;2;2;2,7;7;4;2;2;2;2,7;7;4;2;2;2;2,"Eukaryotic translation initiation factor 2A;Eukaryotic translation initiation factor 2A, N-terminally processed",EIF2A,sp|Q9BY44|EIF2A_HUMAN Eukaryotic translation initiation factor 2A OS=Homo sapiens OX=9606 GN=EIF2A PE=1 SV=3;tr|F8WAE5|F8WAE5_HUMAN Eukaryotic translation initiation factor 2A OS=Homo sapiens OX=9606 GN=EIF2A PE=1 SV=1;tr|C9IZE1|C9IZE1_HUMAN Eukaryotic tra,7,7,19.1,585
NDUFA5,0.0695084838,0.559222677947363,0,Q16718;F8WAS3;C9IZN5;A0A087X1G1;H7BYD0,Q16718;F8WAS3,4;4;1;1;1,4;4;1;1;1,4;4;1;1;1,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5,NDUFA5,sp|Q16718|NDUA5_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 OS=Homo sapiens OX=9606 GN=NDUFA5 PE=1 SV=3;tr|F8WAS3|F8WAS3_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 OS=Homo sapiens OX=9606 GN=NDUFA5 PE=1 SV=1,4,4,31.9,116
NDRG3,0.7808510785,0.329178216884946,0,F8WBF9;Q9UGV2;Q5TH30,F8WBF9;Q9UGV2,3;2;1,3;2;1,3;2;1,Protein NDRG3,NDRG3,tr|F8WBF9|F8WBF9_HUMAN Protein NDRG3 OS=Homo sapiens OX=9606 GN=NDRG3 PE=1 SV=1;sp|Q9UGV2|NDRG3_HUMAN Protein NDRG3 OS=Homo sapiens OX=9606 GN=NDRG3 PE=1 SV=2,3,3,19.3,280
DPP3,0.4976309209,0.0103650015428692,0,Q9NY33;G3V1D3;G3V180;E9PKK8;E9PQ14;E9PPK9;E9PQF2;E9PNX5,Q9NY33;G3V1D3;G3V180,5;5;5;2;2;2;1;1,5;5;5;2;2;2;1;1,5;5;5;2;2;2;1;1,Dipeptidyl peptidase 3,DPP3,sp|Q9NY33|DPP3_HUMAN Dipeptidyl peptidase 3 OS=Homo sapiens OX=9606 GN=DPP3 PE=1 SV=2;tr|G3V1D3|G3V1D3_HUMAN Dipeptidyl peptidase 3 OS=Homo sapiens OX=9606 GN=DPP3 PE=1 SV=1;tr|G3V180|G3V180_HUMAN Dipeptidyl peptidase 3 OS=Homo sapiens OX=9606 GN=DPP3 PE=1,5,5,9.1,737
API5,-0.387568219,0.0619452332406365,0,Q9BZZ5;G3V1C3;E9PQK6;H0YER7,Q9BZZ5;G3V1C3,8;8;3;3,8;8;3;3,8;8;3;3,Apoptosis inhibitor 5,API5,sp|Q9BZZ5|API5_HUMAN Apoptosis inhibitor 5 OS=Homo sapiens OX=9606 GN=API5 PE=1 SV=3;tr|G3V1C3|G3V1C3_HUMAN Apoptosis inhibitor 5 OS=Homo sapiens OX=9606 GN=API5 PE=1 SV=1,8,8,16.8,524
NRD1,-0.0262057634,0.847949043789944,0,O43847;G3V1R5;F5H7V1;H0Y5G9,O43847;G3V1R5;F5H7V1;H0Y5G9,4;4;3;2,4;4;3;2,4;4;3;2,Nardilysin,NRD1,sp|O43847|NRDC_HUMAN Nardilysin OS=Homo sapiens OX=9606 GN=NRDC PE=1 SV=3;tr|G3V1R5|G3V1R5_HUMAN Nardilysin OS=Homo sapiens OX=9606 GN=NRDC PE=1 SV=1;tr|F5H7V1|F5H7V1_HUMAN Nardilysin OS=Homo sapiens OX=9606 GN=NRDC PE=1 SV=2;tr|H0Y5G9|H0Y5G9_HUMAN Nardily,4,4,3.8,1151
GOLT1B,-0.1197842532,0.312626835428635,0,Q9Y3E0;G3V1U5;F5H6U7,Q9Y3E0;G3V1U5;F5H6U7,3;3;2,3;3;2,3;3;2,Vesicle transport protein GOT1B,GOLT1B,"sp|Q9Y3E0|GOT1B_HUMAN Vesicle transport protein GOT1B OS=Homo sapiens OX=9606 GN=GOLT1B PE=1 SV=1;tr|G3V1U5|G3V1U5_HUMAN Golgi transport 1 homolog B (S. cerevisiae), isoform CRA_c OS=Homo sapiens OX=9606 GN=GOLT1B PE=1 SV=1;tr|F5H6U7|F5H6U7_HUMAN Vesicle t",3,3,20.3,138
SNW1,-0.4865226703,0.0153039868156175,0,Q13573;G3V3A4;G3V4X8;G3V5R3,Q13573;G3V3A4;G3V4X8,7;7;4;3,7;7;4;3,7;7;4;3,SNW domain-containing protein 1,SNW1,sp|Q13573|SNW1_HUMAN SNW domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SNW1 PE=1 SV=1;tr|G3V3A4|G3V3A4_HUMAN SNW domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SNW1 PE=1 SV=1;tr|G3V4X8|G3V4X8_HUMAN SNW domain-containing protein 1 OS=Homo s,7,7,18.7,536
PSMA6,-0.1204113778,0.378966903877547,0,P60900;G3V5Z7;G3V295;G3V3I1;G3V3U4;G3V4S5;G3V2S7;H0YJC4,P60900;G3V5Z7;G3V295;G3V3I1,13;13;12;10;6;3;3;1,13;13;12;10;6;3;3;1,13;13;12;10;6;3;3;1,Proteasome subunit alpha type-6;Proteasome subunit alpha type,PSMA6,sp|P60900|PSA6_HUMAN Proteasome subunit alpha type-6 OS=Homo sapiens OX=9606 GN=PSMA6 PE=1 SV=1;tr|G3V5Z7|G3V5Z7_HUMAN Proteasome subunit alpha type OS=Homo sapiens OX=9606 GN=PSMA6 PE=1 SV=1;tr|G3V295|G3V295_HUMAN Proteasome subunit alpha type OS=Homo sap,13,13,53.3,246
