DCAF13_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
RNPS1,-0.4926863843,0.0166649474385197,0,Q15287;H3BV80;H3BMM9;H3BTC0;H3BMS0;H3BPG5,Q15287;H3BV80;H3BMM9;H3BTC0;H3BMS0;H3BPG5,5;5;5;5;4;3,5;5;5;5;4;3,5;5;5;5;4;3,RNA-binding protein with serine-rich domain 1,RNPS1,sp|Q15287|RNPS1_HUMAN RNA-binding protein with serine-rich domain 1 OS=Homo sapiens OX=9606 GN=RNPS1 PE=1 SV=1;tr|H3BV80|H3BV80_HUMAN RNA-binding protein with serine-rich domain 1 OS=Homo sapiens OX=9606 GN=RNPS1 PE=1 SV=2;tr|H3BMM9|H3BMM9_HUMAN RNA-bindin,5,5,21.6,305
PFDN5,-0.2118382432,0.284338652827162,0,Q99471;H3BMQ1;H3BPF6,Q99471;H3BMQ1;H3BPF6,2;2;2,2;2;2,2;2;2,Prefoldin subunit 5,PFDN5,sp|Q99471|PFD5_HUMAN Prefoldin subunit 5 OS=Homo sapiens OX=9606 GN=PFDN5 PE=1 SV=2;tr|H3BMQ1|H3BMQ1_HUMAN Prefoldin subunit 5 OS=Homo sapiens OX=9606 GN=PFDN5 PE=1 SV=1;tr|H3BPF6|H3BPF6_HUMAN Prefoldin subunit 5 (Fragment) OS=Homo sapiens OX=9606 GN=PFDN5,2,2,14.9,154
HN1L,-0.1213764011,0.349700171104906,0,Q9H910;H3BMV3;H3BMM8;B4E1P3;A6NGP5;H3BMT0;H3BTV5;H3BU16;H3BS08,Q9H910;H3BMV3;H3BMM8;B4E1P3;A6NGP5;H3BMT0;H3BTV5;H3BU16,6;6;4;4;4;3;3;3;2,6;6;4;4;4;3;3;3;2,6;6;4;4;4;3;3;3;2,Hematological and neurological expressed 1-like protein,HN1L,sp|Q9H910|JUPI2_HUMAN Jupiter microtubule associated homolog 2 OS=Homo sapiens OX=9606 GN=JPT2 PE=1 SV=1;tr|H3BMV3|H3BMV3_HUMAN Jupiter microtubule-associated homolog 2 (Fragment) OS=Homo sapiens OX=9606 GN=JPT2 PE=1 SV=1;tr|H3BMM8|H3BMM8_HUMAN Jupiter mic,6,6,45.8,190
,-0.6215505424,0.0162357500645499,0,H3BN98;Q15041;H3BPJ2,H3BN98,7;1;1,1;1;1,1;1;1,,,tr|H3BN98|H3BN98_HUMAN Uncharacterized protein (Fragment) OS=Homo sapiens OX=9606 PE=4 SV=2,7,1,22.8,237
RPS17,0.159104742,0.243721384310763,0,P08708;H3BNC9;H0YN88;A0A075B716;H0YN73;A0A0J9YYC4,P08708;H3BNC9;H0YN88;A0A075B716,14;14;12;12;6;2,14;14;12;12;6;2,14;14;12;12;6;2,40S ribosomal protein S17,RPS17,sp|P08708|RS17_HUMAN 40S ribosomal protein S17 OS=Homo sapiens OX=9606 GN=RPS17 PE=1 SV=2;tr|H3BNC9|H3BNC9_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=3 SV=2;tr|H0YN88|H0YN88_HUMAN 40S ribosomal protein S17 OS=Homo sapiens OX=9606 GN=RPS17 PE=,14,14,72.6,135
HEXA,-0.1329360237,0.362143863123937,0,P06865;H3BS10;H3BP20;H3BU85;H3BTD4,P06865;H3BS10;H3BP20;H3BU85;H3BTD4,3;3;3;2;2,3;3;3;2;2,3;3;3;2;2,Beta-hexosaminidase subunit alpha;Beta-hexosaminidase,HEXA,sp|P06865|HEXA_HUMAN Beta-hexosaminidase subunit alpha OS=Homo sapiens OX=9606 GN=HEXA PE=1 SV=2;tr|H3BS10|H3BS10_HUMAN Beta-hexosaminidase OS=Homo sapiens OX=9606 GN=HEXA PE=1 SV=1;tr|H3BP20|H3BP20_HUMAN Beta-hexosaminidase OS=Homo sapiens OX=9606 GN=HEXA,3,3,9.1,529
FUS,-0.1444882561,0.312150710356258,0,P35637;H3BPE7,P35637;H3BPE7,9;9,9;9,7;7,RNA-binding protein FUS,FUS,sp|P35637|FUS_HUMAN RNA-binding protein FUS OS=Homo sapiens OX=9606 GN=FUS PE=1 SV=1;tr|H3BPE7|H3BPE7_HUMAN RNA-binding protein FUS OS=Homo sapiens OX=9606 GN=FUS PE=1 SV=1,9,7,13.3,526
NDUFB10,-0.0675691945,0.594906233330613,0,O96000;H3BPJ9;H3BV16,O96000;H3BPJ9;H3BV16,4;4;2,4;4;2,4;4;2,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10,NDUFB10,sp|O96000|NDUBA_HUMAN NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10 OS=Homo sapiens OX=9606 GN=NDUFB10 PE=1 SV=3;tr|H3BPJ9|H3BPJ9_HUMAN NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10 OS=Homo sapiens OX=9606 GN=NDUFB10 PE=1 SV=1,4,4,25.6,172
PPP4C,0.6410967213,0.0334573216788744,0,P60510;H3BV22;H3BTA2;H3BPN5;H3BVE3;I3L4X0,P60510;H3BV22;H3BTA2,4;4;4;1;1;1,3;3;3;1;1;1,3;3;3;1;1;1,Serine/threonine-protein phosphatase 4 catalytic subunit;Serine/threonine-protein phosphatase,PPP4C,sp|P60510|PP4C_HUMAN Serine/threonine-protein phosphatase 4 catalytic subunit OS=Homo sapiens OX=9606 GN=PPP4C PE=1 SV=1;tr|H3BV22|H3BV22_HUMAN Serine/threonine-protein phosphatase (Fragment) OS=Homo sapiens OX=9606 GN=PPP4C PE=1 SV=1;tr|H3BTA2|H3BTA2_HUMA,4,3,18.6,307
DHX30,0.1384387638,0.322762919076951,0,Q7L2E3;H7BXY3,Q7L2E3;H7BXY3,20;20,20;20,20;20,Putative ATP-dependent RNA helicase DHX30,DHX30,sp|Q7L2E3|DHX30_HUMAN ATP-dependent RNA helicase DHX30 OS=Homo sapiens OX=9606 GN=DHX30 PE=1 SV=1;tr|H7BXY3|H7BXY3_HUMAN ATP-dependent RNA helicase DHX30 OS=Homo sapiens OX=9606 GN=DHX30 PE=1 SV=1,20,20,21.9,1194
PDIA3,-0.1021848475,0.441497965568543,0,H7BZJ3,H7BZJ3,9,1,1,,PDIA3,tr|H7BZJ3|H7BZJ3_HUMAN Protein disulfide-isomerase A3 (Fragment) OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=1,9,1,58.5,123
C7orf50,-2.5910036224,0.000114389574156305,1,Q9BRJ6;H7C0T1;H7C2R9;C9JQV0,Q9BRJ6;H7C0T1;H7C2R9,3;3;3;1,3;3;3;1,3;3;3;1,Uncharacterized protein C7orf50,C7orf50,sp|Q9BRJ6|CG050_HUMAN Uncharacterized protein C7orf50 OS=Homo sapiens OX=9606 GN=C7orf50 PE=1 SV=1;tr|H7C0T1|H7C0T1_HUMAN Uncharacterized protein C7orf50 (Fragment) OS=Homo sapiens OX=9606 GN=C7orf50 PE=1 SV=1;tr|H7C2R9|H7C2R9_HUMAN Uncharacterized protein,3,3,10.8,194
EBNA1BP2,0.1168713734,0.362311645618964,0,Q99848;H7C2Q8,Q99848;H7C2Q8,5;5,5;5,5;5,Probable rRNA-processing protein EBP2,EBNA1BP2,"sp|Q99848|EBP2_HUMAN Probable rRNA-processing protein EBP2 OS=Homo sapiens OX=9606 GN=EBNA1BP2 PE=1 SV=2;tr|H7C2Q8|H7C2Q8_HUMAN EBNA1 binding protein 2, isoform CRA_d OS=Homo sapiens OX=9606 GN=EBNA1BP2 PE=1 SV=1",5,5,23.5,306
MRPS17;hCG_1984214,-0.0786676321,0.54892038753237,0,Q9Y2R5;I3L0E3;E9PE17,Q9Y2R5;I3L0E3;E9PE17,3;3;2,3;3;2,3;3;2,"28S ribosomal protein S17, mitochondrial",MRPS17;hCG_1984214,"sp|Q9Y2R5|RT17_HUMAN 28S ribosomal protein S17, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS17 PE=1 SV=1;tr|I3L0E3|I3L0E3_HUMAN HCG1984214, isoform CRA_a OS=Homo sapiens OX=9606 GN=hCG_1984214 PE=4 SV=1;tr|E9PE17|E9PE17_HUMAN 28S ribosomal protein S17, mi",3,3,37.7,130
NSF,-0.3008004871,0.323443047933997,0,P46459;I3L0N3;I3L0L3;I3L2G1;K7EQD6,P46459;I3L0N3,12;12;2;1;1,12;12;2;1;1,12;12;2;1;1,Vesicle-fusing ATPase,NSF,sp|P46459|NSF_HUMAN Vesicle-fusing ATPase OS=Homo sapiens OX=9606 GN=NSF PE=1 SV=3;tr|I3L0N3|I3L0N3_HUMAN Vesicle-fusing ATPase OS=Homo sapiens OX=9606 GN=NSF PE=1 SV=1,12,12,20.3,744
SLC25A11,-0.3329423014,0.0624947242063632,0,Q02978;I3L1P8,Q02978;I3L1P8,1;1,1;1,1;1,Mitochondrial 2-oxoglutarate/malate carrier protein,SLC25A11,sp|Q02978|M2OM_HUMAN Mitochondrial 2-oxoglutarate/malate carrier protein OS=Homo sapiens OX=9606 GN=SLC25A11 PE=1 SV=3;tr|I3L1P8|I3L1P8_HUMAN Mitochondrial 2-oxoglutarate/malate carrier protein (Fragment) OS=Homo sapiens OX=9606 GN=SLC25A11 PE=1 SV=1,1,1,5.1,314
EIF5A;EIF5A2;EIF5AL1,-0.0712326464,0.585112187029391,0,P63241;I3L397;I3L504;Q9GZV4;Q6IS14;F8WCJ1;C9J7B5;C9J4W5,P63241;I3L397;I3L504;Q9GZV4;Q6IS14;F8WCJ1;C9J7B5;C9J4W5,14;14;14;11;11;11;11;11,14;14;14;11;11;11;11;11,14;14;14;11;11;11;11;11,Eukaryotic translation initiation factor 5A-1;Eukaryotic translation initiation factor 5A;Eukaryotic translation initiation factor 5A-2;Eukaryotic translation initiation factor 5A-1-like,EIF5A;EIF5A2;EIF5AL1,sp|P63241|IF5A1_HUMAN Eukaryotic translation initiation factor 5A-1 OS=Homo sapiens OX=9606 GN=EIF5A PE=1 SV=2;tr|I3L397|I3L397_HUMAN Eukaryotic translation initiation factor 5A (Fragment) OS=Homo sapiens OX=9606 GN=EIF5A PE=1 SV=8;tr|I3L504|I3L504_HUMAN E,14,14,64.9,154
SRSF2,-0.2885995515,0.0594952085063847,0,Q01130;J3QL05;J3KP15;Q9BRL6,Q01130;J3QL05;J3KP15,7;7;7;1,7;7;7;1,7;7;7;1,Serine/arginine-rich splicing factor 2,SRSF2,sp|Q01130|SRSF2_HUMAN Serine/arginine-rich splicing factor 2 OS=Homo sapiens OX=9606 GN=SRSF2 PE=1 SV=4;tr|J3QL05|J3QL05_HUMAN Serine/arginine-rich-splicing factor 2 (Fragment) OS=Homo sapiens OX=9606 GN=SRSF2 PE=1 SV=1;tr|J3KP15|J3KP15_HUMAN Serine/argini,7,7,26.2,221
OLA1,0.0594872872,0.63970871124213,0,Q9NTK5;J3KQ32;C9JTK6;C9JCJ9,Q9NTK5;J3KQ32,6;6;2;1,6;6;2;1,6;6;2;1,Obg-like ATPase 1,OLA1,sp|Q9NTK5|OLA1_HUMAN Obg-like ATPase 1 OS=Homo sapiens OX=9606 GN=OLA1 PE=1 SV=2;tr|J3KQ32|J3KQ32_HUMAN Obg-like ATPase 1 OS=Homo sapiens OX=9606 GN=OLA1 PE=1 SV=1,6,6,22.5,396
PTRH2,-0.1136155515,0.394277337300697,0,Q9Y3E5;J3KQ48,Q9Y3E5;J3KQ48,5;5,5;5,5;5,"Peptidyl-tRNA hydrolase 2, mitochondrial",PTRH2,"sp|Q9Y3E5|PTH2_HUMAN Peptidyl-tRNA hydrolase 2, mitochondrial OS=Homo sapiens OX=9606 GN=PTRH2 PE=1 SV=1;tr|J3KQ48|J3KQ48_HUMAN Peptidyl-tRNA hydrolase 2, mitochondrial OS=Homo sapiens OX=9606 GN=PTRH2 PE=1 SV=1",5,5,45.3,179
SUMF2,-0.2938991884,0.211676611513308,0,Q8NBJ7;J3KQJ1;C9JL30;A8MXB9;A0A494C1B1;C9J660;F8WA42;E9PBT8;H7C3B2;F8WEX5;E9PG02;J3QT17;F8WEV7;F8WES7,Q8NBJ7;J3KQJ1;C9JL30;A8MXB9;A0A494C1B1;C9J660;F8WA42;E9PBT8;H7C3B2,5;5;4;4;4;4;4;3;3;2;2;2;1;1,5;5;4;4;4;4;4;3;3;2;2;2;1;1,5;5;4;4;4;4;4;3;3;2;2;2;1;1,Sulfatase-modifying factor 2,SUMF2,sp|Q8NBJ7|SUMF2_HUMAN Inactive C-alpha-formylglycine-generating enzyme 2 OS=Homo sapiens OX=9606 GN=SUMF2 PE=1 SV=2;tr|J3KQJ1|J3KQJ1_HUMAN Inactive C-alpha-formylglycine-generating enzyme 2 OS=Homo sapiens OX=9606 GN=SUMF2 PE=1 SV=1;tr|C9JL30|C9JL30_HUMAN ,5,5,21.3,301
APOL2,0.3942507287,0.365017013125403,0,J3KQL8;Q9BQE5;E9PM95,J3KQL8;Q9BQE5,4;3;1,4;3;1,4;3;1,Apolipoprotein L2,APOL2,tr|J3KQL8|J3KQL8_HUMAN Apolipoprotein L2 OS=Homo sapiens OX=9606 GN=APOL2 PE=1 SV=2;sp|Q9BQE5|APOL2_HUMAN Apolipoprotein L2 OS=Homo sapiens OX=9606 GN=APOL2 PE=1 SV=1,4,4,15.1,449
RPL36AL;RPL36A;RPL36A-HNRNPH2,0.4786501809,0.0280302657734306,0,Q969Q0;P83881;J3KQN4;H0Y5B4;H7BZ11;R4GN19,Q969Q0;P83881;J3KQN4;H0Y5B4;H7BZ11,4;4;4;3;3;1,4;4;4;3;3;1,4;4;4;3;3;1,60S ribosomal protein L36a-like;60S ribosomal protein L36a,RPL36AL;RPL36A;RPL36A-HNRNPH2,sp|Q969Q0|RL36L_HUMAN 60S ribosomal protein L36a-like OS=Homo sapiens OX=9606 GN=RPL36AL PE=1 SV=3;sp|P83881|RL36A_HUMAN 60S ribosomal protein L36a OS=Homo sapiens OX=9606 GN=RPL36A PE=1 SV=2;tr|J3KQN4|J3KQN4_HUMAN 60S ribosomal protein L36a OS=Homo sapien,4,4,19.8,106
IARS,0.0897499854,0.445596511855177,0,P41252;J3KR24;A0A0A0MSX9;Q5TCC6;Q5TCD1,P41252;J3KR24;A0A0A0MSX9,25;25;23;2;2,25;25;23;2;2,25;25;23;2;2,"Isoleucine--tRNA ligase, cytoplasmic",IARS,"sp|P41252|SYIC_HUMAN Isoleucine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=IARS1 PE=1 SV=2;tr|J3KR24|J3KR24_HUMAN Isoleucine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=IARS1 PE=1 SV=1;tr|A0A0A0MSX9|A0A0A0MSX9_HUMAN Isoleucine--tRNA liga",25,25,22.7,1262
CBX1,-0.4101384545,0.0154892773043804,0,P83916;J3KS05;K7ELA4;B5MD17;C9JWS9,P83916;J3KS05;K7ELA4;B5MD17;C9JWS9,6;6;5;5;3,5;5;4;4;3,5;5;4;4;3,Chromobox protein homolog 1,CBX1,sp|P83916|CBX1_HUMAN Chromobox protein homolog 1 OS=Homo sapiens OX=9606 GN=CBX1 PE=1 SV=1;tr|J3KS05|J3KS05_HUMAN Chromobox protein homolog 1 (Fragment) OS=Homo sapiens OX=9606 GN=CBX1 PE=1 SV=8;tr|K7ELA4|K7ELA4_HUMAN Chromobox protein homolog 1 OS=Homo sa,6,5,32.4,185
ZNF207,0.7079983381,0.0455326125239939,0,O43670;J3KS31;J3QRS9;X6R4W8,O43670;J3KS31;J3QRS9;X6R4W8,2;2;2;2,2;2;2;2,2;2;2;2,BUB3-interacting and GLEBS motif-containing protein ZNF207,ZNF207,sp|O43670|ZN207_HUMAN BUB3-interacting and GLEBS motif-containing protein ZNF207 OS=Homo sapiens OX=9606 GN=ZNF207 PE=1 SV=1;tr|J3KS31|J3KS31_HUMAN BUB3-interacting and GLEBS motif-containing protein ZNF207 (Fragment) OS=Homo sapiens OX=9606 GN=ZNF207 PE=1,2,2,2.9,478
MRPS7,-0.1881346886,0.21471650485274,0,Q9Y2R9;J3KSI8;J3QQS1;J3QLS3;J3QKW2,Q9Y2R9;J3KSI8;J3QQS1;J3QLS3,7;7;7;7;3,7;7;7;7;3,7;7;7;7;3,"28S ribosomal protein S7, mitochondrial",MRPS7,"sp|Q9Y2R9|RT07_HUMAN 28S ribosomal protein S7, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS7 PE=1 SV=2;tr|J3KSI8|J3KSI8_HUMAN 28S ribosomal protein S7, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=MRPS7 PE=1 SV=1;tr|J3QQS1|J3QQS1_HUMAN 28S ribosoma",7,7,21.1,242
HN1,0.0596648299,0.697869696582246,0,Q9UK76;J3KT51;F2Z3M5;J3KSH8,Q9UK76;J3KT51,7;7;3;2,7;7;3;2,7;7;3;2,"Hematological and neurological expressed 1 protein;Hematological and neurological expressed 1 protein, N-terminally processed",HN1,sp|Q9UK76|JUPI1_HUMAN Jupiter microtubule associated homolog 1 OS=Homo sapiens OX=9606 GN=JPT1 PE=1 SV=3;tr|J3KT51|J3KT51_HUMAN Jupiter microtubule-associated homolog 1 OS=Homo sapiens OX=9606 GN=JPT1 PE=1 SV=1,7,7,50.6,154
DDX5,-0.5391753924,0.00952478401037986,0,P17844;J3KTA4;J3KRZ1;J3QSF1;J3QRQ7;J3KRX8;J3KTQ4;X6RLV5;J3QR02;J3QRN5,P17844;J3KTA4,38;38;17;15;9;4;4;3;3;1,38;38;17;15;9;4;4;3;3;1,25;25;5;8;6;4;4;3;3;1,Probable ATP-dependent RNA helicase DDX5,DDX5,sp|P17844|DDX5_HUMAN Probable ATP-dependent RNA helicase DDX5 OS=Homo sapiens OX=9606 GN=DDX5 PE=1 SV=1;tr|J3KTA4|J3KTA4_HUMAN Probable ATP-dependent RNA helicase DDX5 OS=Homo sapiens OX=9606 GN=DDX5 PE=1 SV=1,38,25,52,614
RPL19,0.1558054996,0.219391941685254,0,P84098;J3QR09;J3KTE4,P84098;J3QR09;J3KTE4,14;14;14,14;14;14,14;14;14,60S ribosomal protein L19;Ribosomal protein L19,RPL19,sp|P84098|RL19_HUMAN 60S ribosomal protein L19 OS=Homo sapiens OX=9606 GN=RPL19 PE=1 SV=1;tr|J3QR09|J3QR09_HUMAN Ribosomal protein L19 OS=Homo sapiens OX=9606 GN=RPL19 PE=1 SV=1;tr|J3KTE4|J3KTE4_HUMAN Ribosomal protein L19 OS=Homo sapiens OX=9606 GN=RPL19 ,14,14,43.9,196
SRSF1,-0.2212961388,0.120156132199162,0,Q07955;J3KTL2;J3KSR8;J3QQV5;J3KSW7,Q07955;J3KTL2,15;15;6;5;5,15;15;6;5;5,14;14;6;5;5,Serine/arginine-rich splicing factor 1,SRSF1,sp|Q07955|SRSF1_HUMAN Serine/arginine-rich splicing factor 1 OS=Homo sapiens OX=9606 GN=SRSF1 PE=1 SV=2;tr|J3KTL2|J3KTL2_HUMAN Serine/arginine-rich-splicing factor 1 OS=Homo sapiens OX=9606 GN=SRSF1 PE=1 SV=1,15,14,56,248
CHERP,0.3022209414,0.13689627158407,0,Q8IWX8;J3QK89,Q8IWX8;J3QK89,6;6,6;6,6;6,Calcium homeostasis endoplasmic reticulum protein,CHERP,sp|Q8IWX8|CHERP_HUMAN Calcium homeostasis endoplasmic reticulum protein OS=Homo sapiens OX=9606 GN=CHERP PE=1 SV=3;tr|J3QK89|J3QK89_HUMAN Calcium homeostasis endoplasmic reticulum protein OS=Homo sapiens OX=9606 GN=CHERP PE=1 SV=1,6,6,8.5,916
SNRPB;SNRPN,-0.270884523,0.0698803753808672,0,P14678;P63162;J3QLE5;J3KRY3;S4R3P3,P14678;P63162;J3QLE5;J3KRY3;S4R3P3,7;7;7;4;4,7;7;7;4;4,7;7;7;4;4,Small nuclear ribonucleoprotein-associated proteins B and B;Small nuclear ribonucleoprotein-associated protein N,SNRPB;SNRPN,sp|P14678|RSMB_HUMAN Small nuclear ribonucleoprotein-associated proteins B and B OS=Homo sapiens OX=9606 GN=SNRPB PE=1 SV=2;sp|P63162|RSMN_HUMAN Small nuclear ribonucleoprotein-associated protein N OS=Homo sapiens OX=9606 GN=SNRPN PE=1 SV=1;tr|J3QLE5|J3QL,7,7,26.2,240
MRPS23,-0.0196111917,0.880476811898738,0,Q9Y3D9;J3QLR8,Q9Y3D9;J3QLR8,5;5,5;5,5;5,"28S ribosomal protein S23, mitochondrial",MRPS23,"sp|Q9Y3D9|RT23_HUMAN 28S ribosomal protein S23, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS23 PE=1 SV=2;tr|J3QLR8|J3QLR8_HUMAN 28S ribosomal protein S23, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS23 PE=1 SV=1",5,5,18.4,190
MYL12B;MYL12A;MYL9,0.3421456766,0.0557153016616221,0,O14950;P19105;J3QRS3;P24844;J3KTJ1,O14950;P19105;J3QRS3;P24844;J3KTJ1,4;4;4;2;2,4;4;4;2;2,4;4;4;2;2,Myosin regulatory light chain 12B;Myosin regulatory light chain 12A;Myosin regulatory light polypeptide 9,MYL12B;MYL12A;MYL9,sp|O14950|ML12B_HUMAN Myosin regulatory light chain 12B OS=Homo sapiens OX=9606 GN=MYL12B PE=1 SV=2;sp|P19105|ML12A_HUMAN Myosin regulatory light chain 12A OS=Homo sapiens OX=9606 GN=MYL12A PE=1 SV=2;tr|J3QRS3|J3QRS3_HUMAN Myosin regulatory light chain 12A,4,4,34.3,172
YES1;SRC,-0.0801132917,0.734406357035745,0,P07947;J3QRU1;P12931;P06239;P06241;Q573B4,P07947;J3QRU1;P12931,6;6;3;1;1;1,6;6;3;1;1;1,6;6;3;1;1;1,Tyrosine-protein kinase Yes;Non-specific protein-tyrosine kinase;Proto-oncogene tyrosine-protein kinase Src,YES1;SRC,sp|P07947|YES_HUMAN Tyrosine-protein kinase Yes OS=Homo sapiens OX=9606 GN=YES1 PE=1 SV=3;tr|J3QRU1|J3QRU1_HUMAN Tyrosine-protein kinase OS=Homo sapiens OX=9606 GN=YES1 PE=1 SV=1;sp|P12931|SRC_HUMAN Proto-oncogene tyrosine-protein kinase Src OS=Homo sapien,6,6,16.4,543
BUB3,-0.3246580155,0.0436576178620393,0,O43684;J3QT28;J3QSX4,O43684;J3QT28;J3QSX4,10;10;5,10;10;5,10;10;5,Mitotic checkpoint protein BUB3,BUB3,sp|O43684|BUB3_HUMAN Mitotic checkpoint protein BUB3 OS=Homo sapiens OX=9606 GN=BUB3 PE=1 SV=1;tr|J3QT28|J3QT28_HUMAN Mitotic checkpoint protein BUB3 (Fragment) OS=Homo sapiens OX=9606 GN=BUB3 PE=1 SV=1;tr|J3QSX4|J3QSX4_HUMAN Mitotic checkpoint protein BUB,10,10,36.9,328
UNC13D,-0.2115250154,0.168427122750167,0,Q70J99;K7EIH3;K7EMK8;K7EQ37;K7EN81,Q70J99;K7EIH3;K7EMK8;K7EQ37;K7EN81,2;2;1;1;1,2;2;1;1;1,2;2;1;1;1,Protein unc-13 homolog D,UNC13D,sp|Q70J99|UN13D_HUMAN Protein unc-13 homolog D OS=Homo sapiens OX=9606 GN=UNC13D PE=1 SV=1;tr|K7EIH3|K7EIH3_HUMAN Protein unc-13 homolog D (Fragment) OS=Homo sapiens OX=9606 GN=UNC13D PE=1 SV=8;tr|K7EMK8|K7EMK8_HUMAN Protein unc-13 homolog D (Fragment) OS=,2,2,2.7,1090
DNAJC7,-0.627299035,0.0150102625112616,0,Q99615;K7EPP7;K7ESP1;K7EIH8;K7ER44;K7EJE9;K7EJL5;K7EN19;K7EJV7;K7EK03;K7ELJ8,Q99615;K7EPP7;K7ESP1;K7EIH8;K7ER44,5;5;5;5;3;2;2;2;2;2;2,5;5;5;5;3;2;2;2;2;2;2,5;5;5;5;3;2;2;2;2;2;2,DnaJ homolog subfamily C member 7,DNAJC7,sp|Q99615|DNJC7_HUMAN DnaJ homolog subfamily C member 7 OS=Homo sapiens OX=9606 GN=DNAJC7 PE=1 SV=2;tr|K7EPP7|K7EPP7_HUMAN DnaJ homolog subfamily C member 7 OS=Homo sapiens OX=9606 GN=DNAJC7 PE=1 SV=1;tr|K7ESP1|K7ESP1_HUMAN DnaJ homolog subfamily C member ,5,5,10.9,494
LONP1,-0.0513770375,0.778046747098145,0,P36776;K7EJE8;K7EKE6;K7ER27;K7EQF8;K7ERR6,P36776;K7EJE8;K7EKE6,11;11;11;4;1;1,11;11;11;4;1;1,11;11;11;4;1;1,"Lon protease homolog, mitochondrial",LONP1,"sp|P36776|LONM_HUMAN Lon protease homolog, mitochondrial OS=Homo sapiens OX=9606 GN=LONP1 PE=1 SV=2;tr|K7EJE8|K7EJE8_HUMAN Lon protease homolog, mitochondrial OS=Homo sapiens OX=9606 GN=LONP1 PE=1 SV=1;tr|K7EKE6|K7EKE6_HUMAN Lon protease homolog, mitochond",11,11,13.5,959
RPS15,-0.0158765429,0.932366574746888,0,P62841;K7ELC2;K7EM56;A0A0B4J2B4;K7EJ78;S4R417;K7EQJ5;S4R456,P62841;K7ELC2;K7EM56;A0A0B4J2B4;K7EJ78;S4R417;K7EQJ5;S4R456,5;5;4;4;4;4;4;3,5;5;4;4;4;4;4;3,5;5;4;4;4;4;4;3,40S ribosomal protein S15,RPS15,sp|P62841|RS15_HUMAN 40S ribosomal protein S15 OS=Homo sapiens OX=9606 GN=RPS15 PE=1 SV=2;tr|K7ELC2|K7ELC2_HUMAN 40S ribosomal protein S15 OS=Homo sapiens OX=9606 GN=RPS15 PE=1 SV=1;tr|K7EM56|K7EM56_HUMAN 40S ribosomal protein S15 OS=Homo sapiens OX=9606 G,5,5,60.7,145
PRKCSH,0.1874406944,0.165255363589776,0,P14314;K7ELL7;K7EPW7;A0A0C4DGP4;K7EKX1;K7EJ70;K7EIP3;K7EL27,P14314;K7ELL7,13;13;6;5;4;4;1;1,13;13;6;5;4;4;1;1,13;13;6;5;4;4;1;1,Glucosidase 2 subunit beta,PRKCSH,sp|P14314|GLU2B_HUMAN Glucosidase 2 subunit beta OS=Homo sapiens OX=9606 GN=PRKCSH PE=1 SV=2;tr|K7ELL7|K7ELL7_HUMAN Glucosidase 2 subunit beta OS=Homo sapiens OX=9606 GN=PRKCSH PE=1 SV=1,13,13,23.5,528
SEH1L,-0.656663334,0.0158365532717245,0,Q96EE3;K7ELV2;K7EP88;K7ENI5;K7EPZ5,Q96EE3;K7ELV2;K7EP88;K7ENI5,7;7;5;4;2,7;7;5;4;2,7;7;5;4;2,Nucleoporin SEH1,SEH1L,sp|Q96EE3|SEH1_HUMAN Nucleoporin SEH1 OS=Homo sapiens OX=9606 GN=SEH1L PE=1 SV=3;tr|K7ELV2|K7ELV2_HUMAN Nucleoporin SEH1 (Fragment) OS=Homo sapiens OX=9606 GN=SEH1L PE=1 SV=1;tr|K7EP88|K7EP88_HUMAN Nucleoporin SEH1 (Fragment) OS=Homo sapiens OX=9606 GN=SEH,7,7,27.2,360
PARK7,-0.2364486009,0.102256560735834,0,Q99497;K7ELW0;K7EN27,Q99497;K7ELW0,10;10;3,10;10;3,10;10;3,Protein deglycase DJ-1,PARK7,sp|Q99497|PARK7_HUMAN Parkinson disease protein 7 OS=Homo sapiens OX=9606 GN=PARK7 PE=1 SV=2;tr|K7ELW0|K7ELW0_HUMAN Parkinson disease protein 7 OS=Homo sapiens OX=9606 GN=PARK7 PE=1 SV=1,10,10,52.4,189
