DCAF10_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
SNRPG;SNRPGP15,0.1572299871,0.218581305160481,0,P62308;A8MWD9;Q49AN9;F5H013,P62308;A8MWD9;Q49AN9;F5H013,2;2;2;2,2;2;2;2,2;2;2;2,Small nuclear ribonucleoprotein G;Putative small nuclear ribonucleoprotein G-like protein 15,SNRPG;SNRPGP15,sp|P62308|RUXG_HUMAN Small nuclear ribonucleoprotein G OS=Homo sapiens OX=9606 GN=SNRPG PE=1 SV=1;sp|A8MWD9|RUXGL_HUMAN Putative small nuclear ribonucleoprotein G-like protein 15 OS=Homo sapiens OX=9606 GN=SNRPGP15 PE=5 SV=2;tr|Q49AN9|Q49AN9_HUMAN Small nu,2,2,17.1,76
EIF3L,0.1660727352,0.204658014166217,0,Q9Y262;B0QY89;B0QY90;H0Y7E6;C9JHP4;C9K0Q7;H7C3A0,Q9Y262;B0QY89;B0QY90,11;11;9;2;2;2;1,11;11;9;2;2;2;1,11;11;9;2;2;2;1,Eukaryotic translation initiation factor 3 subunit L,EIF3L,sp|Q9Y262|EIF3L_HUMAN Eukaryotic translation initiation factor 3 subunit L OS=Homo sapiens OX=9606 GN=EIF3L PE=1 SV=1;tr|B0QY89|B0QY89_HUMAN Eukaryotic translation initiation factor 3 subunit L OS=Homo sapiens OX=9606 GN=EIF3L PE=1 SV=1;tr|B0QY90|B0QY90_HU,11,11,24.6,564
ERLIN1;ERLIN2,0.0288262793,0.797935637943888,0,O75477;B0QZ43;O94905;E5RHW4;E5RJ09,O75477;B0QZ43;O94905;E5RHW4,6;6;3;3;1,6;6;3;3;1,6;6;3;3;1,Erlin-1;Erlin-2,ERLIN1;ERLIN2,sp|O75477|ERLN1_HUMAN Erlin-1 OS=Homo sapiens OX=9606 GN=ERLIN1 PE=1 SV=2;tr|B0QZ43|B0QZ43_HUMAN Erlin-1 (Fragment) OS=Homo sapiens OX=9606 GN=ERLIN1 PE=1 SV=1;sp|O94905|ERLN2_HUMAN Erlin-2 OS=Homo sapiens OX=9606 GN=ERLIN2 PE=1 SV=1;tr|E5RHW4|E5RHW4_HUMAN,6,6,22.7,348
MPST,0.83920392,0.0185292126895485,0,P25325;B1AH49,P25325;B1AH49,5;5,5;5,5;5,3-mercaptopyruvate sulfurtransferase;Sulfurtransferase,MPST,sp|P25325|THTM_HUMAN 3-mercaptopyruvate sulfurtransferase OS=Homo sapiens OX=9606 GN=MPST PE=1 SV=3;tr|B1AH49|B1AH49_HUMAN 3-mercaptopyruvate sulfurtransferase OS=Homo sapiens OX=9606 GN=MPST PE=1 SV=1,5,5,16.2,297
MCM5,-0.4638244719,0.0660110642889252,0,P33992;B1AHB1;B1AHB2;B1AHA9;F8WFD7,P33992;B1AHB1,17;17;5;4;1,17;17;5;4;1,17;17;5;4;1,DNA replication licensing factor MCM5;DNA helicase,MCM5,sp|P33992|MCM5_HUMAN DNA replication licensing factor MCM5 OS=Homo sapiens OX=9606 GN=MCM5 PE=1 SV=5;tr|B1AHB1|B1AHB1_HUMAN DNA helicase OS=Homo sapiens OX=9606 GN=MCM5 PE=1 SV=1,17,17,28.3,734
MRPL43,0.7292257736,0.0196897428491691,0,Q8N983;H0Y6Y8;B1AL05;H0YBU8;M0R051,Q8N983;H0Y6Y8;B1AL05;H0YBU8,4;4;4;3;1,4;4;4;3;1,4;4;4;3;1,"39S ribosomal protein L43, mitochondrial",MRPL43,"sp|Q8N983|RM43_HUMAN 39S ribosomal protein L43, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL43 PE=1 SV=1;tr|H0Y6Y8|H0Y6Y8_HUMAN 39S ribosomal protein L43, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=MRPL43 PE=1 SV=1;tr|B1AL05|B1AL05_HUMAN 39S ribo",4,4,21.9,215
EXOSC1,0.3953448782,0.457932413973291,0,Q9Y3B2;R4GNH9;R4GMQ7;B1AMU7;B1AMU3;B1AMU4,Q9Y3B2;R4GNH9;R4GMQ7;B1AMU7;B1AMU3;B1AMU4,2;2;2;2;2;2,2;2;2;2;2;2,2;2;2;2;2;2,Exosome complex component CSL4,EXOSC1,sp|Q9Y3B2|EXOS1_HUMAN Exosome complex component CSL4 OS=Homo sapiens OX=9606 GN=EXOSC1 PE=1 SV=1;tr|R4GNH9|R4GNH9_HUMAN Exosome complex component CSL4 OS=Homo sapiens OX=9606 GN=EXOSC1 PE=1 SV=1;tr|R4GMQ7|R4GMQ7_HUMAN Exosome complex component CSL4 (Fragme,2,2,15.4,195
PABPC4,0.1588967535,0.269823555030146,0,Q13310;B1ANR0;H0Y5F5;B1ANR1;H0YEU6;H0YEQ8;H0YCC8,Q13310;B1ANR0;H0Y5F5,15;15;9;7;6;4;2,5;5;4;1;4;0;0,5;5;4;1;4;0;0,Polyadenylate-binding protein 4;Polyadenylate-binding protein,PABPC4,sp|Q13310|PABP4_HUMAN Polyadenylate-binding protein 4 OS=Homo sapiens OX=9606 GN=PABPC4 PE=1 SV=1;tr|B1ANR0|B1ANR0_HUMAN Polyadenylate-binding protein OS=Homo sapiens OX=9606 GN=PABPC4 PE=1 SV=1;tr|H0Y5F5|H0Y5F5_HUMAN Polyadenylate-binding protein (Fragmen,15,5,23.8,644
HNRNPC,-0.2142721292,0.116439937003446,0,G3V4C1;B2R5W2;B4DY08;G3V4W0;G3V251;G3V5X6;G3V3K6;B4DSU6;G3V4M8;G3V2D6;O60812;A0A0G2JPF8;A0A0G2JNQ3;G3V2H6;B7ZW38;P0DMR1;B2RXH8;G3V5V7;B3KT61;E5RG71;Q86SE5,G3V4C1;B2R5W2;B4DY08;G3V4W0;G3V251;G3V5X6;G3V3K6;B4DSU6,26;26;26;26;19;18;18;17;12;9;8;8;8;8;8;8;8;6;1;1;1,26;26;26;26;19;18;18;17;12;9;8;8;8;8;8;8;8;6;1;1;1,3;3;3;3;2;1;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0,,HNRNPC,tr|G3V4C1|G3V4C1_HUMAN Heterogeneous nuclear ribonucleoproteins C1/C2 OS=Homo sapiens OX=9606 GN=HNRNPC PE=1 SV=1;tr|B2R5W2|B2R5W2_HUMAN Heterogeneous nuclear ribonucleoproteins C1/C2 OS=Homo sapiens OX=9606 GN=HNRNPC PE=1 SV=1;tr|B4DY08|B4DY08_HUMAN Heter,26,3,51.4,292
NDUFV1,0.3667371802,0.108256992587822,0,P49821;B4DE93;G3V0I5;H0YE81;E9PLC6,P49821;B4DE93;G3V0I5;H0YE81;E9PLC6,2;2;2;1;1,2;2;2;1;1,2;2;2;1;1,"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial",NDUFV1,"sp|P49821|NDUV1_HUMAN NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFV1 PE=1 SV=4;tr|B4DE93|B4DE93_HUMAN NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFV1 PE=1 SV=1",2,2,5.2,464
NDUFA13,-0.5406857721,0.017609165589081,0,Q9P0J0;U3KQP3;B4DEZ3;K7EJE1;E7ENQ6,Q9P0J0;U3KQP3;B4DEZ3;K7EJE1;E7ENQ6,2;2;2;2;2,2;2;2;2;2,2;2;2;2;2,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13,NDUFA13,sp|Q9P0J0|NDUAD_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13 OS=Homo sapiens OX=9606 GN=NDUFA13 PE=1 SV=3;tr|U3KQP3|U3KQP3_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13 (Fragment) OS=Homo sapiens OX=9606 GN=NDUF,2,2,16,144
CS,0.1365764543,0.28482246980803,0,O75390;B4DJV2;A0A0C4DGI3;F8W4S1;H0YH82;F8VX07;F8VRP1;F8VX68;F8VPF9;F8VZK9;F8VPA1;F8VTT8;F8W1S4;F8W642;H0YIC4;F8VRI6;F8VWQ5;F8VU34,O75390;B4DJV2;A0A0C4DGI3;F8W4S1;H0YH82,14;14;13;7;7;6;6;6;6;6;6;6;6;5;5;3;3;1,14;14;13;7;7;6;6;6;6;6;6;6;6;5;5;3;3;1,14;14;13;7;7;6;6;6;6;6;6;6;6;5;5;3;3;1,"Citrate synthase, mitochondrial;Citrate synthase",CS,"sp|O75390|CISY_HUMAN Citrate synthase, mitochondrial OS=Homo sapiens OX=9606 GN=CS PE=1 SV=2;tr|B4DJV2|B4DJV2_HUMAN Citrate synthase OS=Homo sapiens OX=9606 GN=CS PE=1 SV=1;tr|A0A0C4DGI3|A0A0C4DGI3_HUMAN Citrate synthase OS=Homo sapiens OX=9606 GN=CS PE=1 ",14,14,34.1,466
MRPL12,0.401298187,0.0150636104381492,0,B4DLN1;P52815;Q9UBX3;F6RGN5;I3L1E8,B4DLN1;P52815,9;6;3;3;1,9;6;3;3;1,9;6;3;3;1,"39S ribosomal protein L12, mitochondrial",MRPL12,"tr|B4DLN1|B4DLN1_HUMAN cDNA FLJ60124, highly similar to Mitochondrial dicarboxylate carrier OS=Homo sapiens OX=9606 PE=2 SV=1;sp|P52815|RM12_HUMAN 39S ribosomal protein L12, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL12 PE=1 SV=2",9,9,29.4,442
PTPN1,0.2728375211,0.526342639250819,0,P18031;B4DSN5,P18031;B4DSN5,4;4,4;4,4;4,Tyrosine-protein phosphatase non-receptor type 1;Tyrosine-protein phosphatase non-receptor type,PTPN1,sp|P18031|PTN1_HUMAN Tyrosine-protein phosphatase non-receptor type 1 OS=Homo sapiens OX=9606 GN=PTPN1 PE=1 SV=1;tr|B4DSN5|B4DSN5_HUMAN Tyrosine-protein phosphatase non-receptor type OS=Homo sapiens OX=9606 GN=PTPN1 PE=1 SV=1,4,4,13.6,435
FXR1,-0.00773252,0.967860269788542,0,P51114;E9PFF5;B4DXZ6;E7EU85;C9JZE0;C9JY20;Q06787;R9WNI0;A8MQB8;A0A087WXI3;G3V0J0,P51114;E9PFF5;B4DXZ6;E7EU85,9;9;9;8;3;3;2;2;2;1;1,9;9;9;8;3;3;2;2;2;1;1,5;5;5;5;3;3;0;0;0;0;0,Fragile X mental retardation syndrome-related protein 1,FXR1,sp|P51114|FXR1_HUMAN Fragile X mental retardation syndrome-related protein 1 OS=Homo sapiens OX=9606 GN=FXR1 PE=1 SV=3;tr|E9PFF5|E9PFF5_HUMAN Fragile X mental retardation syndrome-related protein 1 OS=Homo sapiens OX=9606 GN=FXR1 PE=1 SV=1;tr|B4DXZ6|B4DXZ6,9,5,15.1,621
DERL1,-0.4090343915,0.0273401117409459,0,Q9BUN8;B4E1G1;E5RGY0,Q9BUN8;B4E1G1,3;3;1,3;3;1,3;3;1,Derlin-1,DERL1,sp|Q9BUN8|DERL1_HUMAN Derlin-1 OS=Homo sapiens OX=9606 GN=DERL1 PE=1 SV=1;tr|B4E1G1|B4E1G1_HUMAN Derlin OS=Homo sapiens OX=9606 GN=DERL1 PE=1 SV=1,3,3,13.1,251
PES1,-0.0835085401,0.634016404309162,0,O00541;B5MCF9;B3KXD6;H7C267,O00541;B5MCF9;B3KXD6,9;9;8;2,9;9;8;2,9;9;8;2,Pescadillo homolog,PES1,sp|O00541|PESC_HUMAN Pescadillo homolog OS=Homo sapiens OX=9606 GN=PES1 PE=1 SV=1;tr|B5MCF9|B5MCF9_HUMAN Pescadillo homolog OS=Homo sapiens OX=9606 GN=PES1 PE=1 SV=1;tr|B3KXD6|B3KXD6_HUMAN Pescadillo homolog OS=Homo sapiens OX=9606 GN=PES1 PE=1 SV=1,9,9,16,588
RAN,-0.1327315717,0.312135360081268,0,P62826;B5MDF5;J3KQE5;F5H018;B4DV51;H0YFC6;A0A087X0W0,P62826;B5MDF5;J3KQE5;F5H018;B4DV51,19;19;18;15;12;6;1,19;19;18;15;12;6;1,19;19;18;15;12;6;1,GTP-binding nuclear protein Ran,RAN,sp|P62826|RAN_HUMAN GTP-binding nuclear protein Ran OS=Homo sapiens OX=9606 GN=RAN PE=1 SV=3;tr|B5MDF5|B5MDF5_HUMAN GTP-binding nuclear protein Ran OS=Homo sapiens OX=9606 GN=RAN PE=1 SV=1;tr|J3KQE5|J3KQE5_HUMAN GTP-binding nuclear protein Ran (Fragment) O,19,19,61.6,216
SEPT10,0.2479940916,0.31294950157047,0,Q9P0V9;E7EW69;E7EX04;B5ME97;F5GYV2;F5H1F2;C9JEW2;C9JNR7,Q9P0V9;E7EW69;E7EX04;B5ME97,8;8;8;8;2;2;1;1,6;6;6;6;2;2;1;1,6;6;6;6;2;2;1;1,Septin-10,SEPT10,sp|Q9P0V9|SEP10_HUMAN Septin-10 OS=Homo sapiens OX=9606 GN=SEPTIN10 PE=1 SV=2;tr|E7EW69|E7EW69_HUMAN Septin-10 OS=Homo sapiens OX=9606 GN=SEPTIN10 PE=1 SV=1;tr|E7EX04|E7EX04_HUMAN Septin-10 OS=Homo sapiens OX=9606 GN=SEPTIN10 PE=1 SV=1;tr|B5ME97|B5ME97_HUM,8,6,24,454
DDX27,0.3287885443,0.0547261116876261,0,Q96GQ7;B7Z6D5;A0A087X059,Q96GQ7;B7Z6D5;A0A087X059,9;9;5,9;9;5,9;9;5,Probable ATP-dependent RNA helicase DDX27,DDX27,sp|Q96GQ7|DDX27_HUMAN Probable ATP-dependent RNA helicase DDX27 OS=Homo sapiens OX=9606 GN=DDX27 PE=1 SV=2;tr|B7Z6D5|B7Z6D5_HUMAN Probable ATP-dependent RNA helicase DDX27 OS=Homo sapiens OX=9606 GN=DDX27 PE=1 SV=1;tr|A0A087X059|A0A087X059_HUMAN Probable A,9,9,11.9,796
NMT1,-0.1056494098,0.422347338378143,0,P30419;K7EN82;B7Z8J4,P30419;K7EN82;B7Z8J4,2;2;2,2;2;2,2;2;2,Glycylpeptide N-tetradecanoyltransferase 1,NMT1,sp|P30419|NMT1_HUMAN Glycylpeptide N-tetradecanoyltransferase 1 OS=Homo sapiens OX=9606 GN=NMT1 PE=1 SV=2;tr|K7EN82|K7EN82_HUMAN Glycylpeptide N-tetradecanoyltransferase 1 (Fragment) OS=Homo sapiens OX=9606 GN=NMT1 PE=1 SV=1;tr|B7Z8J4|B7Z8J4_HUMAN Glycylpe,2,2,5,496
ACADM,0.2002727582,0.419934955844182,0,P11310;B7Z9I1;Q5T4U5;H0YDT5,P11310;B7Z9I1;Q5T4U5,8;8;8;3,8;8;8;3,8;8;8;3,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",ACADM,"sp|P11310|ACADM_HUMAN Medium-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADM PE=1 SV=1;tr|B7Z9I1|B7Z9I1_HUMAN Medium-chain-specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADM PE=1 SV=1;tr|Q5",8,8,21.9,421
HIBCH,-0.7010729876,0.315505824469655,0,Q6NVY1;B8ZZZ0;H7C400,Q6NVY1;B8ZZZ0;H7C400,2;2;1,2;2;1,2;2;1,"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial",HIBCH,"sp|Q6NVY1|HIBCH_HUMAN 3-hydroxyisobutyryl-CoA hydrolase, mitochondrial OS=Homo sapiens OX=9606 GN=HIBCH PE=1 SV=2;tr|B8ZZZ0|B8ZZZ0_HUMAN 3-hydroxyisobutyryl-CoA hydrolase, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=HIBCH PE=1 SV=1;tr|H7C400|H7C400",2,2,5.7,386
DKC1,0.0417359956,0.769466068110725,0,O60832;C9IYT0;H7C0M1;H7BZF2;H7C2Q9,O60832;C9IYT0;H7C0M1,5;5;4;2;2,5;5;4;2;2,5;5;4;2;2,H/ACA ribonucleoprotein complex subunit 4,DKC1,sp|O60832|DKC1_HUMAN H/ACA ribonucleoprotein complex subunit DKC1 OS=Homo sapiens OX=9606 GN=DKC1 PE=1 SV=3;tr|C9IYT0|C9IYT0_HUMAN H/ACA ribonucleoprotein complex subunit DKC1 (Fragment) OS=Homo sapiens OX=9606 GN=DKC1 PE=1 SV=8;tr|H7C0M1|H7C0M1_HUMAN H/AC,5,5,10.7,514
GFM1,-1.4432380583,0.0508617721072626,0,Q96RP9;F8WAU4;C9IZ01,Q96RP9;F8WAU4;C9IZ01,3;3;3,3;3;3,3;3;3,"Elongation factor G, mitochondrial",GFM1,"sp|Q96RP9|EFGM_HUMAN Elongation factor G, mitochondrial OS=Homo sapiens OX=9606 GN=GFM1 PE=1 SV=2;tr|F8WAU4|F8WAU4_HUMAN Elongation factor G, mitochondrial OS=Homo sapiens OX=9606 GN=GFM1 PE=1 SV=1;tr|C9IZ01|C9IZ01_HUMAN Elongation factor G, mitochondrial ",3,3,4.5,751
CALD1,-0.5869617538,0.302863188212383,0,Q05682;C9J813;E9PGZ1;E7EX44,Q05682;C9J813;E9PGZ1;E7EX44,4;4;4;4,4;4;4;4,4;4;4;4,Caldesmon,CALD1,sp|Q05682|CALD1_HUMAN Caldesmon OS=Homo sapiens OX=9606 GN=CALD1 PE=1 SV=3;tr|C9J813|C9J813_HUMAN Caldesmon (Fragment) OS=Homo sapiens OX=9606 GN=CALD1 PE=1 SV=1;tr|E9PGZ1|E9PGZ1_HUMAN Caldesmon OS=Homo sapiens OX=9606 GN=CALD1 PE=1 SV=1;tr|E7EX44|E7EX44_H,4,4,6.9,793
RAB7A,-0.1366827176,0.356540800209938,0,P51149;C9J8S3;C9IZZ0;C9J4V0;C9J592;C9J4S4;C9J7D1,P51149;C9J8S3;C9IZZ0;C9J4V0;C9J592;C9J4S4,11;11;9;9;8;6;5,11;11;9;9;8;6;5,11;11;9;9;8;6;5,Ras-related protein Rab-7a,RAB7A,sp|P51149|RAB7A_HUMAN Ras-related protein Rab-7a OS=Homo sapiens OX=9606 GN=RAB7A PE=1 SV=1;tr|C9J8S3|C9J8S3_HUMAN Ras-related protein Rab-7a OS=Homo sapiens OX=9606 GN=RAB7A PE=1 SV=1;tr|C9IZZ0|C9IZZ0_HUMAN Ras-related protein Rab-7a (Fragment) OS=Homo sa,11,11,43,207
HIGD1A,0.1933387941,0.145473159887622,0,Q9Y241;C9JAW5;C9JNU6,Q9Y241;C9JAW5;C9JNU6,2;2;2,2;2;2,2;2;2,"HIG1 domain family member 1A, mitochondrial",HIGD1A,"sp|Q9Y241|HIG1A_HUMAN HIG1 domain family member 1A, mitochondrial OS=Homo sapiens OX=9606 GN=HIGD1A PE=1 SV=1;tr|C9JAW5|C9JAW5_HUMAN HIG1 domain-containing protein OS=Homo sapiens OX=9606 PE=4 SV=1;tr|C9JNU6|C9JNU6_HUMAN HIG1 domain family member 1A, mitoc",2,2,23.7,93
RAB34,0.0144757325,0.902419613175117,0,Q9BZG1;V9GY61;K7EJW7;K7EIF2;H7C0Y7;C9JBG0;Q96PJ7;E7ES60,Q9BZG1;V9GY61;K7EJW7;K7EIF2;H7C0Y7;C9JBG0;Q96PJ7;E7ES60,1;1;1;1;1;1;1;1,1;1;1;1;1;1;1;1,1;1;1;1;1;1;1;1,Ras-related protein Rab-34,RAB34,"sp|Q9BZG1|RAB34_HUMAN Ras-related protein Rab-34 OS=Homo sapiens OX=9606 GN=RAB34 PE=1 SV=1;tr|V9GY61|V9GY61_HUMAN Ras-related protein Rab-34, isoform NARR (Fragment) OS=Homo sapiens OX=9606 GN=RAB34 PE=1 SV=8;tr|K7EJW7|K7EJW7_HUMAN Ras-related protein Rab",1,1,3.5,259
NSDHL,-0.1761494931,0.441795236309916,0,Q15738;C9JDR0,Q15738;C9JDR0,4;4,4;4,4;4,"Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating",NSDHL,"sp|Q15738|NSDHL_HUMAN Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating OS=Homo sapiens OX=9606 GN=NSDHL PE=1 SV=2;tr|C9JDR0|C9JDR0_HUMAN Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating (Fragment) OS=Homo sapiens OX=9606 GN=NSDHL PE=1",4,4,17.2,373
ATP5J2;ATP5J2-PTCD1,-0.0179427224,0.924700325371494,0,P56134;C9JJT5;C9JU26;G3V325,P56134;C9JJT5;C9JU26;G3V325,2;2;2;2,2;2;2;2,2;2;2;2,"ATP synthase subunit f, mitochondrial",ATP5J2;ATP5J2-PTCD1,"sp|P56134|ATPK_HUMAN ATP synthase subunit f, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5MF PE=1 SV=3;tr|C9JJT5|C9JJT5_HUMAN ATP5MF-PTCD1 readthrough OS=Homo sapiens OX=9606 GN=ATP5MF-PTCD1 PE=4 SV=2;tr|C9JU26|C9JU26_HUMAN ATP synthase subunit f, mitochon",2,2,25.5,94
RAB6A;RAB6B;RAB39A,-0.0444251206,0.745009451434561,0,P20340;Q9NRW1;C9JU14;J3KR73;Q14964;C9JB90,P20340;Q9NRW1;C9JU14;J3KR73;Q14964;C9JB90,3;3;3;3;2;2,3;3;3;3;2;2,3;3;3;3;2;2,Ras-related protein Rab-6A;Ras-related protein Rab-6B;Ras-related protein Rab-39A,RAB6A;RAB6B;RAB39A,sp|P20340|RAB6A_HUMAN Ras-related protein Rab-6A OS=Homo sapiens OX=9606 GN=RAB6A PE=1 SV=3;sp|Q9NRW1|RAB6B_HUMAN Ras-related protein Rab-6B OS=Homo sapiens OX=9606 GN=RAB6B PE=1 SV=1;tr|C9JU14|C9JU14_HUMAN Ras-related protein Rab-6B (Fragment) OS=Homo sap,3,3,10.1,208
L2HGDH,-0.1940929038,0.410532945768074,0,Q9H9P8;C9JVN9;G3V272,Q9H9P8;C9JVN9,3;3;1,3;3;1,3;3;1,"L-2-hydroxyglutarate dehydrogenase, mitochondrial",L2HGDH,"sp|Q9H9P8|L2HDH_HUMAN L-2-hydroxyglutarate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=L2HGDH PE=1 SV=3;tr|C9JVN9|C9JVN9_HUMAN L-2-hydroxyglutarate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=L2HGDH PE=1 SV=1",3,3,11.7,463
RCC1,0.2188092152,0.333117555829286,0,P18754;C9JW69;C9J3R0;C9JMJ4;C9JQZ4;C9JRH2,P18754;C9JW69;C9J3R0;C9JMJ4;C9JQZ4;C9JRH2,6;6;5;5;5;4,6;6;5;5;5;4,6;6;5;5;5;4,Regulator of chromosome condensation,RCC1,sp|P18754|RCC1_HUMAN Regulator of chromosome condensation OS=Homo sapiens OX=9606 GN=RCC1 PE=1 SV=1;tr|C9JW69|C9JW69_HUMAN Regulator of chromosome condensation (Fragment) OS=Homo sapiens OX=9606 GN=RCC1 PE=1 SV=1;tr|C9J3R0|C9J3R0_HUMAN Regulator of chromos,6,6,16.2,421
RFC4,-0.5462559633,0.00472450540113084,0,P35249;C9JZI1;C9J8M3;C9JTT7;C9JXZ7;C9JGY5;F8WE44;H7C1P0,P35249;C9JZI1;C9J8M3;C9JTT7;C9JXZ7,10;10;9;7;5;2;2;1,10;10;9;7;5;2;2;1,10;10;9;7;5;2;2;1,Replication factor C subunit 4,RFC4,sp|P35249|RFC4_HUMAN Replication factor C subunit 4 OS=Homo sapiens OX=9606 GN=RFC4 PE=1 SV=2;tr|C9JZI1|C9JZI1_HUMAN Replication factor C subunit 4 OS=Homo sapiens OX=9606 GN=RFC4 PE=1 SV=1;tr|C9J8M3|C9J8M3_HUMAN Replication factor C subunit 4 (Fragment) O,10,10,32.2,363
RPL32,0.5678340775,0.0173587793677945,0,P62910;D3YTB1;F8W727,P62910;D3YTB1;F8W727,13;13;13,13;13;13,13;13;13,60S ribosomal protein L32,RPL32,sp|P62910|RL32_HUMAN 60S ribosomal protein L32 OS=Homo sapiens OX=9606 GN=RPL32 PE=1 SV=2;tr|D3YTB1|D3YTB1_HUMAN 60S ribosomal protein L32 (Fragment) OS=Homo sapiens OX=9606 GN=RPL32 PE=1 SV=1;tr|F8W727|F8W727_HUMAN 60S ribosomal protein L32 OS=Homo sapien,13,13,54.8,135
HLA-B,-0.7909523878,0.00126542170340601,0,D5H3J5;Q2L6G2;A0A140TA11;A0A140T997;A0A140T9Y5;A0A140TA14;A0A140T9A9;A0A140T9H3;A0A140T9G0;A0A140T8X0;A0A1W2PNZ7;Q53YP1;P01889;A0A140T9V0;A0A140T9U0;A0A0G2JH66;A0A1W2PPR8;A0A140T9W3;A0A140T9M0;A0A0G2JPA3;D0EV57;A0A140T9D9;A0A140T9W7;A0A140T9C2;A0A140T9X6;A0A140T939;A0A140T9B7;A0A140T9W2;A0A0G2JNV5;Q31611;P13747;Q5RJ85;A0A0G2JPQ3;Q8MH48;A0A1W2PQE2;A0A140T9T1;A0A0G2JNX1;A0A1W2PQZ3;A0A140T9J8;P17693;P30511;A0A1W2PP29,D5H3J5;Q2L6G2;A0A140TA11;A0A140T997;A0A140T9Y5;A0A140TA14;A0A140T9A9,8;7;6;6;5;5;4;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1,6;5;5;5;4;4;2;1;1;1;2;2;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;2;0;1;1;1;1;1;0;1;1;0;0;1;0;0,2;1;2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,HLA-B,tr|D5H3J5|D5H3J5_HUMAN HLA class I histocompatibility antigen B alpha chain OS=Homo sapiens OX=9606 GN=HLA-B PE=1 SV=1;tr|Q2L6G2|Q2L6G2_HUMAN HLA class I histocompatibility antigen B alpha chain OS=Homo sapiens OX=9606 GN=HLA-B PE=1 SV=1;tr|A0A140TA11|A0A1,8,2,33.1,362
HNRNPAB,0.0540318595,0.752501013238823,0,Q99729;D6R9P3;D6RD18;D6RBZ0,Q99729;D6R9P3;D6RD18;D6RBZ0,10;10;10;10,9;9;9;9,9;9;9;9,Heterogeneous nuclear ribonucleoprotein A/B,HNRNPAB,sp|Q99729|ROAA_HUMAN Heterogeneous nuclear ribonucleoprotein A/B OS=Homo sapiens OX=9606 GN=HNRNPAB PE=1 SV=2;tr|D6R9P3|D6R9P3_HUMAN Heterogeneous nuclear ribonucleoprotein A/B OS=Homo sapiens OX=9606 GN=HNRNPAB PE=1 SV=1;tr|D6RD18|D6RD18_HUMAN Heterogeneo,10,9,22.3,332
DBN1,-0.1021580522,0.624082904925363,0,Q16643;D6R9W4;D6RCR4;D6RFI1,Q16643;D6R9W4;D6RCR4;D6RFI1,4;4;3;3,4;4;3;3,4;4;3;3,Drebrin,DBN1,sp|Q16643|DREB_HUMAN Drebrin OS=Homo sapiens OX=9606 GN=DBN1 PE=1 SV=4;tr|D6R9W4|D6R9W4_HUMAN Drebrin (Fragment) OS=Homo sapiens OX=9606 GN=DBN1 PE=1 SV=1;tr|D6RCR4|D6RCR4_HUMAN Drebrin (Fragment) OS=Homo sapiens OX=9606 GN=DBN1 PE=1 SV=1;tr|D6RFI1|D6RFI1_,4,4,5.1,649
