TLE2_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
BUB3,-0.565073965,0.00634219039390304,0,O43684;J3QT28;J3QSX4,O43684;J3QT28,13;13;6,13;13;6,13;13;6,Mitotic checkpoint protein BUB3,BUB3,sp|O43684|BUB3_HUMAN Mitotic checkpoint protein BUB3 OS=Homo sapiens OX=9606 GN=BUB3 PE=1 SV=1;tr|J3QT28|J3QT28_HUMAN Mitotic checkpoint protein BUB3 (Fragment) OS=Homo sapiens OX=9606 GN=BUB3 PE=1 SV=1,13,13,48.2,328
UNC13D,0.3374091881,0.0853309928833282,0,Q70J99;K7EIH3;K7EMK8;K7EQ37;K7EN81,Q70J99;K7EIH3;K7EMK8;K7EQ37;K7EN81,2;2;1;1;1,2;2;1;1;1,2;2;1;1;1,Protein unc-13 homolog D,UNC13D,sp|Q70J99|UN13D_HUMAN Protein unc-13 homolog D OS=Homo sapiens OX=9606 GN=UNC13D PE=1 SV=1;tr|K7EIH3|K7EIH3_HUMAN Protein unc-13 homolog D (Fragment) OS=Homo sapiens OX=9606 GN=UNC13D PE=1 SV=8;tr|K7EMK8|K7EMK8_HUMAN Protein unc-13 homolog D (Fragment) OS=,2,2,2.7,1090
LONP1,-0.2415296606,0.335285589138083,0,P36776;K7EJE8;K7EKE6;K7ER27;K7EQF8;K7ER56,P36776;K7EJE8;K7EKE6;K7ER27,15;15;15;8;2;1,15;15;15;8;2;1,15;15;15;8;2;1,"Lon protease homolog, mitochondrial",LONP1,"sp|P36776|LONM_HUMAN Lon protease homolog, mitochondrial OS=Homo sapiens OX=9606 GN=LONP1 PE=1 SV=2;tr|K7EJE8|K7EJE8_HUMAN Lon protease homolog, mitochondrial OS=Homo sapiens OX=9606 GN=LONP1 PE=1 SV=1;tr|K7EKE6|K7EKE6_HUMAN Lon protease homolog, mitochond",15,15,14.9,959
DAZAP1,-0.1593187322,0.567003927436677,0,Q96EP5;K7EQ02;K7EQ55;K7EK33,Q96EP5;K7EQ02;K7EQ55;K7EK33,6;6;6;6,6;6;6;6,6;6;6;6,DAZ-associated protein 1,DAZAP1,sp|Q96EP5|DAZP1_HUMAN DAZ-associated protein 1 OS=Homo sapiens OX=9606 GN=DAZAP1 PE=1 SV=1;tr|K7EQ02|K7EQ02_HUMAN DAZ-associated protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=DAZAP1 PE=1 SV=2;tr|K7EQ55|K7EQ55_HUMAN DAZ-associated protein 1 OS=Homo sapien,6,6,26.5,407
RPS15,-0.2018199403,0.331936573820525,0,P62841;K7ELC2;K7EM56;A0A0B4J2B4;K7EJ78;S4R417;K7EQJ5;S4R456,P62841;K7ELC2;K7EM56;A0A0B4J2B4;K7EJ78;S4R417;K7EQJ5;S4R456,5;5;4;4;4;4;4;3,5;5;4;4;4;4;4;3,5;5;4;4;4;4;4;3,40S ribosomal protein S15,RPS15,sp|P62841|RS15_HUMAN 40S ribosomal protein S15 OS=Homo sapiens OX=9606 GN=RPS15 PE=1 SV=2;tr|K7ELC2|K7ELC2_HUMAN 40S ribosomal protein S15 OS=Homo sapiens OX=9606 GN=RPS15 PE=1 SV=1;tr|K7EM56|K7EM56_HUMAN 40S ribosomal protein S15 OS=Homo sapiens OX=9606 G,5,5,60.7,145
PRKCSH,0.363971688,0.0229040491198622,0,P14314;K7ELL7;A0A0C4DGP4;K7EPW7;K7EKX1;K7EJ70,P14314;K7ELL7,13;13;6;5;3;3,13;13;6;5;3;3,13;13;6;5;3;3,Glucosidase 2 subunit beta,PRKCSH,sp|P14314|GLU2B_HUMAN Glucosidase 2 subunit beta OS=Homo sapiens OX=9606 GN=PRKCSH PE=1 SV=2;tr|K7ELL7|K7ELL7_HUMAN Glucosidase 2 subunit beta OS=Homo sapiens OX=9606 GN=PRKCSH PE=1 SV=1,13,13,22.3,528
SEH1L,-0.8132150759,0.00813168180707119,0,Q96EE3;K7ELV2;K7ENI5;K7EP88;K7EPZ5,Q96EE3;K7ELV2;K7ENI5;K7EP88,6;6;4;4;1,6;6;4;4;1,6;6;4;4;1,Nucleoporin SEH1,SEH1L,sp|Q96EE3|SEH1_HUMAN Nucleoporin SEH1 OS=Homo sapiens OX=9606 GN=SEH1L PE=1 SV=3;tr|K7ELV2|K7ELV2_HUMAN Nucleoporin SEH1 (Fragment) OS=Homo sapiens OX=9606 GN=SEH1L PE=1 SV=1;tr|K7ENI5|K7ENI5_HUMAN Nucleoporin SEH1 (Fragment) OS=Homo sapiens OX=9606 GN=SEH,6,6,25.8,360
PARK7,-0.0993994673,0.417725231730621,0,Q99497;K7ELW0;K7EN27,Q99497;K7ELW0,9;9;3,9;9;3,9;9;3,Protein deglycase DJ-1,PARK7,sp|Q99497|PARK7_HUMAN Parkinson disease protein 7 OS=Homo sapiens OX=9606 GN=PARK7 PE=1 SV=2;tr|K7ELW0|K7ELW0_HUMAN Parkinson disease protein 7 OS=Homo sapiens OX=9606 GN=PARK7 PE=1 SV=1,9,9,46,189
EIF1,-0.0163730894,0.927687187486474,0,P41567;K7EM18;K7EQP2,P41567;K7EM18;K7EQP2,4;4;2,4;4;2,1;1;0,Eukaryotic translation initiation factor 1,EIF1,sp|P41567|EIF1_HUMAN Eukaryotic translation initiation factor 1 OS=Homo sapiens OX=9606 GN=EIF1 PE=1 SV=1;tr|K7EM18|K7EM18_HUMAN Eukaryotic translation initiation factor 1 OS=Homo sapiens OX=9606 GN=EIF1 PE=1 SV=1;tr|K7EQP2|K7EQP2_HUMAN Eukaryotic translat,4,1,65.5,113
PIN1,0.05149663,0.794632823474251,0,Q13526;K7EN45;K7EMU7,Q13526;K7EN45;K7EMU7,2;2;1,2;2;1,2;2;1,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1,PIN1,sp|Q13526|PIN1_HUMAN Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1 OS=Homo sapiens OX=9606 GN=PIN1 PE=1 SV=1;tr|K7EN45|K7EN45_HUMAN Peptidyl-prolyl cis-trans isomerase (Fragment) OS=Homo sapiens OX=9606 GN=PIN1 PE=1 SV=1;tr|K7EMU7|K7EMU7_HUMAN Pep,2,2,18.4,163
U2AF2,0.142525389,0.548441367733248,0,K7ENG2;P26368,K7ENG2;P26368,3;2,3;2,3;2,Splicing factor U2AF 65 kDa subunit,U2AF2,tr|K7ENG2|K7ENG2_HUMAN U2 snRNP auxiliary factor large subunit OS=Homo sapiens OX=9606 GN=U2AF2 PE=1 SV=1;sp|P26368|U2AF2_HUMAN Splicing factor U2AF 65 kDa subunit OS=Homo sapiens OX=9606 GN=U2AF2 PE=1 SV=4,3,3,22.8,307
TBCB,-0.1553989585,0.323327766465286,0,Q99426;K7EP07;K7EK42;A0A494C0X0,Q99426;K7EP07;K7EK42;A0A494C0X0,2;2;1;1,2;2;1;1,2;2;1;1,Tubulin-folding cofactor B,TBCB,sp|Q99426|TBCB_HUMAN Tubulin-folding cofactor B OS=Homo sapiens OX=9606 GN=TBCB PE=1 SV=2;tr|K7EP07|K7EP07_HUMAN Tubulin-folding cofactor B (Fragment) OS=Homo sapiens OX=9606 GN=TBCB PE=1 SV=8;tr|K7EK42|K7EK42_HUMAN Tubulin-folding cofactor B OS=Homo sapie,2,2,15.2,244
DNAJC7,-0.3834678107,0.0405002701166802,0,Q99615;K7EPP7;K7ESP1;K7EIH8;K7ER44;K7EJE9;K7EJ24;K7EJL5;K7EN19;K7EJV7;K7EK03;K7ELJ8,Q99615;K7EPP7;K7ESP1;K7EIH8;K7ER44,4;4;4;3;2;1;1;1;1;1;1;1,4;4;4;3;2;1;1;1;1;1;1;1,4;4;4;3;2;1;1;1;1;1;1;1,DnaJ homolog subfamily C member 7,DNAJC7,sp|Q99615|DNJC7_HUMAN DnaJ homolog subfamily C member 7 OS=Homo sapiens OX=9606 GN=DNAJC7 PE=1 SV=2;tr|K7EPP7|K7EPP7_HUMAN DnaJ homolog subfamily C member 7 OS=Homo sapiens OX=9606 GN=DNAJC7 PE=1 SV=1;tr|K7ESP1|K7ESP1_HUMAN DnaJ homolog subfamily C member ,4,4,9.5,494
EIF3K,-0.0019822041,0.989452027623748,0,Q9UBQ5;K7ES31;K7ERF1;K7EQM4;A0A087WVB9,Q9UBQ5;K7ES31;K7ERF1,5;5;5;2;2,5;5;5;2;2,5;5;5;2;2,Eukaryotic translation initiation factor 3 subunit K,EIF3K,sp|Q9UBQ5|EIF3K_HUMAN Eukaryotic translation initiation factor 3 subunit K OS=Homo sapiens OX=9606 GN=EIF3K PE=1 SV=1;tr|K7ES31|K7ES31_HUMAN Eukaryotic translation initiation factor 3 subunit K OS=Homo sapiens OX=9606 GN=EIF3K PE=1 SV=1;tr|K7ERF1|K7ERF1_HU,5,5,26.1,218
COPE,-0.2843313736,0.0445694904624772,0,O14579;M0R061;M0QXB4,O14579;M0R061;M0QXB4,2;2;2,2;2;2,2;2;2,Coatomer subunit epsilon,COPE,"sp|O14579|COPE_HUMAN Coatomer subunit epsilon OS=Homo sapiens OX=9606 GN=COPE PE=1 SV=3;tr|M0R061|M0R061_HUMAN Coatomer subunit epsilon OS=Homo sapiens OX=9606 GN=COPE PE=1 SV=1;tr|M0QXB4|M0QXB4_HUMAN Coatomer protein complex, subunit epsilon, isoform CRA_",2,2,12,308
ETHE1,0.0884379981,0.62920668686697,0,O95571;M0QXB5;M0QY80,O95571;M0QXB5,6;6;2,6;6;2,6;6;2,"Persulfide dioxygenase ETHE1, mitochondrial",ETHE1,"sp|O95571|ETHE1_HUMAN Persulfide dioxygenase ETHE1, mitochondrial OS=Homo sapiens OX=9606 GN=ETHE1 PE=1 SV=2;tr|M0QXB5|M0QXB5_HUMAN Persulfide dioxygenase ETHE1, mitochondrial OS=Homo sapiens OX=9606 GN=ETHE1 PE=1 SV=1",6,6,40.6,254
MYDGF,-0.2188226911,0.106364538521949,0,Q969H8;M0QXF7;M0QYN0,Q969H8;M0QXF7;M0QYN0,4;4;4,4;4;4,4;4;4,Myeloid-derived growth factor,MYDGF,sp|Q969H8|MYDGF_HUMAN Myeloid-derived growth factor OS=Homo sapiens OX=9606 GN=MYDGF PE=1 SV=1;tr|M0QXF7|M0QXF7_HUMAN Myeloid-derived growth factor (Fragment) OS=Homo sapiens OX=9606 GN=MYDGF PE=1 SV=1;tr|M0QYN0|M0QYN0_HUMAN Myeloid-derived growth factor O,4,4,23.1,173
AP2S1,-0.6940917288,0.00222659658122075,0,P53680;M0R0N4;X6R390;M0QYZ2,P53680;M0R0N4;X6R390;M0QYZ2,1;1;1;1,1;1;1;1,1;1;1;1,AP-2 complex subunit sigma,AP2S1,sp|P53680|AP2S1_HUMAN AP-2 complex subunit sigma OS=Homo sapiens OX=9606 GN=AP2S1 PE=1 SV=2;tr|M0R0N4|M0R0N4_HUMAN AP complex subunit sigma OS=Homo sapiens OX=9606 GN=AP2S1 PE=1 SV=1;tr|X6R390|X6R390_HUMAN AP complex subunit sigma OS=Homo sapiens OX=9606 G,1,1,4.9,142
HNRNPM,-0.0454495382,0.726269510393067,0,M0QZM1,M0QZM1,20,1,1,,HNRNPM,tr|M0QZM1|M0QZM1_HUMAN Heterogeneous nuclear ribonucleoprotein M (Fragment) OS=Homo sapiens OX=9606 GN=HNRNPM PE=1 SV=1,20,1,67.1,383
RPS5,0.3624400737,0.030930125547733,0,P46782;M0R0F0;M0R0R2;M0QZN2,P46782;M0R0F0;M0R0R2;M0QZN2,13;13;13;10,13;13;13;10,13;13;13;10,"40S ribosomal protein S5;40S ribosomal protein S5, N-terminally processed",RPS5,sp|P46782|RS5_HUMAN 40S ribosomal protein S5 OS=Homo sapiens OX=9606 GN=RPS5 PE=1 SV=4;tr|M0R0F0|M0R0F0_HUMAN 40S ribosomal protein S5 (Fragment) OS=Homo sapiens OX=9606 GN=RPS5 PE=1 SV=1;tr|M0R0R2|M0R0R2_HUMAN 40S ribosomal protein S5 OS=Homo sapiens OX=9,13,13,55.9,204
NAPA,-0.1933328324,0.382402744312254,0,P54920;M0R0Y2;M0R2M1;Q9H115;M0QZM9;M0QZN5;M0R031;M0R213;M0R027;M0R058;A0A087WZQ7,P54920;M0R0Y2;M0R2M1,4;4;3;1;1;1;1;1;1;1;1,4;4;3;1;1;1;1;1;1;1;1,4;4;3;1;1;1;1;1;1;1;1,Alpha-soluble NSF attachment protein,NAPA,sp|P54920|SNAA_HUMAN Alpha-soluble NSF attachment protein OS=Homo sapiens OX=9606 GN=NAPA PE=1 SV=3;tr|M0R0Y2|M0R0Y2_HUMAN Alpha-soluble NSF attachment protein OS=Homo sapiens OX=9606 GN=NAPA PE=1 SV=1;tr|M0R2M1|M0R2M1_HUMAN Alpha-soluble NSF attachment pr,4,4,19.7,295
RPL18A,0.3536024755,0.0479394271038373,0,Q02543;M0R1A7;M0R117;M0R3D6;M0R0P7,Q02543;M0R1A7;M0R117;M0R3D6;M0R0P7,18;18;18;17;13,18;18;18;17;13,18;18;18;17;13,60S ribosomal protein L18a,RPL18A,sp|Q02543|RL18A_HUMAN 60S ribosomal protein L18a OS=Homo sapiens OX=9606 GN=RPL18A PE=1 SV=2;tr|M0R1A7|M0R1A7_HUMAN 60S ribosomal protein L18a OS=Homo sapiens OX=9606 GN=RPL18A PE=1 SV=1;tr|M0R117|M0R117_HUMAN 60S ribosomal protein L18a OS=Homo sapiens OX=,18,18,60.8,176
TECR,-0.519938548,0.0157315369834984,0,Q9NZ01;M0R3C3;M0R2N5,Q9NZ01;M0R3C3,3;3;1,3;3;1,3;3;1,Very-long-chain enoyl-CoA reductase,TECR,sp|Q9NZ01|TECR_HUMAN Very-long-chain enoyl-CoA reductase OS=Homo sapiens OX=9606 GN=TECR PE=1 SV=1;tr|M0R3C3|M0R3C3_HUMAN Very-long-chain enoyl-CoA reductase OS=Homo sapiens OX=9606 GN=TECR PE=1 SV=1,3,3,7.5,308
AGPS,-0.250186223,0.114717313603224,0,O00116;A0A1B0GWA2;A0A2R8YEL0;B8ZZ81,O00116;A0A1B0GWA2;A0A2R8YEL0,11;8;8;3,11;8;8;3,11;8;8;3,"Alkyldihydroxyacetonephosphate synthase, peroxisomal",AGPS,"sp|O00116|ADAS_HUMAN Alkyldihydroxyacetonephosphate synthase, peroxisomal OS=Homo sapiens OX=9606 GN=AGPS PE=1 SV=1;tr|A0A1B0GWA2|A0A1B0GWA2_HUMAN Alkylglycerone-phosphate synthase (Fragment) OS=Homo sapiens OX=9606 GN=AGPS PE=1 SV=1;tr|A0A2R8YEL0|A0A2R8YE",11,11,25.5,658
DDX39A,0.3562133531,0.0290943710370664,0,O00148;K7EQN7;K7EPJ3;F6QYI9;A0A0G2JJL7;K7ENP6;K7EL56;K7EIL8;K7EN69;F6SXL5;A0A0D9SEM9;A0A140T9K2;A0A140T9N3,O00148,17;7;6;5;5;4;4;4;4;4;3;1;1,5;2;1;0;0;0;0;0;0;0;2;0;0,5;2;1;0;0;0;0;0;0;0;2;0;0,ATP-dependent RNA helicase DDX39A,DDX39A,sp|O00148|DX39A_HUMAN ATP-dependent RNA helicase DDX39A OS=Homo sapiens OX=9606 GN=DDX39A PE=1 SV=2,17,5,45.9,427
ACOT7,0.183560027,0.256985313884975,0,O00154;K7EKP8,O00154;K7EKP8,7;5,7;5,7;5,Cytosolic acyl coenzyme A thioester hydrolase,ACOT7,sp|O00154|BACH_HUMAN Cytosolic acyl coenzyme A thioester hydrolase OS=Homo sapiens OX=9606 GN=ACOT7 PE=1 SV=3;tr|K7EKP8|K7EKP8_HUMAN Cytosolic acyl coenzyme A thioester hydrolase (Fragment) OS=Homo sapiens OX=9606 GN=ACOT7 PE=1 SV=8,7,7,26.1,380
AIP,-0.1433695225,0.522781581011245,0,O00170;E9PMH2,O00170,3;1,3;1,3;1,AH receptor-interacting protein,AIP,sp|O00170|AIP_HUMAN AH receptor-interacting protein OS=Homo sapiens OX=9606 GN=AIP PE=1 SV=2,3,3,15.2,330
PSMD11,-0.5483045244,0.00547457813379138,0,O00231;J3QRY4;J3KSW3,O00231,12;5;1,12;5;1,12;5;1,26S proteasome non-ATPase regulatory subunit 11,PSMD11,sp|O00231|PSD11_HUMAN 26S proteasome non-ATPase regulatory subunit 11 OS=Homo sapiens OX=9606 GN=PSMD11 PE=1 SV=3,12,12,36,422
PSMD12,-0.7854018537,0.195328175603469,0,O00232;J3KTJ5;J3KSK1,O00232,7;1;1,7;1;1,7;1;1,26S proteasome non-ATPase regulatory subunit 12,PSMD12,sp|O00232|PSD12_HUMAN 26S proteasome non-ATPase regulatory subunit 12 OS=Homo sapiens OX=9606 GN=PSMD12 PE=1 SV=3,7,7,20.2,456
PGRMC1,-0.0705803808,0.616184756577934,0,O00264,O00264,13,13,13,Membrane-associated progesterone receptor component 1,PGRMC1,sp|O00264|PGRC1_HUMAN Membrane-associated progesterone receptor component 1 OS=Homo sapiens OX=9606 GN=PGRMC1 PE=1 SV=3,13,13,39.5,195
SUPT5H,0.2351582835,0.155184691052477,0,O00267,O00267,7,7,7,Transcription elongation factor SPT5,SUPT5H,sp|O00267|SPT5H_HUMAN Transcription elongation factor SPT5 OS=Homo sapiens OX=9606 GN=SUPT5H PE=1 SV=1,7,7,9.3,1087
DFFA,-0.151864012,0.203974940391483,0,O00273;K7ERT1,O00273,3;1,3;1,3;1,DNA fragmentation factor subunit alpha,DFFA,sp|O00273|DFFA_HUMAN DNA fragmentation factor subunit alpha OS=Homo sapiens OX=9606 GN=DFFA PE=1 SV=1,3,3,13,331
CLIC1,-0.1829031305,0.229158084057751,0,O00299,O00299,22,22,22,Chloride intracellular channel protein 1,CLIC1,sp|O00299|CLIC1_HUMAN Chloride intracellular channel protein 1 OS=Homo sapiens OX=9606 GN=CLIC1 PE=1 SV=4,22,22,69.3,241
EIF3F,-0.1873248678,0.157613004727113,0,O00303;H0YDT6;E9PQV8;A0A1W2PP79,O00303,11;3;2;2,11;3;2;2,11;3;2;2,Eukaryotic translation initiation factor 3 subunit F,EIF3F,sp|O00303|EIF3F_HUMAN Eukaryotic translation initiation factor 3 subunit F OS=Homo sapiens OX=9606 GN=EIF3F PE=1 SV=1,11,11,38.4,357
IPO5,0.2499942469,0.100999936535983,0,O00410;H0Y8C6;E7ETV3;E7EQT5;E7EV12;E7EWK4;H0Y3V4;E7EX05;E7ESZ1;E7ETV8;C9JZD8;C9JQT6;C9J875;O60518;C9JXE0;F8WF30;C9JZ53;C9J583,O00410;H0Y8C6,13;12;3;3;3;2;2;2;2;2;2;2;2;1;1;1;1;1,13;12;3;3;3;2;2;2;2;2;2;2;2;1;1;1;1;1,13;12;3;3;3;2;2;2;2;2;2;2;2;1;1;1;1;1,Importin-5,IPO5,sp|O00410|IPO5_HUMAN Importin-5 OS=Homo sapiens OX=9606 GN=IPO5 PE=1 SV=4;tr|H0Y8C6|H0Y8C6_HUMAN Importin-5 (Fragment) OS=Homo sapiens OX=9606 GN=IPO5 PE=1 SV=1,13,13,17.4,1097
SAP18,2.915678,4.2231915875701e-05,1,O00422;U3KQ12;U3KPY7,O00422;U3KQ12;U3KPY7,1;1;1,1;1;1,1;1;1,Histone deacetylase complex subunit SAP18,SAP18,sp|O00422|SAP18_HUMAN Histone deacetylase complex subunit SAP18 OS=Homo sapiens OX=9606 GN=SAP18 PE=1 SV=1;tr|U3KQ12|U3KQ12_HUMAN Histone deacetylase complex subunit SAP18 (Fragment) OS=Homo sapiens OX=9606 GN=SAP18 PE=1 SV=1;tr|U3KPY7|U3KPY7_HUMAN Histone,1,1,4.6,153
DNM1L,0.0921597019,0.540547486992466,0,O00429;F8VZ52;F8VR28;F8VYL3;B4DPZ9;F8W1W3;B4DDQ3;H0YHY4;F8VUJ9;H0YI79,O00429,18;7;4;4;4;4;4;3;3;1,18;7;4;4;4;4;4;3;3;1,18;7;4;4;4;4;4;3;3;1,Dynamin-1-like protein,DNM1L,sp|O00429|DNM1L_HUMAN Dynamin-1-like protein OS=Homo sapiens OX=9606 GN=DNM1L PE=1 SV=2,18,18,24.3,736
PSMD14,-0.1273731245,0.418362701466488,0,O00487,O00487,5,5,5,26S proteasome non-ATPase regulatory subunit 14,PSMD14,sp|O00487|PSDE_HUMAN 26S proteasome non-ATPase regulatory subunit 14 OS=Homo sapiens OX=9606 GN=PSMD14 PE=1 SV=1,5,5,26.8,310
NOP56,0.0241051132,0.86149965185977,0,O00567;A0A494C128;H0Y653;H0YDU4;Q5JXT2,O00567;A0A494C128;H0Y653;H0YDU4,24;21;12;12;8,24;21;12;12;8,24;21;12;12;8,Nucleolar protein 56,NOP56,sp|O00567|NOP56_HUMAN Nucleolar protein 56 OS=Homo sapiens OX=9606 GN=NOP56 PE=1 SV=4;tr|A0A494C128|A0A494C128_HUMAN Nucleolar protein 56 OS=Homo sapiens OX=9606 GN=NOP56 PE=1 SV=1;tr|H0Y653|H0Y653_HUMAN Nucleolar protein 56 (Fragment) OS=Homo sapiens OX=9,24,24,49,594
PODXL,-0.4348628125,0.126998609966265,0,O00592,O00592,3,3,3,Podocalyxin,PODXL,sp|O00592|PODXL_HUMAN Podocalyxin OS=Homo sapiens OX=9606 GN=PODXL PE=1 SV=2,3,3,5.9,558
PPP6C,-0.4844035149,0.00810157278312814,0,O00743,O00743,2,2,2,"Serine/threonine-protein phosphatase 6 catalytic subunit;Serine/threonine-protein phosphatase 6 catalytic subunit, N-terminally processed",PPP6C,sp|O00743|PPP6_HUMAN Serine/threonine-protein phosphatase 6 catalytic subunit OS=Homo sapiens OX=9606 GN=PPP6C PE=1 SV=1,2,2,8.2,305
PDXK,-0.193198924,0.451083404988413,0,O00764;F2Z2Y4;A8MV33,O00764;F2Z2Y4,8;6;2,8;6;2,8;6;2,Pyridoxal kinase,PDXK,sp|O00764|PDXK_HUMAN Pyridoxal kinase OS=Homo sapiens OX=9606 GN=PDXK PE=1 SV=1;tr|F2Z2Y4|F2Z2Y4_HUMAN Pyridoxal kinase OS=Homo sapiens OX=9606 GN=PDXK PE=1 SV=1,8,8,47.1,312
PDCD5,0.0751584637,0.791056350667828,0,O14737;K7EQA1;K7ESJ4;Q3HM38;X6R2P6,O14737;K7EQA1,5;4;2;1;1,5;4;2;1;1,5;4;2;1;1,Programmed cell death protein 5,PDCD5,sp|O14737|PDCD5_HUMAN Programmed cell death protein 5 OS=Homo sapiens OX=9606 GN=PDCD5 PE=1 SV=3;tr|K7EQA1|K7EQA1_HUMAN Programmed cell death protein 5 OS=Homo sapiens OX=9606 GN=PDCD5 PE=1 SV=1,5,5,45.6,125
PRMT5,0.6318878365,0.0169493646881324,0,O14744;G3V580;G3V2L6;G3V5L5;C9JSX3;G3V2X6;H0YJX6;G3V507;G3V2F5;H0YJ77;H0YJD3;H7BZ44,O14744;G3V580;G3V2L6,8;5;5;3;3;2;2;1;1;1;1;1,8;5;5;3;3;2;2;1;1;1;1;1,8;5;5;3;3;2;2;1;1;1;1;1,"Protein arginine N-methyltransferase 5;Protein arginine N-methyltransferase 5, N-terminally processed",PRMT5,sp|O14744|ANM5_HUMAN Protein arginine N-methyltransferase 5 OS=Homo sapiens OX=9606 GN=PRMT5 PE=1 SV=4;tr|G3V580|G3V580_HUMAN Protein arginine N-methyltransferase 5 (Fragment) OS=Homo sapiens OX=9606 GN=PRMT5 PE=1 SV=1;tr|G3V2L6|G3V2L6_HUMAN Protein argini,8,8,15.1,637
SLC9A3R1,0.2144150044,0.21585276347845,0,O14745;J3QRP6;J3QRA3,O14745;J3QRP6,7;4;1,7;4;1,7;4;1,Na(+)/H(+) exchange regulatory cofactor NHE-RF1,SLC9A3R1,sp|O14745|NHRF1_HUMAN Na(+)/H(+) exchange regulatory cofactor NHE-RF1 OS=Homo sapiens OX=9606 GN=SLC9A3R1 PE=1 SV=4;tr|J3QRP6|J3QRP6_HUMAN Na(+)/H(+) exchange regulatory cofactor NHE-RF1 (Fragment) OS=Homo sapiens OX=9606 GN=SLC9A3R1 PE=1 SV=1,7,7,26.3,358
TCERG1,-0.8462372624,0.00983264734176611,0,O14776;G3V220;Q5VWI1,O14776;G3V220,14;12;1,14;12;1,14;12;1,Transcription elongation regulator 1,TCERG1,sp|O14776|TCRG1_HUMAN Transcription elongation regulator 1 OS=Homo sapiens OX=9606 GN=TCERG1 PE=1 SV=2;tr|G3V220|G3V220_HUMAN Transcription elongation regulator 1 OS=Homo sapiens OX=9606 GN=TCERG1 PE=1 SV=1,14,14,14.9,1098
PSMA7,-0.2378163635,0.0834507113996018,0,O14818;H0Y586;Q8TAA3;A0A087WYS6;F5GY34,O14818,18;7;6;4;2,18;7;6;4;2,18;7;6;4;2,Proteasome subunit alpha type-7,PSMA7,sp|O14818|PSA7_HUMAN Proteasome subunit alpha type-7 OS=Homo sapiens OX=9606 GN=PSMA7 PE=1 SV=1,18,18,58.9,248
SCAMP3,-0.160096919,0.386967565510646,0,O14828,O14828,3,3,3,Secretory carrier-associated membrane protein 3,SCAMP3,sp|O14828|SCAM3_HUMAN Secretory carrier-associated membrane protein 3 OS=Homo sapiens OX=9606 GN=SCAMP3 PE=1 SV=3,3,3,15.6,347
MGST3,0.0963349367,0.539082882610237,0,O14880;Q5VV87;Q5VV89,O14880;Q5VV87;Q5VV89,3;3;3,3;3;3,3;3;3,Microsomal glutathione S-transferase 3,MGST3,sp|O14880|MGST3_HUMAN Microsomal glutathione S-transferase 3 OS=Homo sapiens OX=9606 GN=MGST3 PE=1 SV=1;tr|Q5VV87|Q5VV87_HUMAN Microsomal glutathione S-transferase 3 OS=Homo sapiens OX=9606 GN=MGST3 PE=1 SV=1;tr|Q5VV89|Q5VV89_HUMAN Microsomal glutathione S,3,3,44.7,152
HAT1,-0.1470986329,0.331624538084523,0,O14929;F8WEW1;F8W9G7,O14929,7;1;1,7;1;1,7;1;1,Histone acetyltransferase type B catalytic subunit,HAT1,sp|O14929|HAT1_HUMAN Histone acetyltransferase type B catalytic subunit OS=Homo sapiens OX=9606 GN=HAT1 PE=1 SV=1,7,7,18.1,419
UQCRQ,-0.1562507155,0.542496663756337,0,O14949,O14949,1,1,1,Cytochrome b-c1 complex subunit 8,UQCRQ,sp|O14949|QCR8_HUMAN Cytochrome b-c1 complex subunit 8 OS=Homo sapiens OX=9606 GN=UQCRQ PE=1 SV=4,1,1,15.9,82
XPO1,-0.2517409886,0.0717077746512034,0,O14980;C9JKM9;C9IZS4;C9JQ02;C9JV99;C9J673;C9JF49;C9IYM2;H7BZC5;F8WF71,O14980,13;3;2;2;2;2;1;1;1;1,13;3;2;2;2;2;1;1;1;1,13;3;2;2;2;2;1;1;1;1,Exportin-1,XPO1,sp|O14980|XPO1_HUMAN Exportin-1 OS=Homo sapiens OX=9606 GN=XPO1 PE=1 SV=1,13,13,15.5,1071
PLXNB2,-0.755536593,0.0210501587940688,0,O15031;E2PU09;A6QRH1,O15031;E2PU09,6;4;2,6;4;2,6;4;2,Plexin-B2,PLXNB2,sp|O15031|PLXB2_HUMAN Plexin-B2 OS=Homo sapiens OX=9606 GN=PLXNB2 PE=1 SV=3;tr|E2PU09|E2PU09_HUMAN Plexin-B2 (Fragment) OS=Homo sapiens OX=9606 GN=PLXNB2 PE=1 SV=1,6,6,4.6,1838
PFAS,0.086722474,0.573574252173039,0,O15067;H0YGH1;J3KTQ5;J3QSG0;J3QSH6,O15067,14;2;1;1;1,14;2;1;1;1,14;2;1;1;1,Phosphoribosylformylglycinamidine synthase,PFAS,sp|O15067|PUR4_HUMAN Phosphoribosylformylglycinamidine synthase OS=Homo sapiens OX=9606 GN=PFAS PE=1 SV=4,14,14,14.6,1338
